Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
CAR,1998,46,Brent Alexander,27,FS,16,16,189,5-11,Tennessee St.,7/10/1971,4,5,
CAR,1998,56,Micheal Barrow,28,RILB,16,16,245,6-2,Miami (FL),4/19/1970,5,7,Houston Oilers / 2nd / 47th pick /1993
CAR,1998,82,Michael Bates,29,RB,14,0,189,5-10,Arizona,12/19/1969,5,1,Seattle Seahawks / 6th / 150th pick /1992
CAR,1998,7,Steve Beuerlein,33,QB,12,12,220,6-3,Notre Dame,3/7/1965,10,9,Los Angeles Raiders / 4th / 110th pick /1987
CAR,1998,21,Tim Biakabutuka,24,RB,10,3,215,6-0,Michigan,1/24/1974,2,4,Carolina Panthers / 1st / 8th pick /1996
CAR,1998,79,Rob Bohlinger,23,T,13,1,310,6-8,Wyoming,6/14/1975,Rook,2,
CAR,1998,43,Juran Bolden,24,DB,6,0,207,6-2,Mississippi Delta CC,6/27/1974,2,0,Atlanta Falcons / 4th / 127th pick /1996
CAR,1998,52,Jeff Brady,30,LILB,16,16,235,6-1,Kentucky,11/9/1968,7,7,Pittsburgh Steelers / 12th / 323rd pick /1991
CAR,1998,78,Blake Brockermeyer,25,LT,14,14,295,6-4,Texas,4/11/1973,3,7,Carolina Panthers / 1st / 29th pick /1995
CAR,1998,84,Luther Broughton,24,TE,16,4,248,6-2,Furman,11/30/1974,1,1,Philadelphia Eagles / 5th / 155th pick /1997
CAR,1998,66,Matt Campbell,26,LG,10,10,284,6-4,South Carolina,7/14/1972,3,5,
CAR,1998,83,Mark Carrier,33,WR,16,1,186,6-0,Nicholls St.,10/28/1965,11,3,Tampa Bay Buccaneers / 3rd / 57th pick /1987
CAR,1998,89,Rae Carruth,24,WR,2,1,194,5-11,Colorado,1/20/1974,1,1,Carolina Panthers / 1st / 27th pick /1997
CAR,1998,12,Kerry Collins,26,QB,4,4,247,6-5,Penn St.,12/30/1972,3,3,Carolina Panthers / 1st / 5th pick /1995
CAR,1998,76,Norbert Davidds-Garrido,26,RT,16,16,315,6-6,USC,10/4/1972,2,8,Carolina Panthers / 4th / 106th pick /1996
CAR,1998,25,Eric Davis,30,LCB,16,16,185,5-11,Jacksonville St.,1/26/1968,8,7,San Francisco 49ers / 2nd / 53rd pick /1990
CAR,1998,34,Mike Dulaney,28,RB,8,0,245,6-0,North Carolina,9/9/1970,3,0,
CAR,1998,33,Doug Evans,28,RCB,9,7,188,6-1,Louisiana Tech,5/13/1970,5,3,Green Bay Packers / 6th / 141st pick /1993
CAR,1998,40,William Floyd,26,FB,16,13,242,6-1,Florida St.,2/17/1972,4,2,San Francisco 49ers / 1st / 28th pick /1994
CAR,1998,93,Mike Fox,31,NT,16,7,285,6-8,West Virginia,8/5/1967,8,3,New York Giants / 2nd / 51st pick /1990
CAR,1998,65,Frank Garcia,26,LG/C,14,14,302,6-2,Washington,1/28/1972,3,7,Carolina Panthers / 4th / 132nd pick /1995
CAR,1998,94,Sean Gilbert,28,RDE,16,16,318,6-5,Pittsburgh,4/10/1970,6,6,Los Angeles Rams / 1st / 3rd pick /1992
CAR,1998,44,Derwin Gray,27,DB,3,0,198,5-11,BYU,4/9/1971,5,0,Indianapolis Colts / 4th / 92nd pick /1993
CAR,1998,91,Kevin Greene,36,LOLB,15,15,247,6-3,Auburn,7/31/1962,13,8,Los Angeles Rams / 5th / 113th pick /1985
CAR,1998,88,Donald Hayes,23,WR,7,0,220,6-4,Wisconsin,7/13/1975,Rook,1,Carolina Panthers / 4th / 106th pick /1998
CAR,1998,81,Rocket Ismail,29,WR,16,15,180,5-11,Notre Dame,11/18/1969,5,10,Los Angeles Raiders / 4th / 100th pick /1991
CAR,1998,74,Paul Janus,23,T,5,1,294,6-4,Northwestern,3/17/1975,Rook,1,
CAR,1998,53,Jerry Jensen,23,LB,10,0,235,6-0,Washington,2/26/1975,Rook,0,Carolina Panthers / 5th / 136th pick /1998
CAR,1998,23,Anthony Johnson,31,RB,16,2,225,6-0,Notre Dame,10/25/1967,8,3,Indianapolis Colts / 2nd / 36th pick /1990
CAR,1998,59,Ernest Jones,27,DT,7,0,263,6-2,Oregon,4/1/1971,3,0,Los Angeles Rams / 3rd / 100th pick /1994
CAR,1998,4,John Kasay,29,K,16,0,210,5-10,Georgia,10/27/1969,7,3,Seattle Seahawks / 4th / 98th pick /1991
CAR,1998,64,Corbin Lacina,28,RG,10,10,302,6-4,Augustana (SD),11/2/1970,4,5,Buffalo Bills / 6th / 167th pick /1993
CAR,1998,32,Fred Lane,23,RB,14,11,205,5-10,Lane,9/6/1975,1,5,
CAR,1998,57,Lamar Lathon,31,LB,2,2,260,6-3,Houston,12/23/1967,8,1,Houston Oilers / 1st / 15th pick /1990
CAR,1998,95,Greg Lloyd,33,ROLB,16,14,228,6-2,Fort Valley St.,5/26/1965,10,5,Pittsburgh Steelers / 6th / 150th pick /1987
CAR,1998,29,Steve Lofton,30,RCB,10,7,180,5-9,Texas A&M,11/26/1968,7,2,
CAR,1998,86,Kris Mangum,25,TE,6,0,252,6-4,"Alabama,Mississippi",8/15/1973,1,0,Carolina Panthers / 7th / 228th pick /1997
CAR,1998,22,Lenny McGill,27,DB,10,0,195,6-1,Arizona St.,5/31/1971,4,1,
CAR,1998,69,Les Miller,33,DE,14,3,292,6-7,"Kansas St.,Fort Hays St.",3/1/1965,11,2,
CAR,1998,30,Mike Minter,24,DB,6,4,195,5-10,Nebraska,1/15/1974,1,2,Carolina Panthers / 2nd / 56th pick /1997
CAR,1998,90,Tim Morabito,25,NT,8,8,296,6-3,Boston Col.,10/12/1973,2,3,
CAR,1998,87,Muhsin Muhammad,25,WR,16,16,215,6-2,Michigan St.,5/5/1973,2,9,Carolina Panthers / 2nd / 43rd pick /1996
CAR,1998,20,Winslow Oliver,25,RB,16,0,180,5-7,New Mexico,3/3/1973,2,0,Carolina Panthers / 3rd / 73rd pick /1996
CAR,1998,97,Jason Peter,24,LDE,14,11,295,6-4,Nebraska,9/13/1974,Rook,4,Carolina Panthers / 1st / 14th pick /1998
CAR,1998,61,Anthony Redmon,27,G,10,4,308,6-5,Auburn,4/9/1971,4,2,Arizona Cardinals / 5th / 139th pick /1994
CAR,1998,54,Spencer Reid,22,LB,16,0,247,6-1,BYU,2/8/1976,Rook,1,
CAR,1998,39,Damien Richardson,22,SS,14,7,210,6-1,Arizona St.,4/3/1976,Rook,3,Carolina Panthers / 6th / 165th pick /1998
CAR,1998,92,Tarek Saleh,24,LB,11,1,240,6-1,Wisconsin,11/7/1974,1,1,Carolina Panthers / 4th / 122nd pick /1997
CAR,1998,98,Don Sasa,26,DT,2,0,290,6-3,Washington St.,9/16/1972,3,0,San Diego Chargers / 3rd / 93rd pick /1995
CAR,1998,72,Steve Scifres,26,G,1,0,300,6-3,Wyoming,1/22/1972,1,0,Dallas Cowboys / 3rd / 83rd pick /1997
CAR,1998,75,Ricky Siglar,32,C,1,0,308,6-7,San Jose St.,6/14/1966,8,0,
CAR,1998,31,Rod Smith,28,DB,6,2,187,5-11,Notre Dame,3/12/1970,6,1,New England Patriots / 2nd / 35th pick /1992
CAR,1998,67,Bryan Stoltenberg,26,C,14,10,300,6-1,Colorado,8/25/1972,2,5,San Diego Chargers / 6th / 192nd pick /1996
CAR,1998,80,Dwight Stone,34,WR,16,0,191,6-0,Middle Tenn. St.,1/28/1964,11,0,
CAR,1998,35,Ryan Sutter,24,DB,1,0,203,6-1,Colorado,9/14/1974,Rook,0,Baltimore Ravens / 5th / 133rd pick /1998
CAR,1998,50,Kinnon Tatum,23,LB,15,0,222,6-0,Notre Dame,7/19/1975,1,1,Carolina Panthers / 3rd / 87th pick /1997
