Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
CAR,2005,7,Jason Baker,27,P,16,0,205,6-2,Iowa,5/17/1978,4,3,
CAR,2005,33,Idrees Bashir,27,DB,11,0,198,6-2,Memphis,12/7/1978,4,1,Indianapolis Colts / 2nd / 37th pick /2001
CAR,2005,99,Brentson Buckner,34,LDT,16,16,305,6-2,Clemson,9/30/1971,11,9,Pittsburgh Steelers / 2nd / 50th pick /1994
CAR,2005,67,Jordan Carstens,24,RDT,16,15,300,6-5,Iowa St.,1/22/1981,1,8,
CAR,2005,18,Drew Carter,24,WR,3,0,200,6-3,Ohio St.,9/5/1981,1,1,Carolina Panthers / 5th / 163rd pick /2004
CAR,2005,50,Vinny Ciurciu,25,LB,15,1,240,6-0,"Clemson,Boston Col.",5/2/1980,2,2,
CAR,2005,83,Keary Colbert,23,WR,16,16,205,6-1,USC,5/21/1982,1,3,Carolina Panthers / 2nd / 62nd pick /2004
CAR,2005,49,Casey Cramer,23,RB-TE,1,0,248,6-2,Dartmouth,1/5/1982,1,0,Tampa Bay Buccaneers / 7th / 228th pick /2004
CAR,2005,48,Stephen Davis,31,RB,13,11,230,6-0,Auburn,3/1/1974,9,5,Washington Redskins / 4th / 102nd pick /1996
CAR,2005,47,Thomas Davis,22,LB,16,1,235,6-1,Georgia,3/22/1983,Rook,4,Carolina Panthers / 1st / 14th pick /2005
CAR,2005,17,Jake Delhomme,30,QB,16,16,215,6-2,Louisiana,1/10/1975,6,14,
CAR,2005,52,Chris Draft,29,LB,16,3,234,5-11,Stanford,2/26/1976,7,4,Chicago Bears / 6th / 157th pick /1998
CAR,2005,78,Todd Fordham,32,T,16,0,319,6-5,Florida St.,10/9/1973,8,1,
CAR,2005,26,DeShaun Foster,25,RB,15,5,222,6-0,UCLA,1/10/1980,2,12,Carolina Panthers / 2nd / 34th pick /2002
CAR,2005,84,Michael Gaines,25,TE,11,6,267,6-2,Central Florida,3/30/1980,1,2,Carolina Panthers / 7th / 232nd pick /2004
CAR,2005,20,Chris Gamble,22,RCB,15,15,205,6-1,Ohio St.,3/11/1983,1,10,Carolina Panthers / 1st / 28th pick /2004
CAR,2005,87,Rod Gardner,28,WR,11,0,213,6-2,Clemson,10/26/1977,4,1,Washington Redskins / 1st / 15th pick /2001
CAR,2005,37,Nick Goings,27,RB,16,1,225,6-0,"Ohio St.,Pittsburgh",1/26/1978,4,3,
CAR,2005,69,Jordan Gross,25,RT,16,16,305,6-4,Utah,7/20/1980,2,9,Carolina Panthers / 1st / 8th pick /2003
CAR,2005,63,Geoff Hangartner,23,C,6,0,305,6-5,Texas A&M,4/22/1982,Rook,1,Carolina Panthers / 5th / 169th pick /2005
CAR,2005,88,Karl Hankton,35,WR,16,0,202,6-2,"LSU,Trinity (IL)",7/24/1970,7,0,
CAR,2005,29,Jermaine Hardy,23,DB,3,0,213,5-10,Virginia,3/20/1982,Rook,0,
CAR,2005,92,Jovan Haye,23,DT,2,0,277,6-2,Vanderbilt,6/21/1982,Rook,0,Carolina Panthers / 6th / 189th pick /2005
CAR,2005,45,Brad Hoover,29,FB,15,15,245,6-0,Western Carolina,11/11/1976,5,1,
CAR,2005,77,Kris Jenkins,26,DT,1,1,360,6-4,Maryland,8/3/1979,4,0,Carolina Panthers / 2nd / 44th pick /2001
CAR,2005,4,John Kasay,36,K,16,0,210,5-10,Georgia,10/27/1969,14,3,Seattle Seahawks / 4th / 98th pick /1991
CAR,2005,56,Jason Kyle,33,LB,16,0,242,6-3,Arizona St.,5/12/1972,10,1,Seattle Seahawks / 4th / 126th pick /1995
CAR,2005,23,Ken Lucas,26,LCB,15,15,205,6-0,Mississippi,1/23/1979,4,9,Seattle Seahawks / 2nd / 40th pick /2001
CAR,2005,86,Kris Mangum,32,TE,14,9,252,6-4,"Alabama,Mississippi",8/15/1973,8,2,Carolina Panthers / 7th / 228th pick /1997
CAR,2005,24,Ricky Manning,25,DB,16,3,185,5-9,UCLA,11/18/1980,2,4,Carolina Panthers / 3rd / 82nd pick /2003
CAR,2005,71,Evan Mathis,24,G,9,0,301,6-5,Alabama,11/1/1981,Rook,1,Carolina Panthers / 3rd / 79th pick /2005
CAR,2005,27,Marlon McCree,28,SS,16,15,202,5-11,Kentucky,3/17/1977,4,8,Jacksonville Jaguars / 7th / 233rd pick /2001
CAR,2005,30,Mike Minter,31,FS,16,16,195,5-10,Nebraska,1/15/1974,8,8,Carolina Panthers / 2nd / 56th pick /1997
CAR,2005,60,Jeff Mitchell,31,C,16,16,300,6-4,Florida,1/29/1974,7,9,Baltimore Ravens / 5th / 134th pick /1997
CAR,2005,94,Kindal Moorehead,27,DT,15,0,285,6-2,Alabama,10/14/1978,2,3,Carolina Panthers / 5th / 145th pick /2003
CAR,2005,55,Dan Morgan,27,MLB,13,13,245,6-2,Miami (FL),12/19/1978,4,8,Carolina Panthers / 1st / 11th pick /2001
CAR,2005,90,Julius Peppers,25,LDE,16,16,295,6-7,North Carolina,1/18/1980,3,13,Carolina Panthers / 1st / 2nd pick /2002
CAR,2005,81,Ricky Proehl,37,WR,16,0,190,6-0,Wake Forest,3/7/1968,15,5,Phoenix Cardinals / 3rd / 58th pick /1990
CAR,2005,97,Kemp Rasmussen,26,DE,15,0,265,6-3,Indiana,5/25/1979,3,2,
