Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
DEN,1982,54,Keith Bishop,25,G,9,0,260,6-3,"Nebraska,Baylor",3/10/1957,2,1,Denver Broncos / 6th / 157th pick /1980
DEN,1982,77,Greg Boyd,30,DE,9,0,274,6-6,San Diego St.,9/15/1952,5,1,New England Patriots / 6th / 170th pick /1976
DEN,1982,64,Bill Bryan,27,C,9,9,251,6-2,Duke,6/21/1955,5,5,Denver Broncos / 4th / 101st pick /1977
DEN,1982,58,Steve Busick,24,LB,9,0,227,6-4,USC,12/10/1958,1,1,Denver Broncos / 7th / 181st pick /1981
DEN,1982,68,Rubin Carter,30,NT,9,6,256,6-0,Miami (FL),12/12/1952,7,5,Denver Broncos / 5th / 121st pick /1975
DEN,1982,79,Barney Chavous,31,LDE,9,9,252,6-3,South Carolina St.,3/22/1951,9,7,Denver Broncos / 2nd / 36th pick /1973
DEN,1982,59,Darren Comeaux,22,LB,3,0,227,6-1,Arizona St.,4/15/1960,Rook,0,
DEN,1982,17,Steve DeBerg,28,QB,9,5,210,6-3,San Jose St.,1/19/1954,4,6,Dallas Cowboys / 10th / 275th pick /1977
DEN,1982,55,Rick Dennison,24,LB,9,0,220,6-3,Colorado St.,6/22/1958,1,1,
DEN,1982,85,Ron Egloff,27,TE,9,1,230,6-5,Wisconsin,10/3/1955,5,1,
DEN,1982,56,Larry Evans,29,LILB,9,9,216,6-2,Mississippi Col.,7/11/1953,6,6,Denver Broncos / 14th / 390th pick /1976
DEN,1982,43,Steve Foley,29,DB,1,1,189,6-2,Tulane,11/11/1953,6,1,Denver Broncos / 8th / 199th pick /1975
DEN,1982,62,Tom Glassic,28,LG,9,9,254,6-3,Virginia,4/17/1954,6,5,Denver Broncos / 1st / 15th pick /1976
DEN,1982,53,Randy Gradishar,30,RILB,9,9,233,6-3,Ohio St.,3/3/1952,8,9,Denver Broncos / 1st / 14th pick /1974
DEN,1982,31,Mike Harden,23,FS,5,4,192,6-1,Michigan,2/16/1959,2,3,Denver Broncos / 5th / 131st pick /1980
DEN,1982,10,Mark Herrmann,23,QB,2,1,200,6-4,Purdue,1/8/1959,1,2,Denver Broncos / 4th / 98th pick /1981
DEN,1982,60,Paul Howard,32,G,9,0,260,6-3,BYU,9/12/1950,9,1,Denver Broncos / 3rd / 54th pick /1973
DEN,1982,28,Roger Jackson,23,DB,9,0,186,6-0,Bethune-Cookman,2/28/1959,Rook,1,
DEN,1982,57,Tom Jackson,31,ROLB,9,9,220,5-11,Louisville,4/4/1951,9,7,Denver Broncos / 4th / 88th pick /1973
DEN,1982,75,Rulon Jones,24,RDE,9,9,260,6-6,Utah St.,3/25/1958,2,7,Denver Broncos / 2nd / 42nd pick /1980
DEN,1982,3,Rich Karlis,23,K,9,0,180,6-0,Cincinnati,5/23/1959,1,4,
DEN,1982,22,Aaron Kyle,28,RCB,9,9,185,5-11,Wyoming,4/6/1954,6,7,Dallas Cowboys / 1st / 27th pick /1976
DEN,1982,76,Ken Lanier,23,RT,9,9,281,6-3,Florida St.,7/8/1959,1,5,Denver Broncos / 5th / 125th pick /1981
DEN,1982,72,Don Latimer,27,NT,9,3,259,6-3,Miami (FL),3/1/1955,4,3,Denver Broncos / 1st / 27th pick /1978
DEN,1982,41,Rob Lytle,28,RB,9,0,198,6-1,Michigan,11/12/1954,5,0,Denver Broncos / 2nd / 45th pick /1977
DEN,1982,83,Wade Manning,27,WR,9,0,190,5-11,Ohio St.,7/25/1955,3,1,
DEN,1982,66,Brison Manor,30,DE,9,0,247,6-4,Arkansas,8/10/1952,5,1,New York Jets / 15th / 380th pick /1975
DEN,1982,82,Orlando McDaniel,22,WR,3,0,180,6-0,LSU,12/1/1960,Rook,0,Denver Broncos / 2nd / 50th pick /1982
DEN,1982,59,Mark Merrill,27,LB,2,0,237,6-4,Minnesota,5/5/1955,4,0,New York Jets / 2nd / 31st pick /1978
DEN,1982,71,Claudie Minor,31,LT,9,7,280,6-4,San Diego St.,4/21/1951,8,4,Denver Broncos / 3rd / 68th pick /1974
DEN,1982,7,Craig Morton,39,QB,3,3,214,6-4,California,2/5/1943,17,1,"Dallas Cowboys / 1st / 5th pick /1965, Oakland Raiders / 10th / 75th pick /1965"
DEN,1982,88,Riley Odoms,32,TE,8,6,230,6-4,Houston,3/1/1950,10,1,Denver Broncos / 1st / 5th pick /1972
DEN,1982,24,Rick Parros,24,FB,9,9,200,5-11,Utah St.,6/14/1958,1,6,Denver Broncos / 4th / 107th pick /1980
DEN,1982,34,Nathan Poole,26,RB,9,0,210,5-9,Louisville,12/17/1956,3,0,Cincinnati Bengals / 10th / 250th pick /1979
DEN,1982,46,Dave Preston,27,RB,8,5,195,5-10,Bowling Green,5/29/1955,4,3,New England Patriots / 12th / 333rd pick /1977
DEN,1982,11,Luke Prestridge,26,P,9,0,235,6-4,Baylor,9/17/1956,3,4,Denver Broncos / 7th / 188th pick /1979
DEN,1982,50,Jim Ryan,25,LOLB,9,9,217,6-1,William & Mary,5/18/1957,3,6,
DEN,1982,49,Dennis Smith,23,SS,8,8,200,6-3,USC,2/3/1959,1,5,Denver Broncos / 1st / 15th pick /1981
DEN,1982,70,Dave Studdard,27,RG,9,9,260,6-4,Texas,11/22/1955,3,5,Baltimore Colts / 9th / 245th pick /1978
DEN,1982,51,Bob Swenson,29,LB,4,0,225,6-3,California,7/1/1953,7,0,
DEN,1982,26,J.T. Thomas,31,DB,9,1,196,6-2,Florida St.,4/22/1951,9,2,Pittsburgh Steelers / 1st / 24th pick /1973
DEN,1982,37,Steve Trimble,24,DB,6,1,181,5-10,Maryland,5/11/1958,1,1,
DEN,1982,67,Keith Uecker,22,T,5,2,278,6-5,Auburn,6/29/1960,Rook,2,Denver Broncos / 9th / 243rd pick /1982
DEN,1982,80,Rick Upchurch,30,WR,9,8,175,5-10,Minnesota,5/20/1952,7,7,Denver Broncos / 4th / 95th pick /1975
DEN,1982,81,Steve Watson,25,WR,9,9,195,6-4,Temple,5/28/1957,3,7,
DEN,1982,47,Gerald Willhite,23,RB,9,2,200,5-10,San Jose St.,5/30/1959,Rook,6,Denver Broncos / 1st / 21st pick /1982
DEN,1982,45,Steve Wilson,25,CB,8,3,195,5-10,Howard,8/24/1957,3,3,
DEN,1982,23,Sammy Winder,23,RB,8,2,203,5-11,Southern Miss,7/15/1959,Rook,4,Denver Broncos / 5th / 131st pick /1982
DEN,1982,52,Ken Woodard,22,LB,9,0,218,6-1,Tuskegee,1/22/1960,Rook,1,Denver Broncos / 10th / 274th pick /1982
DEN,1982,87,James Wright,26,TE,9,3,240,6-3,TCU,9/1/1956,4,2,Atlanta Falcons / 7th / 179th pick /1978
DEN,1982,20,Louis Wright,29,LCB,9,9,200,6-2,"Arizona St.,San Jose St.",1/31/1953,7,6,Denver Broncos / 1st / 17th pick /1975
