Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
DEN,1970,68,Steve Alexakos,24,G,8,1,250,6-2,"Arizona St.,San Jose St.",12/15/1946,Rook,1,Boston Patriots / 9th / 209th pick /1969
DEN,1970,11,Bobby Anderson,23,RB,14,0,208,6-0,Colorado,10/11/1947,Rook,5,Denver Broncos / 1st / 11th pick /1970
DEN,1970,56,Jay Bachman,25,C,11,1,250,6-3,Cincinnati,12/8/1945,2,1,Green Bay Packers / 5th / 132nd pick /1967
DEN,1970,73,Walt Barnes,26,DT,6,0,245,6-3,Nebraska,1/19/1944,4,3,"Washington Redskins / 2nd / 21st pick /1966, Kansas City Chiefs / 3rd / 23rd pick /1966"
DEN,1970,72,Sam Brunelli,27,LT,13,12,270,6-2,Colorado St.,12/13/1943,4,6,
DEN,1970,51,Bill Butler,23,LB,14,0,226,6-4,Cal State-Northridge,8/4/1947,Rook,3,
DEN,1970,63,Dave Costa,29,RDT,14,14,250,6-2,Utah,10/27/1941,7,8,"Los Angeles Rams / 3rd / 29th pick /1963, Oakland Raiders / 7th / 49th pick /1963"
DEN,1970,33,Willis Crenshaw,29,FB,12,12,230,6-2,Kansas St.,7/16/1941,6,3,"St. Louis Cardinals / 9th / 114th pick /1963, Buffalo Bills / 26th / 204th pick /1963"
DEN,1970,78,Ken Criter,23,LB,14,2,225,6-0,Wisconsin,2/17/1947,1,2,
DEN,1970,50,Carl Cunningham,26,LLB,14,14,230,6-4,Houston,7/23/1944,3,7,Denver Broncos / 4th / 85th pick /1967
DEN,1970,74,Mike Current,25,RT,14,14,274,6-5,Ohio St.,9/17/1945,3,7,Denver Broncos / 3rd / 58th pick /1967
DEN,1970,32,Dick Davis,24,RB,2,0,215,5-11,Nebraska,11/28/1946,Rook,0,Cleveland Browns / 12th / 306th pick /1969
DEN,1970,88,Al Denson,28,WR,14,14,208,6-2,Florida A&M,1/2/1942,6,7,"Denver Broncos / 6th / 47th pick /1964, Philadelphia Eagles / 6th / 72nd pick /1964"
DEN,1970,55,Pete Duranko,27,RDE,14,14,250,6-2,Notre Dame,12/15/1943,3,7,"Denver Broncos / 2nd / 12th pick /1966, Cleveland Browns / 4th / 61st pick /1966"
DEN,1970,24,Booker Edgerson,31,DB,6,0,183,5-10,Western Illinois,7/5/1939,8,3,
DEN,1970,89,John Embree,26,WR,7,1,194,6-4,Compton CC (CA),7/13/1944,1,1,
DEN,1970,52,Fred Forsberg,26,MLB,14,13,235,6-1,Washington,7/4/1944,2,7,Denver Broncos / 14th / 121st pick /1966
DEN,1970,23,Drake Garrett,24,DB,1,0,183,5-9,Michigan St.,3/19/1946,2,0,Denver Broncos / 4th / 102nd pick /1968
DEN,1970,67,George Goeddeke,25,LG,14,14,253,6-3,Notre Dame,7/29/1945,3,7,Denver Broncos / 3rd / 59th pick /1967
DEN,1970,28,Cornell Gordon,29,LCB,14,14,187,6-0,North Carolina A&T,1/6/1941,5,6,"New York Jets / 23rd / 179th pick /1964, San Francisco 49ers / 16th / 211th pick /1964"
DEN,1970,20,Charlie Greer,24,SS,14,14,205,6-0,Colorado,4/4/1946,2,8,Denver Broncos / 13th / 330th pick /1968
DEN,1970,84,Mike Haffner,28,WR,11,7,200,6-2,UCLA,7/7/1942,2,2,
DEN,1970,86,Jerry Hendren,23,WR,10,0,187,6-2,Idaho,11/4/1947,Rook,0,Denver Broncos / 4th / 89th pick /1970
DEN,1970,3,Bobby Howfield,34,K,14,0,180,5-9,None,12/3/1936,2,4,
DEN,1970,62,Jerry Inman,30,DT,11,0,256,6-2,"Boise St.,Oregon",2/4/1940,4,3,Denver Broncos / 6th / 41st pick /1965
DEN,1970,87,Rich Jackson,29,LDE,14,14,255,6-3,Southern,7/22/1941,4,13,
DEN,1970,43,Pete Jaquess,30,DB,13,2,185,6-0,Eastern New Mexico,12/25/1940,6,2,Houston Oilers / 20th / 158th pick /1964
DEN,1970,59,Larry Kaminski,25,C,14,14,245,6-2,Purdue,1/6/1945,4,7,
DEN,1970,14,Pete Liske,28,QB,11,9,200,6-3,Penn St.,5/24/1942,6,5,"New York Jets / 15th / 115th pick /1963, Philadelphia Eagles / 10th / 130th pick /1963"
DEN,1970,44,Floyd Little,28,RB,14,14,196,5-10,Syracuse,7/4/1942,3,10,Denver Broncos / 1st / 6th pick /1967
DEN,1970,22,Fran Lynch,25,RB,14,2,205,6-1,Hofstra,12/3/1945,3,1,Denver Broncos / 5th / 110th pick /1967
DEN,1970,47,Paul Martha,28,FS,13,12,187,6-0,Pittsburgh,6/22/1942,6,7,"Pittsburgh Steelers / 1st / 10th pick /1964, Buffalo Bills / 9th / 69th pick /1964"
DEN,1970,81,Billy Masters,26,TE,14,2,240,6-5,LSU,3/15/1944,3,1,Kansas City Chiefs / 3rd / 77th pick /1967
DEN,1970,58,Bill McKoy,22,LB,2,0,235,6-3,Purdue,7/17/1948,Rook,1,Denver Broncos / 5th / 115th pick /1970
DEN,1970,49,Alvin Mitchell,27,DB,2,1,195,6-3,Morgan St.,10/18/1943,2,0,Cleveland Browns / 10th / 267th pick /1968
DEN,1970,54,Chip Myrtle,25,LB,14,2,225,6-2,Maryland,2/6/1945,3,2,
DEN,1970,12,Alan Pastrana,26,QB,5,3,190,6-1,Maryland,11/20/1944,1,2,Denver Broncos / 11th / 270th pick /1969
DEN,1970,77,Alden Roche,25,DE,14,0,255,6-4,Southern,4/9/1945,Rook,3,Denver Broncos / 2nd / 37th pick /1970
DEN,1970,26,George Saimes,29,DB,8,2,186,5-11,Michigan St.,9/1/1941,7,1,"Kansas City Chiefs / 6th / 48th pick /1963, Los Angeles Rams / 6th / 71st pick /1963"
DEN,1970,64,Mike Schnitker,24,G,14,2,245,6-3,Colorado,12/30/1946,1,2,Denver Broncos / 4th / 84th pick /1969
DEN,1970,70,Paul Smith,25,LDT,14,14,256,6-3,New Mexico,8/13/1945,2,7,Denver Broncos / 9th / 222nd pick /1968
DEN,1970,13,Steve Tensi,28,QB,7,2,215,6-5,Florida St.,12/8/1942,5,2,"San Diego Chargers / 4th / 30th pick /1965, Baltimore Colts / 16th / 224th pick /1965"
DEN,1970,36,Bill Thompson,24,RCB,9,9,201,6-1,MD-Eastern Shore,10/10/1946,1,4,Denver Broncos / 3rd / 61st pick /1969
DEN,1970,35,Clem Turner,25,RB,11,0,236,6-1,Cincinnati,5/28/1945,1,1,Cincinnati Bengals / 4th / 83rd pick /1969
DEN,1970,42,Billy Van Heusen,24,WR,14,5,200,6-1,Maryland,8/27/1946,2,8,
DEN,1970,37,Bob Wade,26,DB,3,2,200,6-2,Morgan St.,12/9/1944,2,1,Baltimore Colts / 15th / 385th pick /1967
DEN,1970,56,Dave Washington,22,RLB,13,11,223,6-5,Alcorn St.,9/12/1948,Rook,6,Denver Broncos / 9th / 219th pick /1970
DEN,1970,83,Jim Whalen,27,TE,14,13,210,6-2,Boston Col.,5/20/1943,5,6,"Boston Patriots / 3rd / 23rd pick /1965, Minnesota Vikings / 4th / 51st pick /1965"
DEN,1970,29,Wandy Williams,24,RB,1,0,189,6-1,"Kansas,Hofstra",1/3/1946,1,0,Denver Broncos / 6th / 131st pick /1969
DEN,1970,60,Bob Young,28,RG,14,12,270,6-1,"Texas,Texas St.,Howard Payne",9/3/1942,4,6,St. Louis Cardinals / 19th / 261st pick /1964
