Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
DEN,1997,57,Allen Aldridge,25,MLB,16,15,254,6-1,Houston,5/30/1972,3,7,Denver Broncos / 2nd / 51st pick /1994
DEN,1997,83,Flipper Anderson,32,WR,4,0,175,6-0,UCLA,3/7/1965,9,0,Los Angeles Rams / 2nd / 46th pick /1988
DEN,1997,27,Steve Atwater,31,FS,15,15,218,6-3,Arkansas,10/28/1966,8,6,Denver Broncos / 1st / 20th pick /1989
DEN,1997,3,Scott Bentley,23,K,1,0,203,6-0,Florida St.,4/10/1974,Rook,0,
DEN,1997,34,Tyrone Braxton,33,SS,16,16,185,5-11,North Dakota St.,12/17/1964,10,7,Denver Broncos / 12th / 334th pick /1987
DEN,1997,6,Bubby Brister,35,QB,1,0,205,6-3,"Tulane,La-Monroe",8/15/1962,11,0,Pittsburgh Steelers / 3rd / 67th pick /1986
DEN,1997,70,Jamie Brown,25,T,11,2,320,6-8,Florida A&M,4/24/1972,2,2,Denver Broncos / 4th / 121st pick /1995
DEN,1997,56,Keith Burns,25,LB,16,0,235,6-2,Oklahoma St.,5/16/1972,3,1,Denver Broncos / 7th / 210th pick /1994
DEN,1997,59,Glenn Cadrez,27,LB,16,0,240,6-3,Houston,1/2/1970,5,1,New York Jets / 6th / 154th pick /1992
DEN,1997,89,Dwayne Carswell,25,TE,16,3,290,6-3,Liberty,1/18/1972,3,1,
DEN,1997,86,Byron Chamberlain,26,TE,10,0,250,6-1,"Missouri,Wayne State (NE)",10/17/1971,2,0,Denver Broncos / 7th / 222nd pick /1995
DEN,1997,39,Ray Crockett,30,LCB,16,16,185,5-10,Baylor,1/5/1967,8,6,Detroit Lions / 4th / 86th pick /1989
DEN,1997,30,Terrell Davis,25,RB,15,15,206,5-11,"Long Beach St.,Georgia",10/28/1972,2,19,Denver Broncos / 6th / 196th pick /1995
DEN,1997,63,David Diaz-Infante,33,LG,16,7,291,6-3,San Jose St.,3/31/1964,10,5,
DEN,1997,33,Dedrick Dodge,30,DB,16,1,184,6-2,Florida St.,6/14/1967,6,1,
DEN,1997,1,Jason Elam,27,K,15,0,194,5-11,Hawaii,3/8/1970,4,2,Denver Broncos / 3rd / 70th pick /1993
DEN,1997,7,John Elway,37,QB,16,16,215,6-3,Stanford,6/28/1960,14,18,Baltimore Colts / 1st / 1st pick /1983
DEN,1997,82,David Gamble,26,WR,2,0,190,6-1,New Hampshire,6/14/1971,Rook,0,
DEN,1997,23,Darrien Gordon,27,RCB,16,16,184,5-11,Stanford,11/14/1970,4,16,San Diego Chargers / 1st / 22nd pick /1993
DEN,1997,85,Willie Green,31,WR,16,1,185,6-4,Mississippi,4/2/1966,6,3,Detroit Lions / 8th / 194th pick /1990
DEN,1997,29,Howard Griffith,30,FB,15,13,230,6-0,Illinois,11/17/1967,4,1,Indianapolis Colts / 9th / 236th pick /1991
DEN,1997,75,Brian Habib,33,RG,14,14,299,6-7,Washington,12/2/1964,8,9,Minnesota Vikings / 10th / 264th pick /1988
DEN,1997,96,Harald Hasselbach,30,DE,16,3,281,6-6,Washington,9/22/1967,3,3,
DEN,1997,22,Vaughn Hebron,27,RB,16,1,195,5-8,Virginia Tech,10/7/1970,4,2,
DEN,1997,21,Randy Hilliard,30,DB,14,0,165,5-11,Northwestern St. (LA),2/6/1967,7,1,Cleveland Browns / 6th / 157th pick /1990
DEN,1997,81,Patrick Jeffers,24,WR,10,0,217,6-3,Virginia,2/2/1973,1,0,Denver Broncos / 5th / 159th pick /1996
DEN,1997,25,Darrius Johnson,24,DB,16,0,185,5-9,Oklahoma,5/18/1973,1,1,Denver Broncos / 4th / 122nd pick /1996
DEN,1997,72,Ernest Jones,26,DE,1,0,263,6-2,Oregon,4/1/1971,2,0,Los Angeles Rams / 3rd / 100th pick /1994
DEN,1997,77,Tony Jones,31,RT/LT,16,16,290,6-5,Western Carolina,5/24/1966,9,10,
DEN,1997,8,Jeff Lewis,24,QB,3,0,211,6-2,Northern Arizona,4/17/1973,1,0,Denver Broncos / 4th / 100th pick /1996
DEN,1997,97,Mike Lodish,30,DT,16,0,275,6-3,UCLA,8/11/1967,7,2,Buffalo Bills / 10th / 265th pick /1990
DEN,1997,31,Derek Loville,29,RB,16,0,203,5-10,Oregon,7/4/1968,7,1,
DEN,1997,37,Anthony Lynn,29,RB,16,0,230,6-3,Texas Tech,12/21/1968,4,0,
DEN,1997,87,Ed McCaffrey,29,WR,15,15,215,6-5,Stanford,8/17/1968,6,7,New York Giants / 3rd / 83rd pick /1991
DEN,1997,26,Tim McKyer,34,DB,16,1,174,6-0,Texas-Arlington,9/5/1963,11,1,San Francisco 49ers / 3rd / 64th pick /1986
DEN,1997,51,John Mobley,24,RLB,16,16,236,6-1,Kutztown (PA),10/10/1973,1,17,Denver Broncos / 1st / 15th pick /1996
DEN,1997,66,Tom Nalen,26,C,16,16,286,6-3,Boston Col.,5/13/1971,3,13,Denver Broncos / 7th / 218th pick /1994
DEN,1997,62,Dan Neil,24,G,3,0,285,6-2,Texas,10/21/1973,Rook,0,Denver Broncos / 3rd / 67th pick /1997
DEN,1997,95,Michael Dean Perry,32,RDT,9,8,285,6-1,Clemson,8/27/1965,9,4,Cleveland Browns / 2nd / 50th pick /1988
DEN,1997,93,Trevor Pryce,22,DT,8,3,290,6-5,"Michigan,Clemson",8/3/1975,Rook,2,Denver Broncos / 1st / 28th pick /1997
DEN,1997,99,David Richie,24,NT,2,0,280,6-4,Washington,9/26/1973,Rook,0,
DEN,1997,53,Bill Romanowski,31,LLB,16,16,245,6-4,Boston Col.,4/2/1966,9,8,San Francisco 49ers / 3rd / 80th pick /1988
DEN,1997,16,Tom Rouen,29,P,16,0,225,6-3,"Colorado St.,Colorado",6/9/1968,4,2,
DEN,1997,58,Steve Russ,25,LB,14,0,245,6-4,Air Force,9/16/1972,Rook,1,Denver Broncos / 7th / 218th pick /1995
DEN,1997,69,Mark Schlereth,31,LG,11,11,282,6-3,Idaho,1/25/1966,8,7,Washington Redskins / 10th / 263rd pick /1989
