No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
81,Kris Adams,25,WR,3,0,194,6-3,Texas-El Paso,9/4/1987,Rook,0,,CLT,2012,2025-08-15 13:52:13
97,Mario Addison,25,LB,3,0,260,6-3,Troy,9/6/1987,1,0,,CLT,2012,2025-08-15 13:52:13
83,Dwayne Allen,22,TE,16,16,265,6-3,Clemson,2/24/1990,Rook,4,Indianapolis Colts / 3rd / 64th pick /2012,CLT,2012,2025-08-15 13:52:13
51,Pat Angerer,25,LB,11,3,232,6-0,Iowa,1/31/1987,2,2,Indianapolis Colts / 2nd / 63rd pick /2010,CLT,2012,2025-08-15 13:52:13
11,Donnie Avery,28,WR,16,15,186,5-11,Houston,6/12/1984,4,6,St. Louis Rams / 2nd / 33rd pick /2008,CLT,2012,2025-08-15 13:52:13
33,Vick Ballard,22,RB,16,12,217,5-10,"Mississippi Gulf Coast CC,Mississippi St.",7/16/1990,Rook,5,Indianapolis Colts / 5th / 170th pick /2012,CLT,2012,2025-08-15 13:52:13
41,Antoine Bethea,28,FS,16,16,206,5-11,Howard,7/27/1984,6,6,Indianapolis Colts / 6th / 207th pick /2006,CLT,2012,2025-08-15 13:52:13
15,LaVon Brazill,23,WR,15,0,192,5-11,Ohio,3/15/1989,Rook,1,Indianapolis Colts / 6th / 206th pick /2012,CLT,2012,2025-08-15 13:52:13
31,Donald Brown,25,RB,10,4,210,5-11,Connecticut,4/11/1987,3,3,Indianapolis Colts / 1st / 27th pick /2009,CLT,2012,2025-08-15 13:52:13
57,Jerry Brown,25,LB,1,0,265,6-4,Illinois,10/20/1987,Rook,0,,CLT,2012,2025-08-15 13:52:13
38,Sergio Brown,24,DB,16,0,210,6-2,Notre Dame,5/22/1988,2,1,,CLT,2012,2025-08-15 13:52:13
20,Darius Butler,26,DB,11,4,180,5-10,Connecticut,3/18/1986,3,3,New England Patriots / 2nd / 41st pick /2009,CLT,2012,2025-08-15 13:52:13
34,Delone Carter,25,RB,10,0,225,5-9,Syracuse,6/22/1987,1,1,Indianapolis Colts / 4th / 119th pick /2011,CLT,2012,2025-08-15 13:52:13
74,Anthony Castonzo,24,LT,16,16,307,6-7,Boston Col.,8/9/1988,1,7,Indianapolis Colts / 1st / 22nd pick /2011,CLT,2012,2025-08-15 13:52:13
17,Austin Collie,27,WR,1,0,200,6-1,BYU,11/11/1985,3,0,Indianapolis Colts / 4th / 127th pick /2009,CLT,2012,2025-08-15 13:52:13
53,Kavell Conner,25,LILB,14,12,225,6-1,Clemson,2/23/1987,2,5,Indianapolis Colts / 7th / 240th pick /2010,CLT,2012,2025-08-15 13:52:13
23,Vontae Davis,24,RCB,10,10,207,5-11,Illinois,5/27/1988,3,4,Miami Dolphins / 1st / 25th pick /2009,CLT,2012,2025-08-15 13:52:13
97,Antonio Dixon,27,DT,2,0,325,6-2,Miami (FL),7/17/1985,3,0,,CLT,2012,2025-08-15 13:52:13
66,Trai Essex,30,T,2,0,324,6-5,Northwestern,12/5/1982,7,0,Pittsburgh Steelers / 3rd / 93rd pick /2005,CLT,2012,2025-08-15 13:52:13
80,Coby Fleener,24,TE,12,10,251,6-6,Stanford,9/20/1988,Rook,2,Indianapolis Colts / 2nd / 34th pick /2012,CLT,2012,2025-08-15 13:52:13
58,Moise Fokou,27,LB,16,1,228,6-1,Maryland,8/28/1985,3,2,Philadelphia Eagles / 7th / 230th pick /2009,CLT,2012,2025-08-15 13:52:13
50,Jerrell Freeman,26,RILB,16,16,235,6-0,Mary Hardin-Baylor,5/1/1986,1,8,,CLT,2012,2025-08-15 13:52:13
93,Dwight Freeney,32,ROLB,14,14,268,6-1,Syracuse,2/19/1980,10,6,Indianapolis Colts / 1st / 11th pick /2002,CLT,2012,2025-08-15 13:52:13
66,Clifton Geathers,25,DE,8,0,281,6-8,South Carolina,12/11/1987,2,1,Cleveland Browns / 6th / 186th pick /2010,CLT,2012,2025-08-15 13:52:13
27,Josh Gordy,25,DB,15,1,195,5-11,Central Michigan,2/9/1987,2,1,,CLT,2012,2025-08-15 13:52:13
30,Marshay Green,26,DB,1,0,175,5-9,Mississippi,1/14/1986,1,0,,CLT,2012,2025-08-15 13:52:13
67,Lawrence Guy,22,DE,9,2,315,6-4,Arizona St.,3/17/1990,1,2,Green Bay Packers / 7th / 233rd pick /2011,CLT,2012,2025-08-15 13:52:13
54,Mario Harvey,25,LB,13,0,250,6-0,Marshall,8/10/1987,1,1,,CLT,2012,2025-08-15 13:52:13
65,Kellen Heard,27,DT,3,0,355,6-6,Memphis,10/17/1985,1,0,,CLT,2012,2025-08-15 13:52:13
55,Justin Hickman,27,LB,12,0,265,6-2,UCLA,7/20/1985,Rook,1,,CLT,2012,2025-08-15 13:52:13
78,Tony Hills,28,T,6,1,305,6-5,Texas,11/4/1984,2,1,Pittsburgh Steelers / 4th / 130th pick /2008,CLT,2012,2025-08-15 13:52:13
13,T.Y. Hilton,23,WR,15,1,183,5-10,Florida International,11/14/1989,Rook,8,Indianapolis Colts / 3rd / 92nd pick /2012,CLT,2012,2025-08-15 13:52:13
26,Delano Howell,23,DB,5,0,191,5-11,Stanford,11/17/1989,Rook,0,,CLT,2012,2025-08-15 13:52:13
92,Jerry Hughes,24,LOLB,16,6,254,6-2,TCU,8/13/1988,2,4,Indianapolis Colts / 1st / 31st pick /2010,CLT,2012,2025-08-15 13:52:13
