Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
CLT,1991,90,Mel Agee,23,DE,16,2,300,6-5,Illinois,11/22/1968,Rook,1,Indianapolis Colts / 6th / 152nd pick /1991
CLT,1991,62,Brian Baldinger,31,C,16,14,278,6-4,"Nassau CC,Duke",1/7/1960,9,4,
CLT,1991,31,Michael Ball,27,SS,15,14,216,6-0,Southern,8/5/1964,3,4,Indianapolis Colts / 4th / 104th pick /1988
CLT,1991,51,Chip Banks,32,LOLB,11,9,243,6-4,USC,9/18/1959,9,3,Cleveland Browns / 1st / 3rd pick /1982
CLT,1991,36,John Baylor,26,DB,16,3,203,6-0,Southern Miss,3/5/1965,2,2,Indianapolis Colts / 5th / 129th pick /1988
CLT,1991,81,Pat Beach,32,TE,12,10,247,6-4,Washington St.,12/28/1959,9,0,Baltimore Colts / 6th / 140th pick /1982
CLT,1991,20,Albert Bentley,31,RB,1,0,200,5-11,Miami (FL),8/15/1960,6,0,Indianapolis Colts / 2nd / 35th pick /1984Supp
CLT,1991,4,Dean Biasucci,29,K,16,0,190,6-0,Western Carolina,7/25/1962,7,2,
CLT,1991,50,Duane Bickett,29,ROLB,16,16,251,6-5,USC,12/1/1962,6,5,Indianapolis Colts / 1st / 5th pick /1985
CLT,1991,63,Brian Blados,29,G,7,3,300,6-5,North Carolina,1/11/1962,7,1,Cincinnati Bengals / 1st / 28th pick /1984
CLT,1991,80,Bill Brooks,27,WR,16,16,188,6-0,Boston Univ.,4/6/1964,5,5,Indianapolis Colts / 4th / 86th pick /1986
CLT,1991,71,Kevin Call,30,RT,16,16,302,6-7,Colorado St.,11/13/1961,7,4,Indianapolis Colts / 5th / 130th pick /1984
CLT,1991,58,Mark Cannon,29,C,4,0,258,6-3,Texas-Arlington,6/14/1962,7,0,Green Bay Packers / 11th / 294th pick /1984
CLT,1991,88,Kerry Cash,22,TE,4,2,245,6-4,Texas,8/7/1969,Rook,0,Indianapolis Colts / 5th / 125th pick /1991
CLT,1991,76,Sam Clancy,33,DE,16,1,288,6-7,Pittsburgh,5/29/1958,8,1,Seattle Seahawks / 11th / 284th pick /1982
CLT,1991,32,Ken Clark,25,RB,16,7,201,5-9,Nebraska,6/11/1966,1,3,Indianapolis Colts / 8th / 206th pick /1990
CLT,1991,87,James Coley,24,TE,7,4,270,6-3,Clemson,4/13/1967,1,0,
CLT,1991,66,Chris Conlin,26,G,8,2,290,6-4,Penn St.,6/7/1965,4,1,Miami Dolphins / 5th / 132nd pick /1987
CLT,1991,91,Shane Curry,23,DE,9,0,270,6-5,"Georgia Tech,Miami (FL)",4/7/1968,Rook,1,Indianapolis Colts / 2nd / 40th pick /1991
CLT,1991,38,Eugene Daniel,30,RCB,16,16,178,5-11,LSU,5/4/1961,7,5,Indianapolis Colts / 8th / 205th pick /1984
CLT,1991,95,Travis Davis,25,NT,16,8,279,6-2,Michigan St.,5/10/1966,1,3,Phoenix Cardinals / 4th / 85th pick /1990
CLT,1991,29,Eric Dickerson,31,RB,10,9,220,6-3,SMU,9/2/1960,8,4,Los Angeles Rams / 1st / 2nd pick /1983
CLT,1991,69,Randy Dixon,26,LG,12,11,305,6-3,Pittsburgh,3/12/1965,4,3,Indianapolis Colts / 4th / 85th pick /1987
CLT,1991,53,Ray Donaldson,33,C,3,3,311,6-3,Georgia,5/18/1958,11,1,Baltimore Colts / 2nd / 32nd pick /1980
CLT,1991,58,Cedric Figaro,25,LB,1,0,255,6-2,Notre Dame,8/17/1966,3,0,San Diego Chargers / 6th / 152nd pick /1988
CLT,1991,11,Jeff George,24,QB,16,16,218,6-4,"Purdue,Illinois",12/8/1967,1,5,Indianapolis Colts / 1st / 1st pick /1990
CLT,1991,65,Frank Giannetti,23,NT,3,1,267,6-2,Penn St.,3/14/1968,Rook,0,Indianapolis Colts / 10th / 263rd pick /1991
CLT,1991,37,Chris Goode,28,LCB,15,15,195,6-0,"North Alabama,Alabama",9/17/1963,4,5,Indianapolis Colts / 10th / 253rd pick /1987
CLT,1991,26,Alan Grant,25,DB,16,1,187,5-10,Stanford,10/1/1966,1,1,Indianapolis Colts / 4th / 103rd pick /1990
CLT,1991,78,Jon Hand,28,RDE,16,16,300,6-7,Alabama,11/13/1963,5,6,Indianapolis Colts / 1st / 4th pick /1986
CLT,1991,9,Mark Herrmann,32,QB,2,0,200,6-4,Purdue,1/8/1959,9,0,Denver Broncos / 4th / 98th pick /1981
CLT,1991,54,Jeff Herrod,25,RILB,14,14,249,6-0,Mississippi,7/29/1966,3,5,Indianapolis Colts / 9th / 243rd pick /1988
CLT,1991,84,Jessie Hester,28,WR,16,16,175,5-11,Florida St.,1/21/1963,6,4,Los Angeles Raiders / 1st / 23rd pick /1985
CLT,1991,12,Rusty Hilger,29,QB,1,0,205,6-4,Oklahoma St.,5/9/1962,6,0,Los Angeles Raiders / 6th / 143rd pick /1985
CLT,1991,25,Cornell Holloway,25,DB,10,0,185,5-11,Pittsburgh,1/30/1966,1,1,Cincinnati Bengals / 10th / 256th pick /1989
CLT,1991,85,Darvell Huffman,24,WR,3,0,158,5-8,Boston Univ.,5/5/1967,Rook,0,Indianapolis Colts / 9th / 232nd pick /1990
CLT,1991,59,Matt Jaworski,24,LB,8,3,227,6-1,Colgate,10/23/1967,Rook,1,
CLT,1991,23,Anthony Johnson,24,FB,9,6,225,6-0,Notre Dame,10/25/1967,1,2,Indianapolis Colts / 2nd / 36th pick /1990
CLT,1991,56,Brian Jones,23,LB,11,1,250,6-1,"UCLA,Texas",1/22/1968,Rook,1,Los Angeles Raiders / 8th / 213th pick /1991
