No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
29,Mike Adams,33,SS,16,16,205,5-11,Delaware,3/24/1981,10,10,,CLT,2014,2025-08-15 13:52:31
83,Dwayne Allen,24,TE,13,13,265,6-3,Clemson,2/24/1990,2,3,Indianapolis Colts / 3rd / 64th pick /2012,CLT,2014,2025-08-15 13:52:31
32,Colt Anderson,29,DB,15,0,194,5-10,Montana,10/25/1985,4,1,,CLT,2014,2025-08-15 13:52:31
65,David Arkin,27,G,0,0,300,6-5,Missouri State,10/7/1987,1,,Dallas Cowboys / 4th / 110th pick /2011,CLT,2014,2025-08-15 13:52:31
44,Ahmad Bradshaw,28,RB,10,1,195,5-11,Marshall,3/19/1986,7,5,New York Giants / 7th / 250th pick /2007,CLT,2014,2025-08-15 13:52:31
25,Jalil Brown,27,DB,5,0,202,6-0,Colorado,10/14/1987,3,0,Kansas City Chiefs / 4th / 118th pick /2011,CLT,2014,2025-08-15 13:52:31
38,Sergio Brown,26,FS,15,8,210,6-2,Notre Dame,5/22/1988,4,4,,CLT,2014,2025-08-15 13:52:31
20,Darius Butler,28,DB,14,4,180,5-10,Connecticut,3/18/1986,5,2,New England Patriots / 2nd / 41st pick /2009,CLT,2014,2025-08-15 13:52:31
55,Victor Butler,27,LB,2,0,231,6-2,Oregon St.,7/29/1987,5,0,Dallas Cowboys / 4th / 110th pick /2009,CLT,2014,2025-08-15 13:52:31
53,Chris Carter,25,LB,1,0,245,6-1,Fresno St.,4/6/1989,3,0,Pittsburgh Steelers / 5th / 162nd pick /2011,CLT,2014,2025-08-15 13:52:31
74,Anthony Castonzo,26,LT,16,16,307,6-7,Boston Col.,8/9/1988,3,9,Indianapolis Colts / 1st / 22nd pick /2011,CLT,2014,2025-08-15 13:52:31
96,Josh Chapman,25,LDT,16,15,316,6-1,Alabama,6/10/1989,1,6,Indianapolis Colts / 5th / 136th pick /2012,CLT,2014,2025-08-15 13:52:31
78,Gosder Cherilus,30,RT,13,13,315,6-7,Boston Col.,6/28/1984,6,8,Detroit Lions / 1st / 17th pick /2008,CLT,2014,2025-08-15 13:52:31
16,Josh Cribbs,31,WR,6,0,192,6-1,Kent St.,6/9/1983,9,0,,CLT,2014,2025-08-15 13:52:31
21,Vontae Davis,26,RCB,15,15,207,5-11,Illinois,5/27/1988,5,11,Miami Dolphins / 1st / 25th pick /2009,CLT,2014,2025-08-15 13:52:31
84,Jack Doyle,24,TE,16,1,262,6-6,Western Kentucky,5/5/1990,1,1,,CLT,2014,2025-08-15 13:52:31
80,Coby Fleener,26,TE,16,12,251,6-6,Stanford,9/20/1988,2,7,Indianapolis Colts / 2nd / 34th pick /2012,CLT,2014,2025-08-15 13:52:31
50,Jerrell Freeman,28,LLB,12,12,235,6-0,Mary Hardin-Baylor,5/1/1986,2,6,,CLT,2014,2025-08-15 13:52:31
27,Josh Gordy,27,DB,16,1,195,5-11,Central Michigan,2/9/1987,4,2,,CLT,2014,2025-08-15 13:52:31
,Winston Guy,24,DB,3,,218,6-1,Kentucky,4/23/1990,2,0,Seattle Seahawks / 6th / 181st pick /2012,CLT,2014,2025-08-15 13:52:31
72,Jonotthan Harrison,23,C,15,10,300,6-4,Florida,8/25/1991,Rook,6,,CLT,2014,2025-08-15 13:52:31
48,Mario Harvey,27,LB,3,0,250,6-0,Marshall,8/10/1987,2,0,,CLT,2014,2025-08-15 13:52:31
8,Matt Hasselbeck,39,QB,4,0,235,6-4,Boston Col.,9/25/1975,15,1,Green Bay Packers / 6th / 187th pick /1998,CLT,2014,2025-08-15 13:52:31
36,Dan Herron,25,RB,16,3,212,5-10,Ohio St.,3/21/1989,2,4,Cincinnati Bengals / 6th / 191st pick /2012,CLT,2014,2025-08-15 13:52:31
23,Michael Hill,25,RB,0,0,210,5-10,Missouri Western St.,8/14/1989,1,,,CLT,2014,2025-08-15 13:52:31
13,T.Y. Hilton,25,WR,15,15,183,5-10,Florida International,11/14/1989,2,12,Indianapolis Colts / 3rd / 92nd pick /2012,CLT,2014,2025-08-15 13:52:31
62,Khaled Holmes,24,C,5,2,302,6-3,USC,1/19/1990,1,1,Indianapolis Colts / 4th / 121st pick /2013,CLT,2014,2025-08-15 13:52:31
95,Montori Hughes,24,DT,12,1,350,6-4,UT Martin,8/25/1990,1,2,Indianapolis Colts / 5th / 139th pick /2013,CLT,2014,2025-08-15 13:52:31
54,Andrew Jackson,22,LB,13,0,254,6-1,Western Kentucky,3/16/1992,Rook,1,Indianapolis Colts / 6th / 203rd pick /2014,CLT,2014,2025-08-15 13:52:31
52,D'Qwell Jackson,31,MLB,16,16,242,6-0,Maryland,9/26/1983,8,11,Cleveland Browns / 2nd / 34th pick /2006,CLT,2014,2025-08-15 13:52:31
99,Ricky Jean-Francois,28,RDT,16,13,309,6-2,LSU,11/23/1986,5,6,San Francisco 49ers / 7th / 244th pick /2009,CLT,2014,2025-08-15 13:52:31
59,Cam Johnson,24,DE,1,0,272,6-4,Virginia,5/24/1990,2,0,San Francisco 49ers / 7th / 237th pick /2012,CLT,2014,2025-08-15 13:52:31
