No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
29,Mike Adams,35,SS,15,15,205,5-11,Delaware,3/24/1981,12,6,,CLT,2016,2025-08-15 13:52:46
83,Dwayne Allen,26,TE,14,14,265,6-3,Clemson,2/24/1990,4,4,Indianapolis Colts / 3rd / 64th pick /2012,CLT,2016,2025-08-15 13:52:46
96,Henry Anderson,25,DE,11,2,300,6-6,Stanford,8/3/1991,1,2,Indianapolis Colts / 3rd / 93rd pick /2015,CLT,2016,2025-08-15 13:52:46
56,Akeem Ayers,27,LB,16,0,255,6-3,UCLA,7/10/1989,5,2,Tennessee Titans / 2nd / 39th pick /2011,CLT,2016,2025-08-15 13:52:46
50,Trevor Bates,23,LB,1,0,247,6-2,Maine,8/28/1993,Rook,0,Indianapolis Colts / 7th / 239th pick /2016,CLT,2016,2025-08-15 13:52:46
63,Austin Blythe,24,C,8,1,280,6-2,Iowa,6/16/1992,Rook,1,Indianapolis Colts / 7th / 248th pick /2016,CLT,2016,2025-08-15 13:52:46
11,Quan Bray,23,WR,6,0,185,5-10,Auburn,4/28/1993,1,0,,CLT,2016,2025-08-15 13:52:46
20,Darius Butler,30,FS,12,7,180,5-10,Connecticut,3/18/1986,7,4,New England Patriots / 2nd / 41st pick /2009,CLT,2016,2025-08-15 13:52:46
43,Chris Carter,27,LB,9,0,245,6-1,Fresno St.,4/6/1989,5,1,Pittsburgh Steelers / 5th / 162nd pick /2011,CLT,2016,2025-08-15 13:52:46
74,Anthony Castonzo,28,LT,16,16,307,6-7,Boston Col.,8/9/1988,5,10,Indianapolis Colts / 1st / 22nd pick /2011,CLT,2016,2025-08-15 13:52:46
62,Le'Raven Clark,23,T,8,3,319,6-5,Texas Tech,4/22/1993,Rook,3,Indianapolis Colts / 3rd / 82nd pick /2016,CLT,2016,2025-08-15 13:52:46
85,Chase Coffman,30,TE,2,0,250,6-5,Missouri,11/10/1986,6,0,Cincinnati Bengals / 3rd / 98th pick /2009,CLT,2016,2025-08-15 13:52:46
58,Trent Cole,34,LB,7,4,270,6-3,Cincinnati,10/5/1982,11,2,Philadelphia Eagles / 5th / 146th pick /2005,CLT,2016,2025-08-15 13:52:46
31,Antonio Cromartie,32,DB,4,4,210,6-2,Florida St.,4/15/1984,10,1,San Diego Chargers / 1st / 19th pick /2006,CLT,2016,2025-08-15 13:52:46
21,Vontae Davis,28,RCB,14,14,207,5-11,Illinois,5/27/1988,7,5,Miami Dolphins / 1st / 25th pick /2009,CLT,2016,2025-08-15 13:52:46
15,Phillip Dorsett,23,WR,15,7,185,5-10,Miami (FL),1/5/1993,1,5,Indianapolis Colts / 1st / 29th pick /2015,CLT,2016,2025-08-15 13:52:46
84,Jack Doyle,26,TE,16,14,262,6-6,Western Kentucky,5/5/1990,3,6,,CLT,2016,2025-08-15 13:52:46
95,Lavar Edwards,26,DE,5,0,277,6-4,LSU,3/29/1990,3,0,Tennessee Titans / 5th / 142nd pick /2013,CLT,2016,2025-08-15 13:52:46
41,Matthias Farley,24,DB,16,0,209,5-11,Notre Dame,7/15/1992,Rook,1,,CLT,2016,2025-08-15 13:52:46
34,Josh Ferguson,23,RB,16,0,205,5-10,Illinois,5/23/1993,Rook,1,,CLT,2016,2025-08-15 13:52:46
26,Clayton Geathers,24,FS,9,9,216,6-2,Central Florida,6/1/1992,1,3,Indianapolis Colts / 4th / 109th pick /2015,CLT,2016,2025-08-15 13:52:46
71,Denzelle Good,25,RG,12,10,340,6-5,Mars Hill,3/8/1991,1,6,Indianapolis Colts / 7th / 255th pick /2015,CLT,2016,2025-08-15 13:52:46
23,Frank Gore,33,RB,16,16,212,5-9,Miami (FL),5/14/1983,11,10,San Francisco 49ers / 3rd / 65th pick /2005,CLT,2016,2025-08-15 13:52:46
32,T.J. Green,21,DB,15,4,215,6-3,Clemson,3/15/1995,Rook,2,Indianapolis Colts / 2nd / 57th pick /2016,CLT,2016,2025-08-15 13:52:46
27,Winston Guy,26,DB,2,0,218,6-1,Kentucky,4/23/1990,4,0,Seattle Seahawks / 6th / 181st pick /2012,CLT,2016,2025-08-15 13:52:46
73,Joe Haeg,23,RT,15,14,298,6-6,North Dakota St.,3/11/1993,Rook,9,Indianapolis Colts / 5th / 155th pick /2016,CLT,2016,2025-08-15 13:52:46
72,Jonotthan Harrison,25,C,13,4,300,6-4,Florida,8/25/1991,2,3,,CLT,2016,2025-08-15 13:52:46
13,T.Y. Hilton,27,WR,16,16,183,5-10,Florida International,11/14/1989,4,14,Indianapolis Colts / 3rd / 92nd pick /2012,CLT,2016,2025-08-15 13:52:46
52,D'Qwell Jackson,33,LILB,12,12,242,6-0,Maryland,9/26/1983,10,6,Cleveland Browns / 2nd / 34th pick /2006,CLT,2016,2025-08-15 13:52:46
53,Edwin Jackson,25,RILB,16,8,230,6-0,Georgia Southern,12/19/1991,Rook,4,,CLT,2016,2025-08-15 13:52:46
38,Charles James,26,DB,1,0,179,5-9,Charleston Southern,5/14/1990,3,0,,CLT,2016,2025-08-15 13:52:46
97,Arthur Jones,30,RDE,8,8,301,6-3,Syracuse,6/30/1986,6,3,Baltimore Ravens / 5th / 157th pick /2010,CLT,2016,2025-08-15 13:52:46
78,Ryan Kelly,23,C,16,16,307,6-4,Alabama,5/30/1993,Rook,10,Indianapolis Colts / 1st / 18th pick /2016,CLT,2016,2025-08-15 13:52:46
94,Zach Kerr,26,DT,12,4,334,6-2,Delaware,8/29/1990,2,3,,CLT,2016,2025-08-15 13:52:46
50,Deon King,23,LB,4,0,220,6-2,Norfolk St.,7/2/1993,Rook,0,,CLT,2016,2025-08-15 13:52:46
90,Kendall Langford,30,LDE,7,7,305,6-6,Hampton,1/27/1986,8,3,Miami Dolphins / 3rd / 66th pick /2008,CLT,2016,2025-08-15 13:52:46
12,Andrew Luck,27,QB,15,15,240,6-4,Stanford,9/12/1989,4,16,Indianapolis Colts / 1st / 1st pick /2012,CLT,2016,2025-08-15 13:52:46
92,Curt Maggitt,23,LB,9,0,256,6-3,Tennessee,2/4/1993,Rook,1,,CLT,2016,2025-08-15 13:52:46
98,Robert Mathis,35,ROLB,14,12,245,6-2,Alabama A&M,2/26/1981,13,6,Indianapolis Colts / 5th / 138th pick /2003,CLT,2016,2025-08-15 13:52:46
1,Pat McAfee,29,P,16,0,233,6-1,West Virginia,5/2/1987,7,3,Indianapolis Colts / 7th / 222nd pick /2009,CLT,2016,2025-08-15 13:52:46
99,T.Y. McGill,24,DT,13,0,295,6-0,North Carolina St.,11/23/1992,1,1,,CLT,2016,2025-08-15 13:52:46
57,Josh McNary,28,LB,16,3,251,6-0,Army,4/10/1988,3,2,,CLT,2016,2025-08-15 13:52:46
30,Rashaan Melvin,27,LCB,15,9,195,6-2,Northern Illinois,10/2/1989,2,4,,CLT,2016,2025-08-15 13:52:46
75,Jack Mewhort,25,LG,10,10,310,6-6,Ohio St.,8/30/1991,2,6,Indianapolis Colts / 2nd / 59th pick /2014,CLT,2016,2025-08-15 13:52:46
40,Christopher Milton,24,DB,6,1,190,5-11,Georgia Tech,9/15/1992,Rook,1,,CLT,2016,2025-08-15 13:52:46
10,Donte Moncrief,23,WR,9,7,216,6-2,Mississippi,8/6/1993,2,3,Indianapolis Colts / 3rd / 90th pick /2014,CLT,2016,2025-08-15 13:52:46
55,Sio Moore,26,LB,4,4,245,6-1,Connecticut,5/2/1990,3,2,Oakland Raiders / 3rd / 66th pick /2013,CLT,2016,2025-08-15 13:52:46
35,Darryl Morris,26,DB,12,2,188,5-10,Texas St.,9/4/1990,3,2,,CLT,2016,2025-08-15 13:52:46
44,Antonio Morrison,22,LB,16,4,241,6-1,Florida,12/6/1994,Rook,3,Indianapolis Colts / 4th / 125th pick /2016,CLT,2016,2025-08-15 13:52:46
48,Deiontrez Mount,23,LB,1,0,253,6-5,Louisville,2/26/1993,1,0,Tennessee Titans / 6th / 177th pick /2015,CLT,2016,2025-08-15 13:52:46
45,Matt Overton,31,LS,16,0,254,6-1,Western Washington,7/6/1985,4,1,,CLT,2016,2025-08-15 13:52:46
54,David Parry,24,NT,16,16,315,6-2,Stanford,3/7/1992,1,7,Indianapolis Colts / 5th / 151st pick /2015,CLT,2016,2025-08-15 13:52:46
76,Joe Reitz,31,RT,13,6,256,6-7,Western Michigan,8/24/1985,5,4,,CLT,2016,2025-08-15 13:52:46
46,Luke Rhodes,24,LB,4,0,238,6-2,William & Mary,12/2/1992,Rook,0,,CLT,2016,2025-08-15 13:52:46
91,Hassan Ridgeway,22,LDE,16,5,305,6-3,Texas,11/2/1994,Rook,3,Indianapolis Colts / 4th / 116th pick /2016,CLT,2016,2025-08-15 13:52:46
25,Patrick Robinson,29,LCB,7,6,191,5-11,Florida St.,9/7/1987,6,2,New Orleans Saints / 1st / 32nd pick /2010,CLT,2016,2025-08-15 13:52:46
80,Chester Rogers,22,WR,14,2,184,6-0,Grambling St.,1/12/1994,Rook,3,,CLT,2016,2025-08-15 13:52:46
17,Tevaun Smith,23,WR,2,0,197,6-2,Iowa,1/30/1993,Rook,0,,CLT,2016,2025-08-15 13:52:46
