No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
78,Oday Aboushi,24,G,7,5,308,6-5,Virginia,6/5/1991,1,2,New York Jets / 5th / 141st pick /2013,HTX,2015,2025-08-15 15:07:04
70,Jeff Adams,26,T,2,2,305,6-5,Columbia,9/6/1989,1,1,,HTX,2015,2025-08-15 15:07:04
39,Lonnie Ballentine,22,DB,2,0,225,6-3,Memphis,4/23/1993,Rook,0,Houston Texans / 7th / 256th pick /2014,HTX,2015,2025-08-15 15:07:04
28,Alfred Blue,24,RB,16,9,225,6-2,LSU,4/27/1991,1,5,Houston Texans / 6th / 181st pick /2014,HTX,2015,2025-08-15 15:07:04
34,A.J. Bouye,24,DB,15,2,191,6-0,Central Florida,8/16/1991,2,2,,HTX,2015,2025-08-15 15:07:04
79,Brandon Brooks,26,RG,14,14,335,6-5,Miami (OH),8/19/1989,3,6,Houston Texans / 3rd / 76th pick /2012,HTX,2015,2025-08-15 15:07:04
76,Duane Brown,30,LT,14,14,329,6-4,Virginia Tech,8/30/1985,7,6,Houston Texans / 1st / 26th pick /2008,HTX,2015,2025-08-15 15:07:04
4,Randy Bullock,26,K,3,0,210,5-9,Texas A&M,12/16/1989,2,0,Houston Texans / 5th / 161st pick /2012,HTX,2015,2025-08-15 15:07:04
53,Max Bullough,23,LB,13,1,249,6-4,Michigan St.,2/11/1992,1,2,,HTX,2015,2025-08-15 15:07:04
74,Chris Clark,30,RT,11,4,305,6-5,Southern Miss,10/1/1985,5,2,,HTX,2015,2025-08-15 15:07:04
90,Jadeveon Clowney,22,ROLB,13,9,266,6-5,South Carolina,2/14/1993,1,5,Houston Texans / 1st / 1st pick /2014,HTX,2015,2025-08-15 15:07:04
95,Christian Covington,22,DT,15,0,289,6-2,Rice,10/16/1993,Rook,2,Houston Texans / 6th / 216th pick /2015,HTX,2015,2025-08-15 15:07:04
93,Jared Crick,26,LDE,16,16,285,6-4,Nebraska,8/21/1989,3,10,Houston Texans / 4th / 126th pick /2012,HTX,2015,2025-08-15 15:07:04
