No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
34,A.J. Bouye,22,DB,6,0,191,6-0,Central Florida,8/16/1991,Rook,0,,HTX,2013,2025-08-15 15:06:44
50,Bryan Braman,26,LB,16,0,230,6-5,West Texas A&M,5/4/1987,2,1,,HTX,2013,2025-08-15 15:06:44
79,Brandon Brooks,24,RG,15,15,335,6-5,Miami (OH),8/19/1989,1,6,Houston Texans / 3rd / 76th pick /2012,HTX,2013,2025-08-15 15:06:44
76,Duane Brown,28,LT,14,14,329,6-4,Virginia Tech,8/30/1985,5,7,Houston Texans / 1st / 26th pick /2008,HTX,2013,2025-08-15 15:06:44
4,Randy Bullock,24,K,16,0,210,5-9,Texas A&M,12/16/1989,1,1,Houston Texans / 5th / 161st pick /2012,HTX,2013,2025-08-15 15:06:44
89,Jake Byrne,23,TE,7,0,260,6-4,Wisconsin,1/24/1990,Rook,0,,HTX,2013,2025-08-15 15:06:44
93,Jared Crick,24,DE,16,1,285,6-4,Nebraska,8/21/1989,1,2,Houston Texans / 4th / 126th pick /2012,HTX,2013,2025-08-15 15:06:44
56,Brian Cushing,26,LILB,7,7,255,6-3,USC,1/24/1987,4,4,Houston Texans / 1st / 15th pick /2009,HTX,2013,2025-08-15 15:06:44
81,Owen Daniels,31,TE,5,5,245,6-3,Wisconsin,11/9/1982,7,1,Houston Texans / 4th / 98th pick /2006,HTX,2013,2025-08-15 15:06:44
52,Tim Dobbins,31,LB,3,0,234,6-1,Iowa St.,12/10/1982,7,0,San Diego Chargers / 5th / 151st pick /2006,HTX,2013,2025-08-15 15:06:44
23,Arian Foster,27,RB,8,8,227,6-1,Tennessee,8/24/1986,4,3,,HTX,2013,2025-08-15 15:06:44
66,Andrew Gardner,27,T,3,0,304,6-7,Georgia Tech,4/4/1986,4,0,Miami Dolphins / 6th / 181st pick /2009,HTX,2013,2025-08-15 15:06:44
52,Tavares Gooden,29,LB,1,0,233,6-1,Miami (FL),10/7/1984,5,0,Baltimore Ravens / 3rd / 71st pick /2008,HTX,2013,2025-08-15 15:06:44
88,Garrett Graham,27,TE,13,11,245,6-3,Wisconsin,8/4/1986,3,3,Houston Texans / 4th / 118th pick /2010,HTX,2013,2025-08-15 15:06:44
37,Ray Graham,23,RB,1,0,199,5-9,Pittsburgh,9/18/1990,Rook,0,,HTX,2013,2025-08-15 15:06:44
84,Ryan Griffin,23,TE,15,8,255,6-6,Connecticut,1/11/1990,Rook,1,Houston Texans / 6th / 201st pick /2013,HTX,2013,2025-08-15 15:06:44
41,Jonathan Grimes,24,RB,2,1,207,5-10,William & Mary,12/21/1989,1,1,,HTX,2013,2025-08-15 15:06:44
26,Brandon Harris,23,DB,16,0,195,5-11,Miami (FL),1/24/1990,2,1,Houston Texans / 2nd / 60th pick /2011,HTX,2013,2025-08-15 15:06:44
68,Ryan Harris,28,T,16,3,299,6-5,Notre Dame,3/11/1985,6,2,Denver Broncos / 3rd / 70th pick /2007,HTX,2013,2025-08-15 15:06:44
10,DeAndre Hopkins,21,WR,16,16,210,6-1,Clemson,6/6/1992,Rook,5,Houston Texans / 1st / 27th pick /2013,HTX,2013,2025-08-15 15:06:44
25,Kareem Jackson,25,LCB,14,14,196,5-10,Alabama,4/10/1988,3,5,Houston Texans / 1st / 20th pick /2010,HTX,2013,2025-08-15 15:06:44
96,Tim Jamison,27,DE,5,0,263,6-3,Michigan,2/26/1986,4,0,,HTX,2013,2025-08-15 15:06:44
18,Lestar Jean,25,WR,13,0,215,6-3,Florida Atlantic,2/5/1988,1,0,,HTX,2013,2025-08-15 15:06:44
54,Willie Jefferson,22,LB,6,0,233,6-5,S.F. Austin,1/31/1991,Rook,0,,HTX,2013,2025-08-15 15:06:44
80,Andre Johnson,32,WR,16,16,229,6-3,Miami (FL),7/11/1981,10,8,Houston Texans / 1st / 3rd pick /2003,HTX,2013,2025-08-15 15:06:44
28,Dennis Johnson,23,RB,8,1,212,5-8,Arkansas,2/24/1990,Rook,1,,HTX,2013,2025-08-15 15:06:44
60,Ben Jones,24,C,16,1,308,6-3,Georgia,7/2/1989,1,1,Houston Texans / 4th / 99th pick /2012,HTX,2013,2025-08-15 15:06:44
33,Greg Jones,32,RB,16,5,265,6-1,Florida St.,5/9/1981,9,0,Jacksonville Jaguars / 2nd / 55th pick /2004,HTX,2013,2025-08-15 15:06:44
24,Johnathan Joseph,29,RCB,15,15,186,5-11,South Carolina,4/16/1984,7,6,Cincinnati Bengals / 1st / 24th pick /2006,HTX,2013,2025-08-15 15:06:44
39,Deji Karim,27,RB,7,0,200,5-11,Southern Illinois,11/18/1986,3,0,Jacksonville Jaguars / 6th / 180th pick /2010,HTX,2013,2025-08-15 15:06:44
7,Case Keenum,25,QB,8,8,220,6-1,Houston,2/17/1988,1,4,,HTX,2013,2025-08-15 15:06:44
31,Shiloh Keo,26,FS,16,11,223,5-11,Idaho,12/17/1987,2,4,Houston Texans / 5th / 144th pick /2011,HTX,2013,2025-08-15 15:06:44
9,Shane Lechler,37,P,16,0,230,6-2,Texas A&M,8/7/1976,13,3,Oakland Raiders / 5th / 142nd pick /2000,HTX,2013,2025-08-15 15:06:44
43,Elbert Mack,27,WR,8,0,175,5-10,"Butler (KS),Troy",7/14/1986,5,0,,HTX,2013,2025-08-15 15:06:44
38,Danieal Manning,31,SS,6,6,212,5-11,Abilene Christian,8/9/1982,7,2,Chicago Bears / 2nd / 42nd pick /2006,HTX,2013,2025-08-15 15:06:44
82,Keshawn Martin,23,WR,16,1,190,5-10,Michigan St.,3/15/1990,1,2,Houston Texans / 4th / 121st pick /2012,HTX,2013,2025-08-15 15:06:44
53,Joe Mays,28,RILB,14,13,245,5-11,North Dakota St.,7/6/1985,5,6,Philadelphia Eagles / 6th / 200th pick /2008,HTX,2013,2025-08-15 15:06:44
21,Brice McCain,27,DB,16,4,190,5-9,Utah,12/10/1986,4,2,Houston Texans / 6th / 188th pick /2009,HTX,2013,2025-08-15 15:06:44
97,Terrell McClain,25,DT,16,0,300,6-2,South Florida,7/20/1988,2,2,Carolina Panthers / 3rd / 65th pick /2011,HTX,2013,2025-08-15 15:06:44
59,Whitney Mercilus,23,ROLB,16,16,258,6-4,Illinois,7/21/1990,1,7,Houston Texans / 1st / 26th pick /2012,HTX,2013,2025-08-15 15:06:44
92,Earl Mitchell,26,NT,16,14,310,6-3,Arizona,9/25/1987,3,6,Houston Texans / 3rd / 81st pick /2010,HTX,2013,2025-08-15 15:06:44
90,Mike Mohamed,25,LB,8,0,238,6-2,California,3/11/1988,2,1,Denver Broncos / 6th / 189th pick /2011,HTX,2013,2025-08-15 15:06:44
55,Chris Myers,32,C,16,16,286,6-4,Miami (FL),9/15/1981,8,6,Denver Broncos / 6th / 200th pick /2005,HTX,2013,2025-08-15 15:06:44
75,Derek Newton,26,RT,16,16,315,6-6,"Hinds CC,Arkansas St.",11/16/1987,2,6,Houston Texans / 7th / 214th pick /2011,HTX,2013,2025-08-15 15:06:44
35,Eddie Pleasant,25,DB,16,1,210,5-10,Oregon,12/17/1988,1,1,,HTX,2013,2025-08-15 15:06:44
11,DeVier Posey,23,WR,14,0,214,6-1,Ohio St.,3/15/1990,1,1,Houston Texans / 3rd / 68th pick /2012,HTX,2013,2025-08-15 15:06:44
58,Brooks Reed,26,LOLB,16,16,254,6-3,Arizona,2/28/1987,2,7,Houston Texans / 2nd / 42nd pick /2011,HTX,2013,2025-08-15 15:06:44
20,Ed Reed,35,FS,7,5,205,5-11,Miami (FL),9/11/1978,11,2,Baltimore Ravens / 1st / 24th pick /2002,HTX,2013,2025-08-15 15:06:44
20,Justin Rogers,25,DB,1,0,180,5-11,Richmond,1/16/1988,2,0,Buffalo Bills / 7th / 206th pick /2011,HTX,2013,2025-08-15 15:06:44
91,Ricky Sapp,27,LB,5,0,244,6-4,Clemson,11/14/1986,1,0,Philadelphia Eagles / 5th / 134th pick /2010,HTX,2013,2025-08-15 15:06:44
8,Matt Schaub,32,QB,10,8,245,6-6,Virginia,6/25/1981,9,3,Atlanta Falcons / 3rd / 90th pick /2004,HTX,2013,2025-08-15 15:06:44
51,Darryl Sharpton,25,LILB,15,8,229,6-0,Miami (FL),1/1/1988,3,4,Houston Texans / 4th / 102nd pick /2010,HTX,2013,2025-08-15 15:06:44
47,Brad Smelley,24,TE,2,0,237,6-2,Alabama,5/20/1989,1,0,Cleveland Browns / 7th / 247th pick /2012,HTX,2013,2025-08-15 15:06:44
94,Antonio Smith,32,RDE,15,15,290,6-3,Oklahoma St.,10/21/1981,9,7,Arizona Cardinals / 5th / 135th pick /2004,HTX,2013,2025-08-15 15:06:44
90,D.J. Smith,24,LB,1,0,239,5-11,Appalachian St.,2/24/1989,2,0,Green Bay Packers / 6th / 186th pick /2011,HTX,2013,2025-08-15 15:06:44
74,Wade Smith,32,LG,16,16,295,6-4,Memphis,4/26/1981,10,6,Miami Dolphins / 3rd / 78th pick /2003,HTX,2013,2025-08-15 15:06:44
32,Chad Spann,25,RB,1,0,198,5-9,Northern Illinois,8/8/1988,2,0,,HTX,2013,2025-08-15 15:06:44
29,Jawanza Starling,22,DB,2,0,202,6-1,USC,6/21/1991,Rook,0,,HTX,2013,2025-08-15 15:06:44
48,Phillip Supernaw,23,TE,1,0,255,6-5,Ouachita Baptist,1/30/1990,Rook,0,,HTX,2013,2025-08-15 15:06:44
36,D.J. Swearinger,22,SS,16,10,205,5-10,South Carolina,9/1/1991,Rook,4,Houston Texans / 2nd / 57th pick /2013,HTX,2013,2025-08-15 15:06:44
52,Jeff Tarpinian,26,LB,8,3,238,6-3,Iowa,10/16/1987,2,2,,HTX,2013,2025-08-15 15:06:44
44,Ben Tate,25,RB,14,7,214,5-11,Auburn,8/21/1988,2,4,Houston Texans / 2nd / 58th pick /2010,HTX,2013,2025-08-15 15:06:44
95,Justin Tuggle,23,LB,15,1,244,6-3,Kansas St.,1/14/1990,Rook,1,,HTX,2013,2025-08-15 15:06:44
27,Josh Victorian,25,DB,8,0,190,5-10,Louisiana Tech,7/10/1988,1,0,,HTX,2013,2025-08-15 15:06:44
