No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
56,Lorenzo Alexander,32,LB,16,0,245,6-1,California,5/31/1983,8,1,,RAI,2015,2025-08-15 14:27:07
20,Nate Allen,28,DB,5,3,205,6-1,South Florida,11/30/1987,5,1,Philadelphia Eagles / 2nd / 37th pick /2010,RAI,2015,2025-08-15 14:27:07
29,David Amerson,24,RCB/LCB,14,12,212,6-1,North Carolina St.,12/8/1991,2,5,Washington Redskins / 2nd / 51st pick /2013,RAI,2015,2025-08-15 14:27:07
57,Ray-Ray Armstrong,24,DB,10,2,220,6-3,Miami (FL),3/5/1991,2,3,,RAI,2015,2025-08-15 14:27:07
42,Larry Asante,27,DB,16,2,211,6-0,Nebraska,3/7/1988,5,1,Cleveland Browns / 5th / 160th pick /2010,RAI,2015,2025-08-15 14:27:07
96,Denico Autry,25,LDE,14,8,285,6-5,"East Mississippi CC,Mississippi St.",7/15/1990,1,4,,RAI,2015,2025-08-15 14:27:07
58,Neiron Ball,23,LB,6,2,230,6-2,Florida,8/20/1992,Rook,1,Oakland Raiders / 5th / 161st pick /2015,RAI,2015,2025-08-15 14:27:07
69,Khalif Barnes,33,T,14,1,320,6-6,Washington,4/21/1982,10,1,Jacksonville Jaguars / 2nd / 52nd pick /2005,RAI,2015,2025-08-15 14:27:07
70,Tony Bergstrom,29,T,16,3,310,6-5,Utah,8/8/1986,3,2,Oakland Raiders / 3rd / 95th pick /2012,RAI,2015,2025-08-15 14:27:07
4,Derek Carr,24,QB,16,16,215,6-3,Fresno St.,3/28/1991,1,13,Oakland Raiders / 2nd / 36th pick /2014,RAI,2015,2025-08-15 14:27:07
38,T.J. Carrie,25,FS/RCB,15,14,204,6-0,Ohio,7/28/1990,1,4,Oakland Raiders / 7th / 219th pick /2014,RAI,2015,2025-08-15 14:27:07
59,Jon Condo,34,LS,13,0,240,6-3,Maryland,8/26/1981,10,2,,RAI,2015,2025-08-15 14:27:07
89,Amari Cooper,21,WR,16,15,211,6-1,Alabama,6/17/1994,Rook,9,Oakland Raiders / 1st / 4th pick /2015,RAI,2015,2025-08-15 14:27:07
15,Michael Crabtree,28,WR,16,15,215,6-1,Texas Tech,9/14/1987,6,8,San Francisco 49ers / 1st / 10th pick /2009,RAI,2015,2025-08-15 14:27:07
97,Mario Edwards,21,LDE/RDE,14,10,280,6-3,Florida St.,1/25/1994,Rook,5,Oakland Raiders / 2nd / 35th pick /2015,RAI,2015,2025-08-15 14:27:07
78,Justin Ellis,25,RDT,12,9,350,6-2,Louisiana Tech,12/27/1990,1,4,Oakland Raiders / 4th / 107th pick /2014,RAI,2015,2025-08-15 14:27:07
68,Jon Feliciano,23,G,6,3,325,6-4,Miami (FL),2/10/1992,Rook,2,Oakland Raiders / 4th / 128th pick /2015,RAI,2015,2025-08-15 14:27:07
47,Thomas Gafford,32,LB,3,0,250,6-2,Houston,1/29/1983,7,0,,RAI,2015,2025-08-15 14:27:07
75,Shelby Harris,24,DE,7,0,288,6-2,Illinois St.,8/11/1991,1,1,Oakland Raiders / 7th / 235th pick /2014,RAI,2015,2025-08-15 14:27:07
25,D.J. Hayden,25,LCB,16,13,190,5-11,Houston,6/27/1990,2,4,Oakland Raiders / 1st / 12th pick /2013,RAI,2015,2025-08-15 14:27:07
51,Ben Heeney,23,LB,15,3,230,6-0,Kansas,5/13/1992,Rook,2,Oakland Raiders / 5th / 140th pick /2015,RAI,2015,2025-08-15 14:27:07
26,Roy Helu,27,RB,9,0,216,6-0,Nebraska,12/7/1988,4,1,Washington Redskins / 4th / 105th pick /2011,RAI,2015,2025-08-15 14:27:07
18,Andre Holmes,27,WR,16,1,210,6-4,Hillsdale,6/16/1988,3,2,,RAI,2015,2025-08-15 14:27:07
77,Austin Howard,28,RT,13,13,330,6-7,Northern Iowa,3/22/1987,5,6,,RAI,2015,2025-08-15 14:27:07
61,Rodney Hudson,26,C,13,13,315,6-2,Florida St.,7/12/1989,4,6,Kansas City Chiefs / 2nd / 55th pick /2011,RAI,2015,2025-08-15 14:27:07
66,Gabe Jackson,24,LG,16,16,335,6-3,Mississippi St.,7/12/1991,1,7,Oakland Raiders / 3rd / 81st pick /2014,RAI,2015,2025-08-15 14:27:07
11,Sebastian Janikowski,37,K,16,0,260,6-1,Florida St.,3/2/1978,15,3,Oakland Raiders / 1st / 17th pick /2000,RAI,2015,2025-08-15 14:27:07
22,Taiwan Jones,27,RB,12,0,195,6-0,Eastern Washington,7/26/1988,4,1,Oakland Raiders / 4th / 125th pick /2011,RAI,2015,2025-08-15 14:27:07
7,Marquette King,27,P,16,0,195,6-0,Fort Valley St.,10/26/1988,2,2,,RAI,2015,2025-08-15 14:27:07
32,Keenan Lambert,23,DB,5,0,215,6-1,Norfolk St.,2/28/1992,Rook,0,,RAI,2015,2025-08-15 14:27:07
50,Curtis Lofton,29,MLB,16,9,238,6-2,Oklahoma,6/2/1986,7,4,Atlanta Falcons / 2nd / 37th pick /2008,RAI,2015,2025-08-15 14:27:07
52,Khalil Mack,24,RDE,16,16,269,6-3,Buffalo,2/22/1991,1,15,Oakland Raiders / 1st / 5th pick /2014,RAI,2015,2025-08-15 14:27:07
95,Benson Mayowa,24,DE,12,2,252,6-3,Idaho,8/3/1991,2,2,,RAI,2015,2025-08-15 14:27:07
27,Taylor Mays,27,FS,14,5,231,6-3,USC,2/7/1988,5,2,San Francisco 49ers / 2nd / 49th pick /2010,RAI,2015,2025-08-15 14:27:07
73,Matt McCants,26,T,2,0,309,6-5,Ala-Birmingham,8/18/1989,2,0,New York Giants / 6th / 201st pick /2012,RAI,2015,2025-08-15 14:27:07
35,Dewey McDonald,25,DB,1,0,229,6-0,California (PA),6/10/1990,1,0,,RAI,2015,2025-08-15 14:27:07
21,Dexter McDonald,24,DB,6,0,200,6-1,Kansas,11/30/1991,Rook,0,Oakland Raiders / 7th / 242nd pick /2015,RAI,2015,2025-08-15 14:27:07
37,Tevin McDonald,23,DB,4,0,195,5-11,"UCLA,Eastern Washington",7/17/1992,Rook,0,,RAI,2015,2025-08-15 14:27:07
92,Stacy McGee,25,DT,16,4,339,6-3,Oklahoma,1/17/1990,2,3,Oakland Raiders / 6th / 205th pick /2013,RAI,2015,2025-08-15 14:27:07
39,Keith McGill,26,DB,13,0,211,6-3,Utah,3/9/1989,1,1,Oakland Raiders / 4th / 116th pick /2014,RAI,2015,2025-08-15 14:27:07
14,Matt McGloin,26,QB,2,0,210,6-1,Penn St.,12/2/1989,2,0,,RAI,2015,2025-08-15 14:27:07
28,Latavius Murray,25,RB,16,16,230,6-3,Central Florida,1/18/1990,1,9,Oakland Raiders / 6th / 181st pick /2013,RAI,2015,2025-08-15 14:27:07
49,Jamize Olawale,26,FB,14,3,240,6-1,North Texas,4/17/1989,3,1,,RAI,2015,2025-08-15 14:27:07
93,Leon Orr,23,DT,3,0,320,6-5,Florida,2/11/1992,Rook,0,,RAI,2015,2025-08-15 14:27:07
72,Donald Penn,32,LT,16,16,315,6-4,Utah St.,4/27/1983,8,7,,RAI,2015,2025-08-15 14:27:07
45,Marcel Reece,30,RB,15,7,235,6-1,Washington,6/23/1985,6,3,,RAI,2015,2025-08-15 14:27:07
81,Mychal Rivera,25,TE,16,0,242,6-3,Tennessee,9/8/1990,2,2,Oakland Raiders / 6th / 184th pick /2013,RAI,2015,2025-08-15 14:27:07
10,Seth Roberts,24,WR,16,5,195,6-2,West Alabama,2/22/1991,Rook,4,,RAI,2015,2025-08-15 14:27:07
13,Jeremy Ross,27,WR,6,0,213,5-11,California,3/16/1988,3,0,,RAI,2015,2025-08-15 14:27:07
99,Aldon Smith,26,LLB,9,7,255,6-5,Missouri,9/25/1989,4,3,San Francisco 49ers / 1st / 7th pick /2011,RAI,2015,2025-08-15 14:27:07
