No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
58,Tyrell Adams,25,LB,6,0,230,6-2,West Georgia,4/11/1992,1,1,,RAI,2017,2025-08-15 14:27:22
74,Vadal Alexander,23,G,15,4,325,6-5,LSU,3/23/1994,1,3,Oakland Raiders / 7th / 234th pick /2016,RAI,2017,2025-08-15 14:27:22
29,David Amerson,26,LCB,6,6,212,6-1,North Carolina St.,12/8/1991,4,2,Washington Redskins / 2nd / 51st pick /2013,RAI,2017,2025-08-15 14:27:22
96,Denico Autry,27,DE,16,3,285,6-5,"East Mississippi CC,Mississippi St.",7/15/1990,3,3,,RAI,2017,2025-08-15 14:27:22
53,NaVorro Bowman,29,MLB,10,10,230,6-1,Penn St.,5/28/1988,7,5,San Francisco 49ers / 3rd / 91st pick /2010,RAI,2017,2025-08-15 14:27:22
81,Pharaoh Brown,23,TE,2,1,260,6-5,Oregon,5/4/1994,Rook,0,,RAI,2017,2025-08-15 14:27:22
91,Shilique Calhoun,25,DE,9,0,260,6-4,Michigan St.,3/20/1992,1,1,Oakland Raiders / 3rd / 75th pick /2016,RAI,2017,2025-08-15 14:27:22
4,Derek Carr,26,QB,15,15,215,6-3,Fresno St.,3/28/1991,3,10,Oakland Raiders / 2nd / 36th pick /2014,RAI,2017,2025-08-15 14:27:22
38,T.J. Carrie,27,RCB,16,16,204,6-0,Ohio,7/28/1990,3,6,Oakland Raiders / 7th / 219th pick /2014,RAI,2017,2025-08-15 14:27:22
59,Jon Condo,36,LS,16,0,240,6-3,Maryland,8/26/1981,12,2,,RAI,2017,2025-08-15 14:27:22
22,Gareon Conley,22,DB,2,0,190,6-0,Ohio St.,6/29/1995,Rook,0,Oakland Raiders / 1st / 24th pick /2017,RAI,2017,2025-08-15 14:27:22
87,Jared Cook,30,TE,16,16,246,6-5,South Carolina,4/7/1987,8,6,Tennessee Titans / 3rd / 89th pick /2009,RAI,2017,2025-08-15 14:27:22
89,Amari Cooper,23,WR,14,12,211,6-1,Alabama,6/17/1994,2,6,Oakland Raiders / 1st / 4th pick /2015,RAI,2017,2025-08-15 14:27:22
47,James Cowser,27,DE,16,0,231,6-3,Southern Utah,9/13/1990,1,2,,RAI,2017,2025-08-15 14:27:22
15,Michael Crabtree,30,WR,14,14,215,6-1,Texas Tech,9/14/1987,8,5,San Francisco 49ers / 1st / 10th pick /2009,RAI,2017,2025-08-15 14:27:22
97,Mario Edwards,23,LDE,14,14,280,6-3,Florida St.,1/25/1994,2,6,Oakland Raiders / 2nd / 35th pick /2015,RAI,2017,2025-08-15 14:27:22
