No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
88,Marcell Ateman,24,WR,7,6,215,6-4,Oklahoma St.,9/16/1994,Rook,1,Oakland Raiders / 7th / 228th pick /2018,RAI,2018,2025-08-15 14:27:28
37,Bene Benwikere,27,DB,4,0,195,6-0,San Jose St.,9/3/1991,4,0,Carolina Panthers / 5th / 148th pick /2014,RAI,2018,2025-08-15 14:27:28
80,Saeed Blacknall,22,WR,1,0,212,6-3,Penn St.,3/17/1996,Rook,0,,RAI,2018,2025-08-15 14:27:28
95,Fadol Brown,25,DE,8,0,282,6-4,Mississippi,4/15/1993,Rook,1,,RAI,2018,2025-08-15 14:27:28
12,Martavis Bryant,27,WR,8,2,211,6-4,Clemson,12/20/1991,4,2,Pittsburgh Steelers / 4th / 118th pick /2014,RAI,2018,2025-08-15 14:27:28
53,Jason Cabinda,22,LB,10,3,235,6-1,Penn St.,3/17/1996,Rook,2,,RAI,2018,2025-08-15 14:27:28
91,Shilique Calhoun,26,DE,7,0,260,6-4,Michigan St.,3/20/1992,2,0,Oakland Raiders / 3rd / 75th pick /2016,RAI,2018,2025-08-15 14:27:28
8,Daniel Carlson,23,K,10,0,215,6-5,Auburn,1/23/1995,Rook,3,Minnesota Vikings / 5th / 167th pick /2018,RAI,2018,2025-08-15 14:27:28
4,Derek Carr,27,QB,16,16,215,6-3,Fresno St.,3/28/1991,4,11,Oakland Raiders / 2nd / 36th pick /2014,RAI,2018,2025-08-15 14:27:28
96,Tank Carradine,28,DE,1,0,267,6-4,Florida St.,2/18/1990,4,0,San Francisco 49ers / 2nd / 40th pick /2013,RAI,2018,2025-08-15 14:27:28
85,Derek Carrier,28,TE,16,2,240,6-3,Beloit,7/25/1990,5,1,,RAI,2018,2025-08-15 14:27:28
