Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
RAI,1986,44,Stefon Adams,23,DB,16,0,189,5-10,East Carolina,8/11/1963,1,2,Los Angeles Raiders / 3rd / 80th pick /1985
RAI,1986,32,Marcus Allen,26,RB,13,10,210,6-2,USC,3/26/1960,4,8,Los Angeles Raiders / 1st / 10th pick /1982
RAI,1986,10,Chris Bahr,33,K,16,0,170,5-10,Penn St.,2/3/1953,10,4,Cincinnati Bengals / 2nd / 51st pick /1976
RAI,1986,88,Rod Barksdale,24,WR,16,14,189,6-1,Arizona,9/8/1962,1,3,
RAI,1986,56,Jeff Barnes,31,LB,16,0,223,6-2,"Chabot,California",3/1/1955,9,2,Oakland Raiders / 5th / 139th pick /1977
RAI,1986,46,Todd Christensen,30,TE,16,16,230,6-3,BYU,8/3/1956,7,9,Dallas Cowboys / 2nd / 56th pick /1978
RAI,1986,86,Earl Cooper,29,TE,5,0,227,6-2,Rice,9/17/1957,6,0,San Francisco 49ers / 1st / 13th pick /1980
RAI,1986,79,Bruce Davis,30,LT,16,16,287,6-6,UCLA,6/21/1956,7,6,Oakland Raiders / 11th / 294th pick /1979
RAI,1986,45,James Davis,29,DB,16,0,193,6-0,Southern,6/12/1957,4,1,Oakland Raiders / 5th / 118th pick /1981
RAI,1986,94,Elvis Franks,29,DE,4,0,252,6-4,Morgan St.,7/9/1957,6,0,Cleveland Browns / 5th / 116th pick /1980
RAI,1986,8,Ray Guy,37,P,16,0,195,6-3,Southern Miss,12/22/1949,13,2,Oakland Raiders / 1st / 23rd pick /1973
RAI,1986,73,Charley Hannah,31,LG,12,12,260,6-5,Alabama,7/26/1955,9,5,Tampa Bay Buccaneers / 3rd / 56th pick /1977
RAI,1986,27,Frank Hawkins,27,FB,16,15,210,5-9,Nevada,7/3/1959,5,3,Oakland Raiders / 10th / 276th pick /1981
RAI,1986,37,Lester Hayes,31,LCB,14,14,200,6-0,Texas A&M,1/22/1955,9,6,Oakland Raiders / 5th / 126th pick /1977
RAI,1986,22,Mike Haynes,33,RCB,13,13,192,6-2,Arizona St.,7/1/1953,10,8,New England Patriots / 1st / 5th pick /1976
RAI,1986,84,Jessie Hester,23,WR,13,2,175,5-11,Florida St.,1/21/1963,1,5,Los Angeles Raiders / 1st / 23rd pick /1985
RAI,1986,12,Rusty Hilger,24,QB,2,0,205,6-4,Oklahoma St.,5/9/1962,1,1,Los Angeles Raiders / 6th / 143rd pick /1985
RAI,1986,31,Derrick Jensen,30,TE,1,0,221,6-1,Texas-Arlington,4/27/1956,7,0,Oakland Raiders / 3rd / 57th pick /1978
RAI,1986,99,Sean Jones,24,RDE,16,16,270,6-7,Northeastern,12/19/1962,2,7,Los Angeles Raiders / 2nd / 51st pick /1984
RAI,1986,74,Shelby Jordan,34,T,16,2,260,6-7,Washington (MO),1/23/1952,11,2,Houston Oilers / 7th / 157th pick /1973
RAI,1986,87,Trey Junkin,25,TE,3,0,240,6-2,Louisiana Tech,1/23/1961,3,0,Buffalo Bills / 4th / 93rd pick /1983
RAI,1986,59,Jamie Kimmel,24,LB,16,0,235,6-3,Syracuse,3/28/1962,Rook,1,Los Angeles Raiders / 4th / 107th pick /1985
RAI,1986,52,Linden King,31,LB,16,0,241,6-4,Colorado St.,6/28/1955,8,1,San Diego Chargers / 3rd / 77th pick /1977
RAI,1986,70,Henry Lawrence,35,RT,16,14,272,6-4,Florida A&M,9/26/1951,12,6,Oakland Raiders / 1st / 19th pick /1974
RAI,1986,51,Bill Lewis,23,C,4,0,285,6-6,Nebraska,7/12/1963,Rook,0,Los Angeles Raiders / 7th / 191st pick /1986
RAI,1986,75,Howie Long,26,LDE,13,12,268,6-5,Villanova,1/6/1960,5,8,Oakland Raiders / 2nd / 48th pick /1981
RAI,1986,60,Curt Marsh,27,G,2,2,273,6-5,Washington,8/25/1959,5,1,Oakland Raiders / 1st / 23rd pick /1981
RAI,1986,53,Rod Martin,32,ROLB,16,16,218,6-2,USC,4/7/1954,9,7,Oakland Raiders / 12th / 317th pick /1977
RAI,1986,65,Mickey Marvin,31,RG,16,16,270,6-4,Tennessee,10/5/1955,9,6,Oakland Raiders / 4th / 112th pick /1977
RAI,1986,34,Napoleon McCallum,23,RB,15,5,220,6-2,Navy,10/6/1963,Rook,4,Los Angeles Raiders / 4th / 108th pick /1986
RAI,1986,26,Vann McElroy,26,FS,16,16,193,6-2,Baylor,1/13/1960,4,7,Los Angeles Raiders / 3rd / 64th pick /1982
RAI,1986,54,Reggie McKenzie,23,RILB,16,16,240,6-1,Tennessee,2/8/1963,1,7,Los Angeles Raiders / 10th / 275th pick /1985
RAI,1986,23,Odis McKinney,29,DB,2,0,187,6-2,Colorado,5/19/1957,8,0,New York Giants / 2nd / 37th pick /1978
RAI,1986,55,Matt Millen,28,LILB,16,16,250,6-2,Penn St.,3/12/1958,6,6,Oakland Raiders / 2nd / 43rd pick /1980
RAI,1986,83,Tim Moffett,24,WR,16,1,180,6-2,Mississippi,2/8/1962,1,1,Los Angeles Raiders / 3rd / 79th pick /1985
RAI,1986,72,Don Mosebar,25,C,16,16,285,6-6,USC,9/11/1961,3,8,Los Angeles Raiders / 1st / 26th pick /1983
RAI,1986,42,Vance Mueller,22,RB,15,1,210,6-0,Occidental,5/5/1964,Rook,1,Los Angeles Raiders / 4th / 103rd pick /1986
RAI,1986,81,Andy Parker,25,TE,13,0,244,6-5,Utah,9/8/1961,2,0,Los Angeles Raiders / 5th / 127th pick /1984
RAI,1986,89,Mark Pattison,25,WR,2,0,190,6-2,Washington,12/13/1961,Rook,0,Los Angeles Raiders / 7th / 188th pick /1985
RAI,1986,71,Bill Pickel,27,NT,15,15,265,6-5,Rutgers,11/5/1959,3,15,Los Angeles Raiders / 2nd / 54th pick /1983
RAI,1986,16,Jim Plunkett,39,QB,10,8,220,6-3,Stanford,12/5/1947,15,6,New England Patriots / 1st / 1st pick /1971
RAI,1986,77,Chris Riehm,25,TE,12,2,275,6-6,Ohio St.,4/14/1961,Rook,1,
RAI,1986,57,Jerry Robinson,30,LOLB,16,16,223,6-2,UCLA,12/18/1956,7,8,Philadelphia Eagles / 1st / 21st pick /1979
RAI,1986,43,Sam Seale,24,RCB,16,5,182,5-9,Western St. (CO),10/6/1962,2,3,Los Angeles Raiders / 8th / 224th pick /1984
