No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
58,Tyrell Adams,24,LB,6,0,230,6-2,West Georgia,4/11/1992,1,0,,RAI,2016,2025-08-15 14:27:14
74,Vadal Alexander,22,T,9,5,325,6-5,LSU,3/23/1994,Rook,3,Oakland Raiders / 7th / 234th pick /2016,RAI,2016,2025-08-15 14:27:14
20,Nate Allen,29,DB,14,4,205,6-1,South Florida,11/30/1987,6,2,Philadelphia Eagles / 2nd / 37th pick /2010,RAI,2016,2025-08-15 14:27:14
29,David Amerson,25,LCB,15,15,212,6-1,North Carolina St.,12/8/1991,3,5,Washington Redskins / 2nd / 51st pick /2013,RAI,2016,2025-08-15 14:27:14
96,Denico Autry,26,LDE,16,7,285,6-5,"East Mississippi CC,Mississippi St.",7/15/1990,2,4,,RAI,2016,2025-08-15 14:27:14
56,Daren Bates,26,LB,16,0,225,5-11,Auburn,11/27/1990,3,1,,RAI,2016,2025-08-15 14:27:14
91,Shilique Calhoun,24,DE,10,0,260,6-4,Michigan St.,3/20/1992,Rook,1,Oakland Raiders / 3rd / 75th pick /2016,RAI,2016,2025-08-15 14:27:14
4,Derek Carr,25,QB,15,15,215,6-3,Fresno St.,3/28/1991,2,12,Oakland Raiders / 2nd / 36th pick /2014,RAI,2016,2025-08-15 14:27:14
38,T.J. Carrie,26,DB,16,3,204,6-0,Ohio,7/28/1990,2,2,Oakland Raiders / 7th / 219th pick /2014,RAI,2016,2025-08-15 14:27:14
59,Jon Condo,35,LS,16,0,240,6-3,Maryland,8/26/1981,11,2,,RAI,2016,2025-08-15 14:27:14
8,Connor Cook,23,QB,1,0,215,6-4,Michigan St.,1/29/1993,Rook,0,Oakland Raiders / 4th / 100th pick /2016,RAI,2016,2025-08-15 14:27:14
89,Amari Cooper,22,WR,16,14,211,6-1,Alabama,6/17/1994,1,10,Oakland Raiders / 1st / 4th pick /2015,RAI,2016,2025-08-15 14:27:14
47,James Cowser,26,DE,6,0,231,6-3,Southern Utah,9/13/1990,Rook,1,,RAI,2016,2025-08-15 14:27:14
15,Michael Crabtree,29,WR,16,16,215,6-1,Texas Tech,9/14/1987,7,8,San Francisco 49ers / 1st / 10th pick /2009,RAI,2016,2025-08-15 14:27:14
97,Mario Edwards,22,DE,2,0,280,6-3,Florida St.,1/25/1994,1,0,Oakland Raiders / 2nd / 35th pick /2015,RAI,2016,2025-08-15 14:27:14
78,Justin Ellis,26,DT,16,4,350,6-2,Louisiana Tech,12/27/1990,2,3,Oakland Raiders / 4th / 107th pick /2014,RAI,2016,2025-08-15 14:27:14
76,Jon Feliciano,24,G,16,0,325,6-4,Miami (FL),2/10/1992,1,1,Oakland Raiders / 4th / 128th pick /2015,RAI,2016,2025-08-15 14:27:14
32,Antonio Hamilton,23,DB,4,0,200,6-0,South Carolina St.,1/24/1993,Rook,0,,RAI,2016,2025-08-15 14:27:14
25,D.J. Hayden,26,DB,11,2,190,5-11,Houston,6/27/1990,3,1,Oakland Raiders / 1st / 12th pick /2013,RAI,2016,2025-08-15 14:27:14
50,Ben Heeney,24,LB,4,2,230,6-0,Kansas,5/13/1992,1,1,Oakland Raiders / 5th / 140th pick /2015,RAI,2016,2025-08-15 14:27:14
18,Andre Holmes,28,WR,16,2,210,6-4,Hillsdale,6/16/1988,4,1,,RAI,2016,2025-08-15 14:27:14
16,Johnny Holton,26,WR,15,0,190,6-3,Cincinnati,8/22/1990,Rook,1,,RAI,2016,2025-08-15 14:27:14
77,Austin Howard,29,RT,11,10,330,6-7,Northern Iowa,3/22/1987,6,5,,RAI,2016,2025-08-15 14:27:14
61,Rodney Hudson,27,C,16,16,315,6-2,Florida St.,7/12/1989,5,9,Kansas City Chiefs / 2nd / 55th pick /2011,RAI,2016,2025-08-15 14:27:14
51,Bruce Irvin,29,LLB,16,16,250,6-3,"Butler (KS),West Virginia",11/1/1987,4,7,Seattle Seahawks / 1st / 15th pick /2012,RAI,2016,2025-08-15 14:27:14
98,Branden Jackson,24,DE,3,0,295,6-4,Texas Tech,11/11/1992,Rook,0,,RAI,2016,2025-08-15 14:27:14
66,Gabe Jackson,25,RG,16,16,335,6-3,Mississippi St.,7/12/1991,2,7,Oakland Raiders / 3rd / 81st pick /2014,RAI,2016,2025-08-15 14:27:14
57,Cory James,23,MLB,16,5,235,6-0,Colorado St.,5/22/1993,Rook,3,Oakland Raiders / 6th / 194th pick /2016,RAI,2016,2025-08-15 14:27:14
11,Sebastian Janikowski,38,K,16,0,260,6-1,Florida St.,3/2/1978,16,4,Oakland Raiders / 1st / 17th pick /2000,RAI,2016,2025-08-15 14:27:14
22,Taiwan Jones,28,RB,13,0,195,6-0,Eastern Washington,7/26/1988,5,0,Oakland Raiders / 4th / 125th pick /2011,RAI,2016,2025-08-15 14:27:14
42,Karl Joseph,23,SS,12,9,200,5-10,West Virginia,9/8/1993,Rook,4,Oakland Raiders / 1st / 14th pick /2016,RAI,2016,2025-08-15 14:27:14
7,Marquette King,28,P,16,0,195,6-0,Fort Valley St.,10/26/1988,3,4,,RAI,2016,2025-08-15 14:27:14
79,Denver Kirkland,22,G,6,4,340,6-4,Arkansas,3/6/1994,Rook,2,,RAI,2016,2025-08-15 14:27:14
75,Darius Latham,22,DT,14,2,305,6-5,Indiana,11/9/1994,Rook,2,,RAI,2016,2025-08-15 14:27:14
52,Khalil Mack,25,RDE,16,16,269,6-3,Buffalo,2/22/1991,2,16,Oakland Raiders / 1st / 5th pick /2014,RAI,2016,2025-08-15 14:27:14
