No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
57,Ray-Ray Armstrong,23,DB,11,3,220,6-3,Miami (FL),3/5/1991,1,2,,RAI,2014,2025-08-15 14:26:58
42,Larry Asante,26,DB,6,2,211,6-0,Nebraska,3/7/1988,4,1,Cleveland Browns / 5th / 160th pick /2010,RAI,2014,2025-08-15 14:26:58
34,George Atkinson,22,RB,5,0,220,6-1,Notre Dame,11/29/1992,Rook,0,,RAI,2014,2025-08-15 14:26:58
86,David Ausberry,27,WR,6,0,235,6-3,USC,9/25/1987,3,0,Oakland Raiders / 7th / 241st pick /2011,RAI,2014,2025-08-15 14:26:58
96,Denico Autry,24,DE,10,0,285,6-5,"East Mississippi CC,Mississippi St.",7/15/1990,Rook,1,,RAI,2014,2025-08-15 14:26:58
69,Khalif Barnes,32,RT/LG,14,13,320,6-6,Washington,4/21/1982,9,4,Jacksonville Jaguars / 2nd / 52nd pick /2005,RAI,2014,2025-08-15 14:26:58
67,Kevin Boothe,31,G,9,0,325,6-5,Cornell,7/5/1983,8,0,Oakland Raiders / 6th / 176th pick /2006,RAI,2014,2025-08-15 14:26:58
33,Tyvon Branch,28,DB,3,3,197,5-11,Connecticut,12/11/1986,6,1,Oakland Raiders / 4th / 100th pick /2008,RAI,2014,2025-08-15 14:26:58
23,Tarell Brown,29,RCB,14,14,190,5-11,Texas,1/6/1985,7,5,San Francisco 49ers / 5th / 147th pick /2007,RAI,2014,2025-08-15 14:26:58
19,Vincent Brown,25,WR,7,0,184,5-11,San Diego St.,1/25/1989,3,1,San Diego Chargers / 3rd / 82nd pick /2011,RAI,2014,2025-08-15 14:26:58
56,Miles Burris,26,MLB,16,16,241,6-2,San Diego St.,6/27/1988,2,7,Oakland Raiders / 4th / 129th pick /2012,RAI,2014,2025-08-15 14:26:58
12,Brice Butler,24,WR,15,0,211,6-3,"USC,San Diego St.",1/29/1990,1,2,Oakland Raiders / 7th / 209th pick /2013,RAI,2014,2025-08-15 14:26:58
4,Derek Carr,23,QB,16,16,215,6-3,Fresno St.,3/28/1991,Rook,5,Oakland Raiders / 2nd / 36th pick /2014,RAI,2014,2025-08-15 14:26:58
38,T.J. Carrie,24,DB,13,4,204,6-0,Ohio,7/28/1990,Rook,2,Oakland Raiders / 7th / 219th pick /2014,RAI,2014,2025-08-15 14:26:58
37,Chance Casey,23,DB,2,1,190,5-11,Baylor,3/11/1991,1,0,,RAI,2014,2025-08-15 14:26:58
51,Jamar Chaney,28,LB,9,0,242,6-1,Mississippi St.,10/11/1986,4,1,Philadelphia Eagles / 7th / 220th pick /2010,RAI,2014,2025-08-15 14:26:58
