Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
RAI,1997,33,Eddie Anderson,34,DB,11,1,210,6-1,Fort Valley St.,7/22/1963,11,1,Seattle Seahawks / 6th / 153rd pick /1986
RAI,1997,2,Leo Araguz,27,P,16,0,190,5-11,S.F. Austin,1/18/1970,1,3,
RAI,1997,35,Joe Aska,25,RB,7,0,236,5-11,Central Oklahoma,7/14/1972,2,0,Oakland Raiders / 3rd / 86th pick /1995
RAI,1997,54,Greg Biekert,28,MLB,16,16,253,6-2,Colorado,3/14/1969,4,6,Los Angeles Raiders / 7th / 181st pick /1993
RAI,1997,27,Calvin Branch,23,DB,6,0,195,5-11,"Iowa St.,Colorado St.",5/8/1974,Rook,0,Oakland Raiders / 6th / 172nd pick /1997
RAI,1997,24,Larry Brown,28,DB,4,0,186,5-11,TCU,11/30/1969,6,0,Dallas Cowboys / 12th / 320th pick /1991
RAI,1997,81,Tim Brown,31,WR,16,16,195,6-0,Notre Dame,7/22/1966,9,12,Los Angeles Raiders / 1st / 6th pick /1988
RAI,1997,99,Aundray Bruce,31,DE,10,3,265,6-5,Auburn,4/30/1966,9,1,Atlanta Falcons / 1st / 1st pick /1988
RAI,1997,20,Perry Carter,26,RCB,16,7,194,6-0,Southern Miss,8/5/1971,2,3,Arizona Cardinals / 4th / 107th pick /1994
RAI,1997,68,Rick Cunningham,30,T,7,0,311,6-7,"Oregon St.,Texas A&M",1/4/1967,7,1,Indianapolis Colts / 4th / 106th pick /1990
RAI,1997,48,Jerone Davison,27,RB,8,1,235,6-1,Arizona St.,9/16/1970,1,0,
RAI,1997,83,Rickey Dudley,25,TE,16,16,255,6-6,Ohio St.,7/15/1972,1,7,Oakland Raiders / 1st / 9th pick /1996
RAI,1997,34,Derrick Fenner,30,FB,9,7,240,6-3,"Gardner-Webb,North Carolina",4/6/1967,8,1,Seattle Seahawks / 10th / 268th pick /1989
RAI,1997,55,James Folston,26,RLB,16,7,236,6-3,La-Monroe,8/14/1971,3,3,Los Angeles Raiders / 2nd / 52nd pick /1994
RAI,1997,5,Cole Ford,25,K,16,0,210,6-2,USC,12/31/1972,2,1,Pittsburgh Steelers / 7th / 247th pick /1995
RAI,1997,53,Rob Fredrickson,26,LLB,16,13,240,6-4,Michigan St.,5/13/1971,3,5,Los Angeles Raiders / 1st / 22nd pick /1994
RAI,1997,3,Jeff George,30,QB,16,16,218,6-4,"Purdue,Illinois",12/8/1967,7,12,Indianapolis Colts / 1st / 1st pick /1990
RAI,1997,45,Tim Hall,23,RB,16,0,218,5-11,Robert Morris,2/15/1974,1,1,Oakland Raiders / 6th / 183rd pick /1996
RAI,1997,77,Pat Harlow,28,LT,16,16,295,6-6,USC,3/16/1969,6,8,New England Patriots / 1st / 11th pick /1991
RAI,1997,57,Rob Holmberg,26,LB,16,0,230,6-3,"Navy,Penn St.",5/6/1971,3,1,Los Angeles Raiders / 7th / 217th pick /1994
RAI,1997,71,Lester Holmes,28,RG,15,15,315,6-4,Jackson St.,9/27/1969,4,7,Philadelphia Eagles / 1st / 19th pick /1993
RAI,1997,80,Desmond Howard,27,WR,15,0,185,5-10,Michigan,5/15/1970,5,0,Washington Redskins / 1st / 4th pick /1992
RAI,1997,90,Grady Jackson,24,DT,5,0,345,6-2,"Hinds CC,Knoxville",1/21/1973,Rook,0,Oakland Raiders / 6th / 193rd pick /1997
RAI,1997,82,James Jett,27,WR,16,16,165,5-10,West Virginia,12/28/1970,4,7,
RAI,1997,98,Kevin Johnson,27,DT,15,0,305,6-1,Texas Southern,10/30/1970,2,1,New England Patriots / 4th / 86th pick /1993
RAI,1997,51,Lance Johnstone,24,LDE,14,6,250,6-4,Temple,6/11/1973,1,3,Oakland Raiders / 2nd / 57th pick /1996
RAI,1997,26,Napoleon Kaufman,24,RB,16,16,185,5-9,Washington,6/7/1973,2,13,Oakland Raiders / 1st / 18th pick /1995
RAI,1997,72,Lincoln Kennedy,26,RT,16,16,335,6-6,Washington,2/12/1971,4,8,Atlanta Falcons / 1st / 9th pick /1993
RAI,1997,7,David Klingler,28,QB,1,0,210,6-3,Houston,2/17/1969,5,0,Cincinnati Bengals / 1st / 6th pick /1992
RAI,1997,25,Dan Land,32,S,16,0,195,6-0,Albany State (GA),7/3/1965,10,1,
RAI,1997,31,Chad Levitt,22,RB,10,2,231,6-1,Cornell,11/21/1975,Rook,0,Oakland Raiders / 4th / 123rd pick /1997
RAI,1997,29,Albert Lewis,37,RCB,14,11,196,6-2,Grambling St.,10/6/1960,14,4,Kansas City Chiefs / 3rd / 61st pick /1983
RAI,1997,43,Lorenzo Lynch,34,DB,15,0,200,5-11,"Chabot,Sacramento St.",4/6/1963,10,1,
RAI,1997,67,Russell Maryland,28,LDT,16,16,300,6-1,Miami (FL),3/22/1969,6,7,Dallas Cowboys / 1st / 1st pick /1991
RAI,1997,36,Terry McDaniel,32,LCB,13,12,180,5-10,Tennessee,2/8/1965,9,4,Los Angeles Raiders / 1st / 9th pick /1988
RAI,1997,91,Chester McGlockton,28,RDT,16,16,334,6-3,Clemson,9/16/1969,5,9,Los Angeles Raiders / 1st / 16th pick /1992
RAI,1997,87,John Henry Mills,28,LB,16,0,226,6-0,Wake Forest,10/31/1969,4,1,Houston Oilers / 5th / 131st pick /1993
RAI,1997,50,Mike Morton,25,RLB,11,11,238,6-4,North Carolina,3/28/1972,2,4,Oakland Raiders / 4th / 118th pick /1995
RAI,1997,63,Barret Robbins,24,C,16,16,320,6-3,TCU,8/26/1973,2,8,Oakland Raiders / 2nd / 49th pick /1995
RAI,1997,89,Bob Rosenstiel,23,TE,4,0,240,6-3,Eastern Illinois,2/7/1974,Rook,0,
RAI,1997,96,Darrell Russell,21,LDE,16,10,325,6-5,USC,5/27/1976,Rook,4,Oakland Raiders / 1st / 2nd pick /1997
