Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
RAI,2000,58,Elijah Alexander,30,RLB,16,16,233,6-2,Kansas St.,8/2/1970,8,8,Tampa Bay Buccaneers / 10th / 254th pick /1992
RAI,2000,21,Eric Allen,35,RCB,16,15,184,5-10,Arizona St.,11/22/1965,12,8,Philadelphia Eagles / 2nd / 30th pick /1988
RAI,2000,73,Darryl Ashmore,31,T,16,0,310,6-7,Northwestern,11/1/1969,7,2,Los Angeles Rams / 7th / 171st pick /1992
RAI,2000,50,Eric Barton,23,LB,4,0,245,6-3,Maryland,9/29/1977,1,0,Oakland Raiders / 5th / 146th pick /1999
RAI,2000,54,Greg Biekert,31,MLB,16,16,253,6-2,Colorado,3/14/1969,7,8,Los Angeles Raiders / 7th / 181st pick /1993
RAI,2000,27,Calvin Branch,26,DB,16,0,195,5-11,"Iowa St.,Colorado St.",5/8/1974,3,1,Oakland Raiders / 6th / 172nd pick /1997
RAI,2000,87,Jeremy Brigham,25,TE,15,3,255,6-6,Washington,3/22/1975,2,1,Oakland Raiders / 5th / 127th pick /1998
RAI,2000,55,Bobby Brooks,24,LB,16,0,240,6-2,Fresno St.,3/3/1976,1,1,
RAI,2000,81,Tim Brown,34,WR,16,16,195,6-0,Notre Dame,7/22/1966,12,15,Los Angeles Raiders / 1st / 6th pick /1988
RAI,2000,94,Tony Bryant,24,LDE,16,16,275,6-6,"Copiah-Lincoln CC,Florida St.",9/3/1976,1,8,Oakland Raiders / 2nd / 40th pick /1999
RAI,2000,57,Roderick Coleman,24,DT,13,1,285,6-2,East Carolina,8/16/1976,1,2,Oakland Raiders / 5th / 153rd pick /1999
RAI,2000,79,Mo Collins,24,RG,16,16,325,6-4,Florida,9/22/1976,2,9,Oakland Raiders / 1st / 23rd pick /1998
RAI,2000,5,Brett Conway,25,K,1,0,208,6-2,Penn St.,3/8/1975,2,0,Green Bay Packers / 3rd / 90th pick /1997
RAI,2000,32,Zack Crockett,28,FB,16,4,240,6-2,"Hinds CC,Florida St.",12/2/1972,5,2,Indianapolis Colts / 3rd / 79th pick /1995
RAI,2000,33,Anthony Dorsett,27,FS,16,16,205,5-11,Pittsburgh,9/14/1973,4,6,Houston Oilers / 6th / 177th pick /1996
RAI,2000,83,Rickey Dudley,28,TE,16,16,255,6-6,Ohio St.,7/15/1972,4,5,Oakland Raiders / 1st / 9th pick /1996
