Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
RAI,1981,10,Chris Bahr,28,K,16,0,170,5-10,Penn St.,2/3/1953,5,2,Cincinnati Bengals / 2nd / 51st pick /1976
RAI,1981,56,Jeff Barnes,26,LB,15,0,223,6-2,"Chabot,California",3/1/1955,4,1,Oakland Raiders / 5th / 139th pick /1977
RAI,1981,80,Malcolm Barnwell,23,WR,16,1,184,5-11,Virginia Union,6/28/1958,1,1,Oakland Raiders / 7th / 173rd pick /1980
RAI,1981,54,Greg Bracelin,24,LB,15,0,214,6-1,California,4/16/1957,1,1,Denver Broncos / 9th / 243rd pick /1980
RAI,1981,81,Morris Bradshaw,29,WR,15,8,195,6-1,Ohio St.,10/19/1952,7,2,Oakland Raiders / 4th / 93rd pick /1974
RAI,1981,21,Cliff Branch,33,WR,16,15,170,5-11,Colorado,8/1/1948,9,4,Oakland Raiders / 4th / 98th pick /1972
RAI,1981,73,Dave Browning,25,RDE,16,16,245,6-5,Washington,8/18/1956,3,8,Oakland Raiders / 2nd / 54th pick /1978
RAI,1981,77,Joe Campbell,26,DE,3,0,254,6-6,Maryland,5/8/1955,4,0,New Orleans Saints / 1st / 7th pick /1977
RAI,1981,52,Mario Celotto,25,LB,7,0,228,6-3,USC,8/23/1956,3,1,Buffalo Bills / 7th / 171st pick /1978
RAI,1981,85,Bob Chandler,32,WR,11,7,180,6-0,USC,4/24/1949,10,3,Buffalo Bills / 7th / 160th pick /1971
RAI,1981,88,Raymond Chester,33,TE,16,5,232,6-3,Morgan St.,6/28/1948,11,1,Oakland Raiders / 1st / 24th pick /1970
RAI,1981,46,Todd Christensen,25,TE,16,0,230,6-3,BYU,8/3/1956,2,1,Dallas Cowboys / 2nd / 56th pick /1978
RAI,1981,50,Dave Dalby,31,C,16,7,247,6-3,UCLA,10/19/1950,9,3,Oakland Raiders / 4th / 100th pick /1972
RAI,1981,79,Bruce Davis,25,T,16,0,287,6-6,UCLA,6/21/1956,2,1,Oakland Raiders / 11th / 294th pick /1979
RAI,1981,36,Mike Davis,25,DB,7,2,203,6-3,Colorado,4/15/1956,3,1,Oakland Raiders / 2nd / 35th pick /1977
RAI,1981,8,Ray Guy,32,P,16,0,195,6-3,Southern Miss,12/22/1949,8,3,Oakland Raiders / 1st / 23rd pick /1973
RAI,1981,86,Cedrick Hardman,33,DE,16,0,255,6-3,North Texas,10/4/1948,11,2,San Francisco 49ers / 1st / 9th pick /1970
RAI,1981,27,Frank Hawkins,22,RB,13,0,210,5-9,Nevada,7/3/1959,Rook,2,Oakland Raiders / 10th / 276th pick /1981
RAI,1981,37,Lester Hayes,26,LCB,16,16,200,6-0,Texas A&M,1/22/1955,4,11,Oakland Raiders / 5th / 126th pick /1977
RAI,1981,83,Ted Hendricks,34,LOLB,16,16,220,6-7,Miami (FL),11/1/1947,12,9,Baltimore Colts / 2nd / 33rd pick /1969
RAI,1981,48,Kenny Hill,23,DB,9,0,194,6-0,Yale,7/25/1958,1,1,Oakland Raiders / 8th / 194th pick /1980
RAI,1981,42,Monte Jackson,28,RCB,16,10,193,5-11,San Diego St.,7/14/1953,6,5,Los Angeles Rams / 2nd / 28th pick /1975
RAI,1981,31,Derrick Jensen,25,FB,16,13,221,6-1,Texas-Arlington,4/27/1956,2,4,Oakland Raiders / 3rd / 57th pick /1978
RAI,1981,90,Willie Jones,24,DE,8,0,240,6-4,Florida St.,11/22/1957,2,1,Oakland Raiders / 2nd / 42nd pick /1979
RAI,1981,33,Kenny King,24,RB,14,14,203,5-11,Oklahoma,3/7/1957,2,6,Houston Oilers / 3rd / 72nd pick /1979
RAI,1981,62,Reggie Kinlaw,24,NT,1,0,245,6-2,Oklahoma,1/9/1957,2,0,Oakland Raiders / 12th / 320th pick /1979
RAI,1981,70,Henry Lawrence,30,RT,16,16,272,6-4,Florida A&M,9/26/1951,7,6,Oakland Raiders / 1st / 19th pick /1974
RAI,1981,75,Howie Long,21,DE,16,0,268,6-5,Villanova,1/6/1960,Rook,2,Oakland Raiders / 2nd / 48th pick /1981
RAI,1981,60,Curt Marsh,22,LG,11,11,273,6-5,Washington,8/25/1959,Rook,4,Oakland Raiders / 1st / 23rd pick /1981
RAI,1981,53,Rod Martin,27,ROLB,16,16,218,6-2,USC,4/7/1954,4,9,Oakland Raiders / 12th / 317th pick /1977
RAI,1981,65,Mickey Marvin,26,RG,16,16,270,6-4,Tennessee,10/5/1955,4,6,Oakland Raiders / 4th / 112th pick /1977
RAI,1981,71,Lindsey Mason,26,T,11,3,265,6-5,Kansas,8/1/1955,3,2,Oakland Raiders / 3rd / 82nd pick /1978
RAI,1981,43,Ira Matthews,24,WR,5,0,175,5-8,Wisconsin,8/23/1957,2,0,Oakland Raiders / 6th / 142nd pick /1979
RAI,1981,72,John Matuszak,31,LDE,16,16,272,6-8,"Missouri,Tampa",10/25/1950,8,8,Houston Oilers / 1st / 1st pick /1973
RAI,1981,57,Randy McClanahan,27,RILB,16,16,225,6-5,Louisiana,12/12/1954,4,8,
RAI,1981,23,Odis McKinney,24,SS,16,14,187,6-2,Colorado,5/19/1957,3,7,New York Giants / 2nd / 37th pick /1978
RAI,1981,55,Matt Millen,23,LILB,16,16,250,6-2,Penn St.,3/12/1958,1,8,Oakland Raiders / 2nd / 43rd pick /1980
RAI,1981,28,Cleo Montgomery,25,WR,1,0,183,5-8,Abilene Christian,7/1/1956,1,0,
RAI,1981,35,Dwayne O'Steen,27,RCB,16,6,193,6-1,"California,San Jose St.",12/20/1954,3,4,
RAI,1981,44,Burgess Owens,30,FS,16,16,200,6-2,Miami (FL),8/2/1951,8,8,New York Jets / 1st / 13th pick /1973
RAI,1981,16,Jim Plunkett,34,QB,9,7,220,6-3,Stanford,12/5/1947,10,0,New England Patriots / 1st / 1st pick /1971
RAI,1981,84,Derrick Ramsey,25,TE,16,12,230,6-4,Kentucky,12/23/1956,3,5,Oakland Raiders / 5th / 136th pick /1978
