Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
KAN,1980,56,Charlie Ane,28,LS,16,2,233,6-1,Michigan St.,8/12/1952,5,2,
KAN,1980,26,Gary Barbaro,26,FS,16,16,203,6-4,Nicholls St.,2/11/1954,4,11,Kansas City Chiefs / 3rd / 74th pick /1976
KAN,1980,85,Ed Beckman,25,TE,16,0,229,6-4,Florida St.,1/2/1955,3,0,
KAN,1980,99,Mike Bell,23,DE,2,2,255,6-4,Colorado St.,8/30/1957,1,1,Kansas City Chiefs / 1st / 2nd pick /1979
KAN,1980,35,Horace Belton,25,RB,14,4,200,5-8,Southeastern Louisiana,7/16/1955,2,3,
KAN,1980,57,Jerry Blanton,24,LB,16,3,231,6-1,Kentucky,12/20/1956,1,2,Buffalo Bills / 11th / 282nd pick /1978
KAN,1980,66,Brad Budde,22,G,16,3,262,6-4,USC,5/9/1958,Rook,2,Kansas City Chiefs / 1st / 11th pick /1980
KAN,1980,88,Carlos Carson,22,WR,16,1,180,5-11,LSU,12/28/1958,Rook,1,Kansas City Chiefs / 5th / 114th pick /1980
KAN,1980,42,M.L. Carter,25,DB,7,2,173,5-9,"Cal State-Fullerton,San Jose St.",12/9/1955,1,1,
KAN,1980,41,Herb Christopher,26,SS,16,16,195,5-10,Morris Brown,4/7/1954,1,6,
KAN,1980,2,Tom Clements,27,QB,1,0,183,6-0,Notre Dame,6/18/1953,1,0,
KAN,1980,65,Tom Condon,28,RG,16,16,255,6-3,Boston Col.,10/26/1952,6,7,Kansas City Chiefs / 10th / 250th pick /1974
KAN,1980,84,Al Dixon,26,TE,12,0,230,6-5,Iowa St.,4/5/1954,3,1,New York Giants / 7th / 178th pick /1977
KAN,1980,46,Paul Dombroski,24,DB,16,1,185,6-0,"Hawaii,Linfield",8/8/1956,Rook,1,
KAN,1980,4,Steve Fuller,23,QB,14,13,198,6-4,Clemson,1/5/1957,1,10,Kansas City Chiefs / 1st / 23rd pick /1979
KAN,1980,23,Earl Gant,23,RB,4,0,207,6-0,Missouri,7/6/1957,1,1,Kansas City Chiefs / 5th / 112th pick /1979
KAN,1980,80,Bubba Garcia,23,WR,5,0,185,5-11,Texas-El Paso,10/18/1957,Rook,0,Kansas City Chiefs / 6th / 147th pick /1980
KAN,1980,77,Charlie Getty,28,RT,6,6,265,6-4,Penn St.,7/24/1952,6,3,Kansas City Chiefs / 2nd / 41st pick /1974
KAN,1980,24,Gary Green,25,LCB,16,16,187,5-11,Baylor,10/2/1955,3,6,Kansas City Chiefs / 1st / 10th pick /1977
KAN,1980,1,Bob Grupp,25,P,16,0,193,5-11,Duke,5/8/1955,1,2,New York Jets / 7th / 171st pick /1977
KAN,1980,48,James Hadnot,23,RB,13,5,244,6-2,Texas Tech,7/11/1957,Rook,3,Kansas City Chiefs / 3rd / 66th pick /1980
