No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
39,Husain Abdullah,29,FS,16,16,204,6-0,Washington St.,7/27/1985,6,6,,KAN,2014,2025-08-15 14:06:36
71,Jeff Allen,24,G,1,1,306,6-4,Illinois,1/8/1990,2,1,Kansas City Chiefs / 2nd / 44th pick /2012,KAN,2014,2025-08-15 14:06:36
81,Jason Avant,31,WR,5,0,210,6-0,Michigan,4/20/1983,8,2,Philadelphia Eagles / 4th / 109th pick /2006,KAN,2014,2025-08-15 14:06:36
17,Donnie Avery,30,WR,6,3,186,5-11,Houston,6/12/1984,6,2,St. Louis Rams / 2nd / 33rd pick /2008,KAN,2014,2025-08-15 14:06:36
97,Allen Bailey,25,RDE,14,14,288,6-3,Miami (FL),3/25/1989,3,8,Kansas City Chiefs / 3rd / 86th pick /2011,KAN,2014,2025-08-15 14:06:36
29,Eric Berry,26,SS,6,5,212,6-0,Tennessee,12/29/1988,4,2,Kansas City Chiefs / 1st / 5th pick /2010,KAN,2014,2025-08-15 14:06:36
82,Dwayne Bowe,30,WR,15,15,221,6-2,LSU,9/21/1984,7,8,Kansas City Chiefs / 1st / 23rd pick /2007,KAN,2014,2025-08-15 14:06:36
25,Jamaal Charles,28,RB,15,15,199,5-11,Texas,12/27/1986,6,12,Kansas City Chiefs / 3rd / 73rd pick /2008,KAN,2014,2025-08-15 14:06:36
27,Kurt Coleman,26,DB,15,3,208,5-11,Ohio St.,7/1/1988,4,3,Philadelphia Eagles / 7th / 244th pick /2010,KAN,2014,2025-08-15 14:06:36
2,Dustin Colquitt,32,P,16,0,210,6-3,Tennessee,5/6/1982,9,2,Kansas City Chiefs / 3rd / 99th pick /2005,KAN,2014,2025-08-15 14:06:36
31,Marcus Cooper,24,LCB,13,4,197,6-2,Rutgers,2/1/1990,1,2,San Francisco 49ers / 7th / 252nd pick /2013,KAN,2014,2025-08-15 14:06:36
10,Chase Daniel,28,QB,3,1,218,6-0,Missouri,10/7/1986,4,1,,KAN,2014,2025-08-15 14:06:36
,Ja'Gared Davis,24,LB,1,,235,6-1,SMU,9/11/1990,1,0,,KAN,2014,2025-08-15 14:06:36
34,Knile Davis,23,RB,16,1,227,5-11,Arkansas,10/5/1991,1,6,Kansas City Chiefs / 3rd / 96th pick /2013,KAN,2014,2025-08-15 14:06:36
70,Mike DeVito,30,DE,1,1,298,6-3,Maine,6/10/1984,7,0,,KAN,2014,2025-08-15 14:06:36
