No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
25,Kenneth Acker,25,DB,16,1,195,6-0,SMU,2/6/1992,2,2,San Francisco 49ers / 6th / 180th pick /2014,KAN,2017,2025-08-15 14:07:01
97,Allen Bailey,28,RDE,14,13,288,6-3,Miami (FL),3/25/1989,6,6,Kansas City Chiefs / 3rd / 86th pick /2011,KAN,2017,2025-08-15 14:07:01
29,Eric Berry,29,DB,1,1,212,6-0,Tennessee,12/29/1988,7,0,Kansas City Chiefs / 1st / 5th pick /2010,KAN,2017,2025-08-15 14:07:01
9,Tyler Bray,26,QB,1,0,223,6-6,Tennessee,12/27/1991,1,0,,KAN,2017,2025-08-15 14:07:01
7,Harrison Butker,22,K,13,0,205,6-4,Georgia Tech,7/14/1995,Rook,5,Carolina Panthers / 7th / 233rd pick /2017,KAN,2017,2025-08-15 14:07:01
82,Orson Charles,26,TE,5,0,257,6-3,Georgia,1/27/1991,5,1,Cincinnati Bengals / 4th / 116th pick /2012,KAN,2017,2025-08-15 14:07:01
80,Jehu Chesson,24,WR,12,1,204,6-2,Michigan,12/29/1993,Rook,0,Kansas City Chiefs / 4th / 139th pick /2017,KAN,2017,2025-08-15 14:07:01
2,Dustin Colquitt,35,P,16,0,210,6-3,Tennessee,5/6/1982,12,2,Kansas City Chiefs / 3rd / 99th pick /2005,KAN,2017,2025-08-15 14:07:01
17,Chris Conley,25,WR,5,5,205,6-3,Georgia,10/25/1992,2,2,Kansas City Chiefs / 3rd / 76th pick /2015,KAN,2017,2025-08-15 14:07:01
65,Jordan Devey,29,T,9,1,320,6-6,Memphis,1/11/1988,3,1,,KAN,2017,2025-08-15 14:07:01
76,Laurent Duvernay-Tardif,26,RG,11,11,321,6-5,McGill,2/11/1991,2,6,Kansas City Chiefs / 6th / 200th pick /2014,KAN,2017,2025-08-15 14:07:01
79,Parker Ehinger,25,G,1,1,310,6-6,Cincinnati,12/30/1992,1,1,Kansas City Chiefs / 4th / 105th pick /2016,KAN,2017,2025-08-15 14:07:01
45,Ukeme Eligwe,23,LB,14,1,239,6-2,Georgia Southern,4/27/1994,Rook,1,Kansas City Chiefs / 5th / 183rd pick /2017,KAN,2017,2025-08-15 14:07:01
75,Cameron Erving,25,T,13,4,313,6-5,Florida St.,8/23/1992,2,3,Cleveland Browns / 1st / 19th pick /2015,KAN,2017,2025-08-15 14:07:01
72,Eric Fisher,26,LT,16,15,315,6-7,Central Michigan,1/5/1991,4,9,Kansas City Chiefs / 1st / 1st pick /2013,KAN,2017,2025-08-15 14:07:01
55,Dee Ford,26,ROLB,6,6,252,6-2,Auburn,3/19/1991,3,3,Kansas City Chiefs / 1st / 23rd pick /2014,KAN,2017,2025-08-15 14:07:01
73,Zach Fulton,26,C,15,12,321,6-5,Tennessee,9/23/1991,3,7,Kansas City Chiefs / 6th / 193rd pick /2014,KAN,2017,2025-08-15 14:07:01
23,Phillip Gaines,26,DB,14,3,193,6-0,Rice,4/4/1991,3,2,Kansas City Chiefs / 3rd / 87th pick /2014,KAN,2017,2025-08-15 14:07:01
91,Tamba Hali,34,LB,5,0,275,6-3,Penn St.,11/3/1983,11,0,Kansas City Chiefs / 1st / 20th pick /2006,KAN,2017,2025-08-15 14:07:01
74,Justin Hamilton,24,DT,1,1,315,6-2,Louisiana,7/27/1993,1,0,,KAN,2017,2025-08-15 14:07:01
84,Demetrius Harris,26,TE,16,7,230,6-7,Wisconsin–Milwaukee,7/29/1991,3,2,,KAN,2017,2025-08-15 14:07:01
10,Tyreek Hill,23,WR,15,13,191,5-10,"Garden City (KS),Oklahoma St.,West Alabama",3/1/1994,1,13,Kansas City Chiefs / 5th / 165th pick /2016,KAN,2017,2025-08-15 14:07:01
50,Justin Houston,28,LOLB,15,15,270,6-3,Georgia,1/21/1989,6,8,Kansas City Chiefs / 3rd / 70th pick /2011,KAN,2017,2025-08-15 14:07:01
31,Akeem Hunt,24,RB,15,0,185,5-10,Purdue,2/22/1993,2,0,,KAN,2017,2025-08-15 14:07:01
27,Kareem Hunt,22,RB,16,16,216,5-11,Toledo,8/6/1995,Rook,15,Kansas City Chiefs / 3rd / 86th pick /2017,KAN,2017,2025-08-15 14:07:01
94,Jarvis Jenkins,29,DT,11,1,300,6-4,Clemson,4/24/1988,5,1,Washington Redskins / 2nd / 41st pick /2011,KAN,2017,2025-08-15 14:07:01
56,Derrick Johnson,35,RILB/LILB,15,15,242,6-3,Texas,11/22/1982,12,7,Kansas City Chiefs / 1st / 15th pick /2005,KAN,2017,2025-08-15 14:07:01
95,Chris Jones,23,LDE,16,7,310,6-6,Mississippi St.,7/3/1994,1,5,Kansas City Chiefs / 2nd / 37th pick /2016,KAN,2017,2025-08-15 14:07:01
87,Travis Kelce,28,TE,15,15,250,6-5,Cincinnati,10/5/1989,4,10,Kansas City Chiefs / 3rd / 63rd pick /2013,KAN,2017,2025-08-15 14:07:01
19,Marcus Kemp,22,WR,1,0,208,6-4,Hawaii,8/14/1995,Rook,0,,KAN,2017,2025-08-15 14:07:01
92,Tanoh Kpassagnon,23,DE,16,1,289,6-7,Villanova,6/14/1994,Rook,2,Kansas City Chiefs / 2nd / 59th pick /2017,KAN,2017,2025-08-15 14:07:01
96,Bennie Logan,28,NT,15,12,315,6-2,LSU,12/28/1989,4,6,Philadelphia Eagles / 3rd / 67th pick /2013,KAN,2017,2025-08-15 14:07:01
15,Patrick Mahomes,22,QB,1,1,225,6-2,Texas Tech,9/17/1995,Rook,1,Kansas City Chiefs / 1st / 10th pick /2017,KAN,2017,2025-08-15 14:07:01
