No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
17,Nelson Agholor,22,WR,13,12,200,6-0,USC,5/24/1993,Rook,2,Philadelphia Eagles / 1st / 20th pick /2015,PHI,2015,2025-08-15 14:23:01
16,Seyi Ajirotutu,28,WR,13,0,211,6-3,Fresno St.,6/12/1987,5,0,,PHI,2015,2025-08-15 14:23:01
94,Beau Allen,24,DT,16,2,327,6-3,Wisconsin,11/14/1991,1,2,Philadelphia Eagles / 7th / 224th pick /2014,PHI,2015,2025-08-15 14:23:01
50,Kiko Alonso,25,LB,11,1,239,6-3,Oregon,8/14/1990,2,2,Buffalo Bills / 2nd / 46th pick /2013,PHI,2015,2025-08-15 14:23:01
68,Josh Andrews,24,G,13,0,298,6-2,Oregon St.,6/21/1991,Rook,1,,PHI,2015,2025-08-15 14:23:01
19,Miles Austin,31,WR,11,1,215,6-2,Monmouth,6/30/1984,9,1,,PHI,2015,2025-08-15 14:23:01
93,Brandon Bair,31,DE,5,2,272,6-7,Oregon,11/24/1984,1,1,,PHI,2015,2025-08-15 14:23:01
76,Allen Barbre,31,LG,16,16,310,6-4,Missouri Southern,6/22/1984,8,7,Green Bay Packers / 4th / 119th pick /2007,PHI,2015,2025-08-15 14:23:01
34,Kenjon Barner,26,RB,10,0,195,5-9,Oregon,4/28/1989,2,1,Carolina Panthers / 6th / 182nd pick /2013,PHI,2015,2025-08-15 14:23:01
98,Connor Barwin,29,LOLB,16,16,255,6-4,Cincinnati,10/15/1986,6,7,Houston Texans / 2nd / 46th pick /2009,PHI,2015,2025-08-15 14:23:01
38,E.J. Biggers,28,DB,16,3,180,6-0,Western Michigan,6/13/1987,5,2,Tampa Bay Buccaneers / 7th / 217th pick /2009,PHI,2015,2025-08-15 14:23:01
7,Sam Bradford,28,QB,14,14,224,6-4,Oklahoma,11/8/1987,5,8,St. Louis Rams / 1st / 1st pick /2010,PHI,2015,2025-08-15 14:23:01
56,Bryan Braman,28,LB,16,0,230,6-5,West Texas A&M,5/4/1987,4,1,,PHI,2015,2025-08-15 14:23:01
