Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
PHI,1988,32,Walter Abercrombie,29,RB,5,0,210,6-0,Baylor,9/26/1959,6,0,Pittsburgh Steelers / 1st / 12th pick /1982
PHI,1988,72,David Alexander,24,LG,16,12,275,6-3,Tulsa,7/28/1964,1,6,Philadelphia Eagles / 5th / 121st pick /1987
PHI,1988,21,Eric Allen,23,RCB,16,16,184,5-10,Arizona St.,11/22/1965,Rook,7,Philadelphia Eagles / 2nd / 30th pick /1988
PHI,1988,58,Ty Allert,25,LB,10,0,233,6-2,Texas,7/23/1963,2,1,San Diego Chargers / 4th / 95th pick /1986
PHI,1988,63,Ron Baker,34,RG,9,7,260,6-4,Oklahoma St.,11/19/1954,10,3,Baltimore Colts / 10th / 277th pick /1977
PHI,1988,95,Doug Bartlett,25,DT,10,0,239,6-2,Northern Illinois,5/22/1963,Rook,1,Los Angeles Rams / 4th / 91st pick /1987
PHI,1988,81,Shawn Beals,22,WR,13,0,178,5-10,Idaho St.,8/16/1966,Rook,0,
PHI,1988,52,Todd Bell,30,RLB,16,16,207,6-1,Ohio St.,11/28/1958,7,8,Chicago Bears / 4th / 95th pick /1981
PHI,1988,99,Jerome Brown,23,RDT,16,15,292,6-2,Miami (FL),2/4/1965,1,8,Philadelphia Eagles / 1st / 9th pick /1987
PHI,1988,41,Keith Byars,25,RB,16,16,245,6-1,Ohio St.,10/14/1963,2,10,Philadelphia Eagles / 1st / 10th pick /1986
PHI,1988,80,Cris Carter,23,WR,16,16,202,6-3,Ohio St.,11/25/1965,1,7,Philadelphia Eagles / 4th / 3rd pick /1987Supp
PHI,1988,6,Matt Cavanaugh,32,QB,5,0,212,6-2,Pittsburgh,10/27/1956,9,0,New England Patriots / 2nd / 50th pick /1978
PHI,1988,12,Randall Cunningham,25,QB,16,16,212,6-4,UNLV,3/27/1963,3,17,Philadelphia Eagles / 2nd / 37th pick /1985
PHI,1988,91,Scott Curtis,24,LB,16,0,230,6-1,New Hampshire,12/26/1964,Rook,1,
