Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
PHI,1983,96,Harvey Armstrong,24,NT,16,0,265,6-3,SMU,12/29/1959,1,2,Philadelphia Eagles / 7th / 190th pick /1982
PHI,1983,63,Ron Baker,29,RG,16,16,260,6-4,Oklahoma St.,11/19/1954,5,6,Baltimore Colts / 10th / 277th pick /1977
PHI,1983,98,Greg Brown,26,RDE,16,5,254,6-5,"Kansas St.,Eastern Illinois",1/5/1957,2,4,
PHI,1983,17,Harold Carmichael,34,WR,15,11,225,6-8,Southern,9/22/1949,12,4,Philadelphia Eagles / 7th / 161st pick /1971
PHI,1983,71,Ken Clarke,27,NT,16,16,268,6-2,Syracuse,8/28/1956,5,8,
PHI,1983,57,Bill Cowher,26,LB,16,0,225,6-3,North Carolina St.,5/8/1957,3,1,
PHI,1983,94,Byron Darby,23,DE,16,0,260,6-4,USC,6/4/1960,Rook,1,Philadelphia Eagles / 5th / 120th pick /1983
PHI,1983,25,Dennis DeVaughn,23,DB,9,0,175,5-10,Bishop,10/28/1960,1,1,Philadelphia Eagles / 5th / 132nd pick /1982
PHI,1983,86,Al Dixon,29,TE,10,1,230,6-5,Iowa St.,4/5/1954,6,0,New York Giants / 7th / 178th pick /1977
PHI,1983,46,Herm Edwards,29,RCB,16,16,194,6-0,"California,San Diego St.",4/27/1954,6,7,
PHI,1983,24,Ray Ellis,24,DB,16,4,192,6-1,Ohio St.,4/27/1959,2,3,Philadelphia Eagles / 12th / 331st pick /1981
PHI,1983,39,Major Everett,23,RB,16,0,215,5-10,Mississippi Col.,1/4/1960,Rook,0,
PHI,1983,67,Gerry Feehery,23,G,2,0,268,6-2,Syracuse,3/9/1960,Rook,0,
PHI,1983,29,Elbert Foules,22,DB,16,0,185,5-11,Alcorn St.,7/4/1961,Rook,1,
PHI,1983,1,Tony Franklin,27,K,16,0,182,5-8,Texas A&M,11/18/1956,4,1,Philadelphia Eagles / 3rd / 74th pick /1979
PHI,1983,72,Jim Fritzsche,23,T,15,0,265,6-8,Purdue,10/11/1960,Rook,1,Philadelphia Eagles / 8th / 217th pick /1982
PHI,1983,58,Anthony Griggs,23,RILB,16,16,227,6-3,"Villanova,Ohio St.",2/12/1960,1,8,Philadelphia Eagles / 4th / 105th pick /1982
PHI,1983,26,Michael Haddix,22,RB,14,8,225,6-2,Mississippi St.,12/27/1961,Rook,3,Philadelphia Eagles / 1st / 8th pick /1983
PHI,1983,78,Carl Hairston,31,RDE,16,11,260,6-3,MD-Eastern Shore,12/15/1952,7,6,Philadelphia Eagles / 7th / 191st pick /1976
PHI,1983,35,Perry Harrington,25,RB,15,1,210,5-11,Jackson St.,3/13/1958,3,1,Philadelphia Eagles / 2nd / 53rd pick /1980
