No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
51,Emmanuel Acho,23,LB,6,0,238,6-1,Texas,11/10/1990,Rook,0,Cleveland Browns / 6th / 204th pick /2012,PHI,2013,2025-08-15 14:22:44
29,Nate Allen,26,SS,16,16,205,6-1,South Florida,11/30/1987,3,7,Philadelphia Eagles / 2nd / 37th pick /2010,PHI,2013,2025-08-15 14:22:44
30,Colt Anderson,28,DB,14,0,194,5-10,Montana,10/25/1985,3,1,,PHI,2013,2025-08-15 14:22:44
81,Jason Avant,30,WR,16,13,210,6-0,Michigan,4/20/1983,7,4,Philadelphia Eagles / 4th / 109th pick /2006,PHI,2013,2025-08-15 14:22:44
76,Allen Barbre,29,T,15,0,310,6-4,Missouri Southern,6/22/1984,6,1,Green Bay Packers / 4th / 119th pick /2007,PHI,2013,2025-08-15 14:22:44
2,Matt Barkley,23,QB,3,0,234,6-2,USC,9/8/1990,Rook,1,Philadelphia Eagles / 4th / 98th pick /2013,PHI,2013,2025-08-15 14:22:44
98,Connor Barwin,27,LOLB,16,16,255,6-4,Cincinnati,10/15/1986,4,8,Houston Texans / 2nd / 46th pick /2009,PHI,2013,2025-08-15 14:22:44
22,Brandon Boykin,23,DB,16,2,183,5-9,Georgia,7/13/1990,1,4,Philadelphia Eagles / 4th / 123rd pick /2012,PHI,2013,2025-08-15 14:22:44
34,Bryce Brown,22,RB,16,1,223,6-0,Kansas St.,5/14/1991,1,3,Philadelphia Eagles / 7th / 229th pick /2012,PHI,2013,2025-08-15 14:22:44
21,Roc Carmichael,25,DB,13,2,185,5-10,Virginia Tech,9/9/1988,1,2,Houston Texans / 4th / 127th pick /2011,PHI,2013,2025-08-15 14:22:44
85,James Casey,29,TE,15,1,235,6-3,Rice,9/22/1984,4,0,Houston Texans / 5th / 152nd pick /2009,PHI,2013,2025-08-15 14:22:44
87,Brent Celek,28,TE,16,15,261,6-4,Cincinnati,1/25/1985,6,4,Philadelphia Eagles / 5th / 162nd pick /2007,PHI,2013,2025-08-15 14:22:44
23,Patrick Chung,26,FS,12,10,215,5-11,Oregon,8/19/1987,4,4,New England Patriots / 2nd / 34th pick /2009,PHI,2013,2025-08-15 14:22:44
58,Trent Cole,31,ROLB,16,16,270,6-3,Cincinnati,10/5/1982,8,7,Philadelphia Eagles / 5th / 146th pick /2005,PHI,2013,2025-08-15 14:22:44
42,Kurt Coleman,25,DB,15,0,208,5-11,Ohio St.,7/1/1988,3,1,Philadelphia Eagles / 7th / 244th pick /2010,PHI,2013,2025-08-15 14:22:44
14,Riley Cooper,26,WR,16,15,214,6-3,Florida,9/9/1987,3,7,Philadelphia Eagles / 5th / 159th pick /2010,PHI,2013,2025-08-15 14:22:44
91,Fletcher Cox,23,RDE,16,16,310,6-4,Mississippi St.,12/13/1990,1,8,Philadelphia Eagles / 1st / 12th pick /2012,PHI,2013,2025-08-15 14:22:44
89,B.J. Cunningham,24,WR,2,0,211,6-1,Michigan St.,5/29/1989,Rook,0,Miami Dolphins / 6th / 183rd pick /2012,PHI,2013,2025-08-15 14:22:44
75,Vinny Curry,25,DE,14,0,279,6-3,Marshall,6/30/1988,1,2,Philadelphia Eagles / 2nd / 59th pick /2012,PHI,2013,2025-08-15 14:22:44
46,Jon Dorenbos,33,LS,16,0,250,6-0,Texas-El Paso,7/21/1980,10,2,,PHI,2013,2025-08-15 14:22:44
86,Zach Ertz,23,TE,16,3,250,6-5,Stanford,11/10/1990,Rook,4,Philadelphia Eagles / 2nd / 35th pick /2013,PHI,2013,2025-08-15 14:22:44
24,Bradley Fletcher,27,LCB,13,13,196,6-0,Iowa,6/25/1986,4,6,St. Louis Rams / 3rd / 66th pick /2009,PHI,2013,2025-08-15 14:22:44
9,Nick Foles,24,QB,13,10,262,6-6,Arizona,1/20/1989,1,11,Philadelphia Eagles / 3rd / 88th pick /2012,PHI,2013,2025-08-15 14:22:44
90,Clifton Geathers,26,DE,16,0,281,6-8,South Carolina,12/11/1987,3,1,Cleveland Browns / 6th / 186th pick /2010,PHI,2013,2025-08-15 14:22:44
53,Najee Goode,24,LB,14,1,244,6-0,West Virginia,6/4/1989,1,2,Tampa Bay Buccaneers / 5th / 140th pick /2012,PHI,2013,2025-08-15 14:22:44
55,Brandon Graham,25,DE,16,0,265,6-2,Michigan,4/3/1988,3,1,Philadelphia Eagles / 1st / 13th pick /2010,PHI,2013,2025-08-15 14:22:44
6,Alex Henery,26,K,16,0,178,6-1,Nebraska,8/18/1987,2,2,Philadelphia Eagles / 4th / 120th pick /2011,PHI,2013,2025-08-15 14:22:44
79,Todd Herremans,31,RG,16,16,323,6-6,Saginaw Valley St.,10/13/1982,8,7,Philadelphia Eagles / 4th / 126th pick /2005,PHI,2013,2025-08-15 14:22:44
27,Brandon Hughes,27,DB,1,0,178,5-11,Oregon St.,5/23/1986,3,0,San Diego Chargers / 5th / 148th pick /2009,PHI,2013,2025-08-15 14:22:44
