Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
BUF,1990,54,Carlton Bailey,26,RILB,16,6,242,6-3,North Carolina,12/15/1964,2,4,Buffalo Bills / 9th / 235th pick /1988
BUF,1990,92,Gary Baldinger,27,NT,9,0,264,6-3,Wake Forest,10/4/1963,4,1,Kansas City Chiefs / 9th / 229th pick /1986
BUF,1990,75,Howard Ballard,27,RT,16,16,325,6-6,Alabama A&M,11/3/1963,2,9,Buffalo Bills / 11th / 283rd pick /1987
BUF,1990,82,Don Beebe,26,WR,12,4,185,5-11,"Western Illinois,Aurora,Chadron St.",12/18/1964,1,3,Buffalo Bills / 3rd / 82nd pick /1989
BUF,1990,97,Cornelius Bennett,25,LOLB,16,16,237,6-2,Alabama,8/25/1965,3,10,Indianapolis Colts / 1st / 2nd pick /1987
BUF,1990,50,Ray Bentley,30,RILB,16,9,240,6-2,Central Michigan,11/25/1960,4,5,
BUF,1990,20,Richard Carey,22,DB,3,0,185,5-9,Idaho,5/6/1968,1,0,
BUF,1990,58,Shane Conlan,26,LILB,16,16,235,6-3,Penn St.,4/3/1964,3,12,Buffalo Bills / 1st / 8th pick /1987
BUF,1990,65,John Davis,25,RG,16,15,310,6-4,Georgia Tech,8/22/1965,3,8,Houston Oilers / 11th / 287th pick /1987
BUF,1990,23,Kenneth Davis,28,RB,16,0,208,5-10,TCU,4/16/1962,4,4,Green Bay Packers / 2nd / 41st pick /1986
BUF,1990,45,Dwight Drane,28,DB,12,0,200,6-1,Oklahoma,5/6/1962,4,1,Buffalo Bills / 1st / 14th pick /1984Supp
BUF,1990,85,Al Edwards,23,WR,14,1,171,5-8,Northwestern St. (LA),5/18/1967,Rook,0,Buffalo Bills / 11th / 292nd pick /1990
BUF,1990,59,Mitch Frerotte,25,G,16,0,281,6-3,Penn St.,3/30/1965,3,1,
BUF,1990,35,Carwell Gardner,24,FB,7,0,240,6-2,"Kentucky,Louisville",11/27/1966,Rook,0,Buffalo Bills / 2nd / 42nd pick /1990
BUF,1990,99,Hal Garner,28,LB,10,0,228,6-4,Utah St.,1/18/1962,5,1,Buffalo Bills / 3rd / 63rd pick /1985
BUF,1990,7,Gale Gilbert,29,QB,1,0,209,6-3,California,12/20/1961,5,0,
BUF,1990,22,John Hagy,25,FS,16,11,190,5-11,Texas,12/9/1965,2,4,Buffalo Bills / 8th / 204th pick /1988
BUF,1990,26,Chris Hale,24,DB,8,0,164,5-7,"Nebraska,USC",1/4/1966,1,1,Buffalo Bills / 7th / 193rd pick /1989
