No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
30,Johnny Adams,24,DB,4,0,185,5-10,Michigan St.,6/9/1989,Rook,0,,BUF,2013,2025-08-15 13:41:56
50,Kiko Alonso,23,MLB,16,16,239,6-3,Oregon,8/14/1990,Rook,10,Buffalo Bills / 2nd / 46th pick /2013,BUF,2013,2025-08-15 13:41:56
62,Mark Asper,28,G,6,0,319,6-6,Oregon,11/8/1985,1,0,Buffalo Bills / 6th / 178th pick /2012,BUF,2013,2025-08-15 13:41:56
53,Nigel Bradham,24,LB,16,2,241,6-2,Florida St.,9/4/1989,1,2,Buffalo Bills / 4th / 105th pick /2012,BUF,2013,2025-08-15 13:41:56
90,Alan Branch,29,LDE,16,13,350,6-6,Michigan,12/29/1984,6,6,Arizona Cardinals / 2nd / 33rd pick /2007,BUF,2013,2025-08-15 13:41:56
33,Ron Brooks,25,DB,11,0,190,5-10,LSU,10/16/1988,1,1,Buffalo Bills / 4th / 124th pick /2012,BUF,2013,2025-08-15 13:41:56
74,Colin Brown,28,LG,6,5,325,6-8,Missouri,8/29/1985,2,2,Kansas City Chiefs / 5th / 139th pick /2009,BUF,2013,2025-08-15 13:41:56
97,Corbin Bryant,25,DT,15,2,300,6-4,Northwestern,1/4/1988,2,2,,BUF,2013,2025-08-15 13:41:56
29,Brandon Burton,24,DB,5,0,185,6-0,Utah,7/31/1989,2,0,Minnesota Vikings / 5th / 139th pick /2011,BUF,2013,2025-08-15 13:41:56
31,Jairus Byrd,27,FS,11,9,205,6-0,Oregon,10/7/1986,4,7,Buffalo Bills / 2nd / 42nd pick /2009,BUF,2013,2025-08-15 13:41:56
2,Dan Carpenter,28,K,16,0,216,6-2,Montana,11/25/1985,5,4,,BUF,2013,2025-08-15 13:41:56
92,Alex Carrington,26,DE,3,3,284,6-5,Arkansas St.,6/19/1987,3,1,Buffalo Bills / 3rd / 72nd pick /2010,BUF,2013,2025-08-15 13:41:56
84,Scott Chandler,28,TE,16,7,270,6-7,Iowa,7/23/1985,6,5,San Diego Chargers / 4th / 129th pick /2007,BUF,2013,2025-08-15 13:41:56
96,Stefan Charles,25,DT,8,0,302,6-5,Regina,6/9/1988,Rook,1,,BUF,2013,2025-08-15 13:41:56
20,Tashard Choice,29,RB,12,0,210,5-10,"Oklahoma,Georgia Tech",11/20/1984,5,1,Dallas Cowboys / 4th / 122nd pick /2008,BUF,2013,2025-08-15 13:41:56
99,Marcell Dareus,23,RDT,16,14,331,6-3,Alabama,3/13/1990,2,10,Buffalo Bills / 1st / 3rd pick /2011,BUF,2013,2025-08-15 13:41:56
54,Marcus Dowtin,24,LB,5,0,230,6-2,North Alabama,1/22/1989,1,0,,BUF,2013,2025-08-15 13:41:56
81,Marcus Easley,26,WR,16,0,225,6-2,Connecticut,11/2/1987,1,0,Buffalo Bills / 4th / 107th pick /2010,BUF,2013,2025-08-15 13:41:56
24,Stephon Gilmore,23,RCB,11,9,190,6-0,South Carolina,9/19/1990,1,3,Buffalo Bills / 1st / 10th pick /2012,BUF,2013,2025-08-15 13:41:56
77,Cordy Glenn,24,LT,16,16,345,6-6,Georgia,9/18/1989,1,7,Buffalo Bills / 2nd / 41st pick /2012,BUF,2013,2025-08-15 13:41:56
88,Marquise Goodwin,23,WR,12,1,185,5-9,Texas,11/19/1990,Rook,2,Buffalo Bills / 3rd / 78th pick /2013,BUF,2013,2025-08-15 13:41:56
89,Chris Gragg,23,TE,9,1,244,6-3,Arkansas,6/30/1990,Rook,0,Buffalo Bills / 7th / 222nd pick /2013,BUF,2013,2025-08-15 13:41:56
11,T.J. Graham,24,WR,16,6,210,6-2,North Carolina St.,7/4/1989,1,3,Buffalo Bills / 3rd / 69th pick /2012,BUF,2013,2025-08-15 13:41:56
15,Chris Hogan,26,WR,16,0,210,6-1,Monmouth,10/24/1987,Rook,1,,BUF,2013,2025-08-15 13:41:56
55,Jerry Hughes,25,DE,16,1,254,6-2,TCU,8/13/1988,3,3,Indianapolis Colts / 1st / 31st pick /2010,BUF,2013,2025-08-15 13:41:56
22,Fred Jackson,32,RB,16,6,215,6-1,Coe College,2/20/1981,6,8,,BUF,2013,2025-08-15 13:41:56
13,Stevie Johnson,27,WR,12,12,210,6-2,"Chabot,Kentucky",11/28/1986,5,5,Buffalo Bills / 7th / 224th pick /2008,BUF,2013,2025-08-15 13:41:56
91,Manny Lawson,29,LLB,15,15,240,6-5,North Carolina St.,7/13/1984,7,8,San Francisco 49ers / 1st / 22nd pick /2006,BUF,2013,2025-08-15 13:41:56
59,Doug Legursky,27,LG,12,11,323,6-1,Marshall,6/9/1986,4,5,,BUF,2013,2025-08-15 13:41:56
35,Jim Leonhard,31,SS,16,7,188,5-8,Wisconsin,10/27/1982,8,3,,BUF,2013,2025-08-15 13:41:56
9,Thaddeus Lewis,28,QB,6,5,200,6-0,Duke,2/1/1985,1,3,,BUF,2013,2025-08-15 13:41:56
3,EJ Manuel,23,QB,10,10,237,6-4,Florida St.,3/19/1990,Rook,5,Buffalo Bills / 1st / 16th pick /2013,BUF,2013,2025-08-15 13:41:56
21,Leodis McKelvin,28,LCB,15,13,190,5-11,Troy,9/1/1985,5,5,Buffalo Bills / 1st / 11th pick /2008,BUF,2013,2025-08-15 13:41:56
36,Jonathan Meeks,24,DB,8,0,210,6-1,Clemson,11/8/1989,Rook,0,Buffalo Bills / 5th / 143rd pick /2013,BUF,2013,2025-08-15 13:41:56
52,Arthur Moats,25,RLB,16,12,246,6-0,James Madison,3/14/1988,3,6,Buffalo Bills / 6th / 178th pick /2010,BUF,2013,2025-08-15 13:41:56
82,Tony Moeaki,26,TE,2,0,250,6-4,Iowa,6/8/1987,3,0,Kansas City Chiefs / 3rd / 93rd pick /2010,BUF,2013,2025-08-15 13:41:56
8,Brian Moorman,37,P,11,0,174,6-0,Pittsburg St.,2/5/1976,12,0,,BUF,2013,2025-08-15 13:41:56
79,Erik Pears,31,RT,16,16,316,6-8,Colorado St.,6/25/1982,7,7,,BUF,2013,2025-08-15 13:41:56
6,Shawn Powell,25,P,5,0,253,6-4,Florida St.,11/29/1988,1,1,,BUF,2013,2025-08-15 13:41:56
57,Ty Powell,25,DE,5,0,249,6-2,Harding,4/27/1988,Rook,0,Seattle Seahawks / 7th / 231st pick /2013,BUF,2013,2025-08-15 13:41:56
37,Nickell Robey-Coleman,21,DB,16,2,180,5-8,USC,1/17/1992,Rook,2,,BUF,2013,2025-08-15 13:41:56
48,Evan Rodriguez,25,TE,7,0,242,6-1,Temple,9/21/1988,1,0,Chicago Bears / 4th / 111th pick /2012,BUF,2013,2025-08-15 13:41:56
26,Justin Rogers,25,RCB,5,5,180,5-11,Richmond,1/16/1988,2,2,Buffalo Bills / 7th / 206th pick /2011,BUF,2013,2025-08-15 13:41:56
69,Jay Ross,26,DT,5,0,302,6-3,East Carolina,10/3/1987,1,0,,BUF,2013,2025-08-15 13:41:56
65,Garrison Sanborn,28,LS,16,0,240,6-1,Florida St.,7/31/1985,4,2,,BUF,2013,2025-08-15 13:41:56
25,Da'Norris Searcy,25,FS,16,7,205,5-11,North Carolina,11/16/1988,2,4,Buffalo Bills / 4th / 100th pick /2011,BUF,2013,2025-08-15 13:41:56
,Brad Smith,30,WR,2,0,213,6-2,Missouri,12/12/1983,7,0,New York Jets / 4th / 103rd pick /2006,BUF,2013,2025-08-15 13:41:56
44,Brandon Smith,26,WR,2,0,205,6-1,Arizona St.,2/23/1987,Rook,0,,BUF,2013,2025-08-15 13:41:56
85,Lee Smith,26,TE,16,14,265,6-6,"Tennessee,Marshall",11/21/1987,2,1,New England Patriots / 5th / 159th pick /2011,BUF,2013,2025-08-15 13:41:56
28,C.J. Spiller,26,RB,15,10,194,5-11,Clemson,8/5/1987,3,7,Buffalo Bills / 1st / 9th pick /2010,BUF,2013,2025-08-15 13:41:56
38,Frank Summers,28,RB,15,9,240,5-10,UNLV,9/6/1985,4,1,Pittsburgh Steelers / 5th / 169th pick /2009,BUF,2013,2025-08-15 13:41:56
8,Jeff Tuel,22,QB,2,1,218,6-3,Washington St.,2/12/1991,Rook,1,,BUF,2013,2025-08-15 13:41:56
64,J.J. Unga,26,T,3,0,320,6-5,Midwestern St.,1/5/1987,Rook,0,,BUF,2013,2025-08-15 13:41:56
60,Kraig Urbik,28,RG,16,16,323,6-5,Wisconsin,9/23/1985,3,7,Pittsburgh Steelers / 3rd / 79th pick /2009,BUF,2013,2025-08-15 13:41:56
66,Thomas Welch,26,T,16,0,306,6-6,Vanderbilt,6/19/1987,2,1,New England Patriots / 7th / 208th pick /2010,BUF,2013,2025-08-15 13:41:56
93,Jamaal Westerman,28,DE,12,0,265,6-3,Rutgers,2/21/1985,4,1,,BUF,2013,2025-08-15 13:41:56
23,Aaron Williams,23,SS,14,14,195,6-0,Texas,4/23/1990,2,5,Buffalo Bills / 2nd / 34th pick /2011,BUF,2013,2025-08-15 13:41:56
27,Duke Williams,23,DB,16,0,201,5-11,Nevada,10/15/1990,Rook,1,Buffalo Bills / 4th / 105th pick /2013,BUF,2013,2025-08-15 13:41:56
95,Kyle Williams,30,LDT,16,16,303,6-1,LSU,6/10/1983,7,11,Buffalo Bills / 5th / 134th pick /2006,BUF,2013,2025-08-15 13:41:56
94,Mario Williams,28,RDE,16,16,300,6-6,North Carolina St.,1/31/1985,7,13,Houston Texans / 1st / 1st pick /2006,BUF,2013,2025-08-15 13:41:56
42,Ronnie Wingo,22,RB,2,0,231,6-3,Arkansas,2/18/1991,Rook,0,,BUF,2013,2025-08-15 13:41:56
70,Eric Wood,27,C,16,16,310,6-4,Louisville,3/18/1986,4,7,Buffalo Bills / 1st / 28th pick /2009,BUF,2013,2025-08-15 13:41:56
10,Robert Woods,21,WR,14,14,190,6-0,USC,4/10/1992,Rook,5,Buffalo Bills / 2nd / 41st pick /2013,BUF,2013,2025-08-15 13:41:56
71,Sam Young,26,T,4,0,302,6-8,Notre Dame,6/24/1987,3,0,Dallas Cowboys / 6th / 179th pick /2010,BUF,2013,2025-08-15 13:41:56
