No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
57,Lorenzo Alexander,34,LLB,16,11,245,6-1,California,5/31/1983,10,5,,BUF,2017,2025-08-15 13:42:29
33,Colt Anderson,32,DB,5,0,194,5-10,Montana,10/25/1985,7,0,,BUF,2017,2025-08-15 13:42:29
22,Joe Banyard,29,RB,3,0,213,5-11,Texas-El Paso,11/12/1988,4,0,,BUF,2017,2025-08-15 13:42:29
13,Kelvin Benjamin,26,WR,6,6,245,6-5,Florida St.,2/5/1991,3,2,Carolina Panthers / 1st / 28th pick /2014,BUF,2017,2025-08-15 13:42:29
29,Robert Blanton,28,DB,2,0,208,6-1,Notre Dame,9/7/1989,5,0,Minnesota Vikings / 5th / 139th pick /2012,BUF,2017,2025-08-15 13:42:29
41,Breon Borders,22,DB,0,0,189,6-0,Duke,7/22/1995,Rook,0,,BUF,2017,2025-08-15 13:42:29
52,Preston Brown,25,MLB,16,16,251,6-1,Louisville,10/27/1992,3,6,Buffalo Bills / 3rd / 73rd pick /2014,BUF,2017,2025-08-15 13:42:29
39,Travaris Cadet,28,RB,6,0,210,6-1,Appalachian St.,2/1/1989,5,1,,BUF,2017,2025-08-15 13:42:29
75,Nordly Capi,25,DE,4,0,249,6-3,"Colorado St.,Akron",7/11/1992,Rook,0,,BUF,2017,2025-08-15 13:42:29
85,Charles Clay,28,TE,13,13,246,6-3,Tulsa,2/13/1989,6,5,Miami Dolphins / 6th / 174th pick /2011,BUF,2017,2025-08-15 13:42:29
13,Kaelin Clay,25,WR,4,0,195,5-10,Utah,1/3/1992,2,0,Tampa Bay Buccaneers / 6th / 184th pick /2015,BUF,2017,2025-08-15 13:42:29
98,Deandre Coleman,26,DE,6,0,314,6-5,California,1/27/1991,3,0,,BUF,2017,2025-08-15 13:42:29
99,Marcell Dareus,27,DT,5,3,331,6-3,Alabama,3/13/1990,6,1,Buffalo Bills / 1st / 3rd pick /2011,BUF,2017,2025-08-15 13:42:29
56,Ryan Davis,28,LB,16,0,260,6-2,Bethune-Cookman,2/24/1989,5,2,,BUF,2017,2025-08-15 13:42:29
73,Dion Dawkins,23,LT,16,11,320,6-5,Temple,4/26/1994,Rook,5,Buffalo Bills / 2nd / 63rd pick /2017,BUF,2017,2025-08-15 13:42:29
42,Patrick DiMarco,28,FB,16,9,234,6-1,South Carolina,4/30/1989,5,0,,BUF,2017,2025-08-15 13:42:29
62,Vlad Ducasse,30,RG,12,12,329,6-5,Massachusetts,10/15/1987,7,5,New York Jets / 2nd / 61st pick /2010,BUF,2017,2025-08-15 13:42:29
36,Trae Elston,23,DB,13,1,203,6-0,Mississippi,2/16/1994,Rook,1,,BUF,2017,2025-08-15 13:42:29
69,Reid Ferguson,23,LS,16,0,235,6-2,LSU,3/24/1994,1,1,,BUF,2017,2025-08-15 13:42:29
28,E.J. Gaines,25,RCB,11,11,190,5-10,Missouri,2/23/1992,3,4,St. Louis Rams / 6th / 188th pick /2014,BUF,2017,2025-08-15 13:42:29
77,Cordy Glenn,28,LT,6,5,345,6-6,Georgia,9/18/1989,5,2,Buffalo Bills / 2nd / 41st pick /2012,BUF,2017,2025-08-15 13:42:29
