Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
BUF,1983,75,Bill Acker,27,NT,11,0,255,6-3,Texas,11/7/1956,3,1,St. Louis Cardinals / 6th / 142nd pick /1980
BUF,1983,84,Buster Barnett,25,TE,15,1,228,6-5,Jackson St.,11/24/1958,2,1,Buffalo Bills / 11th / 299th pick /1981
BUF,1983,73,Jon Borchardt,26,RG,16,16,260,6-5,Montana St.,8/13/1957,4,7,Buffalo Bills / 3rd / 62nd pick /1979
BUF,1983,86,Mark Brammer,25,TE,12,12,238,6-3,Michigan St.,5/3/1958,3,2,Buffalo Bills / 3rd / 67th pick /1980
BUF,1983,80,Jerry Butler,26,WR,9,9,178,6-0,Clemson,10/12/1957,4,3,Buffalo Bills / 1st / 5th pick /1979
BUF,1983,67,Darryl Caldwell,23,T,14,0,245,6-5,Tennessee St.,2/2/1960,Rook,0,
BUF,1983,7,Greg Cater,26,P,16,0,191,6-0,Chattanooga,4/17/1957,3,2,Buffalo Bills / 10th / 259th pick /1980
BUF,1983,29,Mario Clark,29,LCB,14,14,194,6-2,Oregon,3/29/1954,7,5,Buffalo Bills / 1st / 18th pick /1976
BUF,1983,20,Joe Cribbs,25,RB,16,16,190,5-11,Auburn,1/5/1958,3,11,Buffalo Bills / 2nd / 29th pick /1980
BUF,1983,63,Justin Cross,24,RT,15,13,263,6-6,Western St. (CO),4/29/1959,1,5,Buffalo Bills / 10th / 272nd pick /1981
BUF,1983,18,Joe Danelo,30,K,14,0,166,5-9,Washington St.,9/2/1953,8,1,Miami Dolphins / 10th / 257th pick /1975
BUF,1983,89,Julius Dawkins,22,WR,11,2,196,6-1,Pittsburgh,1/4/1961,Rook,1,Buffalo Bills / 12th / 320th pick /1983
BUF,1983,11,Joe Dufek,22,QB,5,0,215,6-4,Yale,8/23/1961,Rook,0,
BUF,1983,12,Joe Ferguson,33,QB,16,16,195,6-1,Arkansas,4/23/1950,10,7,Buffalo Bills / 3rd / 57th pick /1973
BUF,1983,28,Judson Flint,26,DB,1,0,201,6-0,"Memphis,California (PA)",1/26/1957,3,0,New England Patriots / 7th / 177th pick /1979
BUF,1983,85,Byron Franklin,25,WR,15,5,179,6-1,Auburn,9/3/1958,2,4,Buffalo Bills / 2nd / 50th pick /1981
BUF,1983,22,Steve Freeman,30,FS/SS,16,16,185,5-11,Mississippi St.,5/8/1953,8,7,New England Patriots / 5th / 117th pick /1975
BUF,1983,53,Will Grant,29,C,16,16,254,6-3,"Idaho St.,Kentucky",3/7/1954,5,7,Buffalo Bills / 10th / 255th pick /1978
BUF,1983,55,Jim Haslett,28,LB,5,0,232,6-3,Indiana (PA),12/9/1955,4,0,Buffalo Bills / 2nd / 51st pick /1979
BUF,1983,47,Tony Hunter,23,TE,13,3,237,6-4,Notre Dame,5/22/1960,Rook,3,Buffalo Bills / 1st / 12th pick /1983
BUF,1983,47,Bill Hurley,26,DB,10,0,195,5-11,Syracuse,5/16/1957,1,1,Pittsburgh Steelers / 4th / 110th pick /1980
BUF,1983,90,Scott Hutchinson,27,DE,5,0,246,6-4,Florida,5/27/1956,5,0,Buffalo Bills / 2nd / 38th pick /1978
BUF,1983,91,Ken Johnson,28,RDE,16,8,253,6-5,Knoxville,3/25/1955,4,4,Buffalo Bills / 4th / 83rd pick /1979
BUF,1983,72,Ken Jones,31,LT,16,16,260,6-5,Arkansas St.,12/1/1952,7,7,Buffalo Bills / 2nd / 45th pick /1976
BUF,1983,50,Trey Junkin,22,LS,16,0,240,6-2,Louisiana Tech,1/23/1961,Rook,0,Buffalo Bills / 4th / 93rd pick /1983
BUF,1983,52,Chris Keating,26,LILB,16,16,223,6-2,Maine,10/12/1957,4,8,
BUF,1983,21,Mike Kennedy,24,SS,12,7,195,6-0,Toledo,2/26/1959,Rook,4,
BUF,1983,43,David Kilson,23,DB,16,2,200,6-1,Nevada,8/11/1960,Rook,3,
BUF,1983,10,Matt Kofler,24,QB,16,0,192,6-3,San Diego St.,8/30/1959,1,1,Buffalo Bills / 2nd / 48th pick /1982
BUF,1983,42,Rod Kush,27,DB,4,4,188,6-0,Nebraska-Omaha,12/29/1956,3,2,Buffalo Bills / 5th / 114th pick /1979
BUF,1983,48,Roosevelt Leaks,30,RB,12,4,225,5-10,Texas,1/31/1953,8,2,Baltimore Colts / 5th / 105th pick /1975
BUF,1983,82,Frank Lewis,36,WR,11,11,196,6-1,Grambling St.,7/4/1947,12,4,Pittsburgh Steelers / 1st / 8th pick /1971
BUF,1983,59,Joey Lumpkin,23,LB,14,0,230,6-2,Arizona St.,2/19/1960,1,1,
BUF,1983,61,Tom Lynch,28,G,15,3,256,6-5,Boston Col.,5/24/1955,6,2,Seattle Seahawks / 2nd / 30th pick /1977
BUF,1983,54,Eugene Marve,23,RILB,16,16,237,6-2,Saginaw Valley St.,8/14/1960,1,7,Buffalo Bills / 3rd / 59th pick /1982
BUF,1983,58,Mark Merrill,28,LB,12,0,237,6-4,Minnesota,5/5/1955,5,1,New York Jets / 2nd / 31st pick /1978
BUF,1983,34,Booker Moore,24,FB,15,11,224,5-11,Penn St.,6/23/1959,1,3,Buffalo Bills / 1st / 28th pick /1981
BUF,1983,88,Mike Mosley,25,WR,7,2,192,6-2,Texas A&M,6/30/1958,1,1,Buffalo Bills / 3rd / 76th pick /1981
BUF,1983,62,Ervin Parker,25,ROLB,16,16,236,6-4,South Carolina St.,8/19/1958,3,7,Buffalo Bills / 4th / 93rd pick /1980
BUF,1983,40,Robb Riddick,26,RB,16,0,195,6-0,Millersville,4/26/1957,2,0,Buffalo Bills / 9th / 241st pick /1981
BUF,1983,51,Jim Ritcher,25,LG,16,16,273,6-3,North Carolina St.,5/21/1958,3,7,Buffalo Bills / 1st / 16th pick /1980
BUF,1983,26,Charles Romes,29,RCB,16,16,191,6-1,North Carolina Central,12/16/1954,6,7,Buffalo Bills / 12th / 309th pick /1977
BUF,1983,99,Mark Roopenian,25,NT,3,0,254,6-5,Boston Col.,7/10/1958,1,0,
BUF,1983,57,Lucius Sanford,27,LOLB,16,16,216,6-2,Georgia Tech,2/14/1956,5,8,Buffalo Bills / 4th / 89th pick /1978
BUF,1983,76,Fred Smerlas,26,NT,16,16,277,6-3,Boston Col.,4/8/1957,4,13,Buffalo Bills / 2nd / 32nd pick /1979
BUF,1983,5,Fred Steinfort,31,K,2,0,180,5-11,Boston Col.,11/3/1952,7,-1,Oakland Raiders / 5th / 146th pick /1976
BUF,1983,56,Darryl Talley,23,LB,16,0,235,6-4,West Virginia,7/10/1960,Rook,2,Buffalo Bills / 2nd / 39th pick /1983
BUF,1983,24,Gary Thompson,24,DB,16,0,180,6-0,San Jose St.,2/23/1959,Rook,1,
