Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
GNB,1992,74,Lester Archambeau,25,DE,16,0,275,6-5,Stanford,6/27/1967,2,1,Green Bay Packers / 7th / 186th pick /1990
GNB,1992,67,Sebastian Barrie,22,DE,3,0,275,6-2,"Prairie View A&M,Liberty",5/26/1970,Rook,0,
GNB,1992,82,Sanjay Beach,26,WR,16,11,189,6-0,Colorado St.,2/21/1966,3,1,
GNB,1992,34,Edgar Bennett,23,RB,16,2,217,6-0,Florida St.,2/15/1969,Rook,3,Green Bay Packers / 4th / 103rd pick /1992
GNB,1992,90,Tony Bennett,25,ROLB,16,16,250,6-2,Mississippi,7/1/1967,2,9,Green Bay Packers / 1st / 18th pick /1990
GNB,1992,22,Lewis Billups,29,DB,5,4,190,5-11,North Alabama,10/10/1963,6,2,Cincinnati Bengals / 2nd / 38th pick /1986
GNB,1992,51,Jeff Brady,24,LB,8,0,235,6-1,Kentucky,11/9/1968,1,1,Pittsburgh Steelers / 12th / 323rd pick /1991
GNB,1992,62,Matt Brock,26,LDE,16,16,300,6-5,Oregon,1/14/1966,3,8,Green Bay Packers / 3rd / 58th pick /1989
GNB,1992,87,Robert Brooks,22,WR,16,1,177,6-0,South Carolina,6/23/1970,Rook,1,Green Bay Packers / 3rd / 62nd pick /1992
GNB,1992,93,Robert Brown,32,RDE,16,16,268,6-2,"Chowan,Virginia Tech",5/21/1960,10,7,Green Bay Packers / 4th / 98th pick /1982
GNB,1992,27,Terrell Buckley,21,LCB,14,12,180,5-10,Florida St.,6/7/1971,Rook,8,Green Bay Packers / 1st / 5th pick /1992
GNB,1992,36,LeRoy Butler,24,SS,15,15,197,6-0,Florida St.,7/19/1968,2,6,Green Bay Packers / 2nd / 48th pick /1990
GNB,1992,63,James Campen,28,C,13,13,269,6-3,"Sacramento CC,Tulane",6/11/1964,5,6,
GNB,1992,21,Carl Carter,28,DB,7,1,180,5-11,Texas Tech,3/7/1964,6,1,St. Louis Cardinals / 4th / 89th pick /1986
GNB,1992,26,Chuck Cecil,28,FS,16,16,185,6-0,Arizona,11/8/1964,4,9,Green Bay Packers / 4th / 89th pick /1988
GNB,1992,25,Vinnie Clark,23,RCB,16,11,202,6-0,Ohio St.,1/22/1969,1,5,Green Bay Packers / 1st / 19th pick /1991
