No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
23,Jaire Alexander,26,CB,7,7,196,5-10,Louisville,2/9/1997,5,2,Green Bay Packers / 1st / 18th pick /2018,GNB,2023,2025-08-15 14:01:49
39,Zayne Anderson,26,S,10,0,206,6-2,BYU,1/3/1997,2,0,,GNB,2023,2025-08-15 14:01:49
69,David Bakhtiari,32,T,1,1,310,6-4,Colorado,9/30/1991,10,1,Green Bay Packers / 4th / 109th pick /2013,GNB,2023,2025-08-15 14:01:49
35,Corey Ballentine,27,CB,14,6,196,5-11,Washburn,4/13/1996,4,2,New York Giants / 6th / 180th pick /2019,GNB,2023,2025-08-15 14:01:49
51,Keshawn Banks,24,LB,0,0,251,6-3,San Diego St.,12/21/1999,Rook,0,,GNB,2023,2025-08-15 14:01:49
94,Karl Brooks,23,DL,17,0,296,6-3,Bowling Green,5/8/2000,Rook,2,Green Bay Packers / 6th / 179th pick /2023,GNB,2023,2025-08-15 14:01:49
59,De'Vondre Campbell,30,LILB,11,11,232,6-4,Minnesota,7/1/1993,7,5,Atlanta Falcons / 4th / 115th pick /2016,GNB,2023,2025-08-15 14:01:49
17,Anders Carlson,25,K,17,0,219,6-5,Auburn,6/16/1998,Rook,1,Green Bay Packers / 6th / 207th pick /2023,GNB,2023,2025-08-15 14:01:49
97,Kenny Clark,28,DL,17,17,314,6-3,UCLA,10/4/1995,7,10,Green Bay Packers / 1st / 27th pick /2016,GNB,2023,2025-08-15 14:01:49
8,Sean Clifford,25,QB,2,0,218,6-2,Penn St.,7/14/1998,Rook,0,Green Bay Packers / 5th / 149th pick /2023,GNB,2023,2025-08-15 14:01:49
57,Brenton Cox,23,LB,4,0,250,6-4,"Georgia,Florida",1/30/2000,Rook,0,,GNB,2023,2025-08-15 14:01:49
81,Josiah Deguara,26,TE,15,4,240,6-2,Cincinnati,2/14/1997,3,1,Green Bay Packers / 3rd / 94th pick /2020,GNB,2023,2025-08-15 14:01:49
28,AJ Dillon,25,RB,15,6,247,6-0,Boston Col.,5/2/1998,3,6,Green Bay Packers / 2nd / 62nd pick /2020,GNB,2023,2025-08-15 14:01:49
87,Romeo Doubs,23,WR,17,16,204,6-2,Nevada,4/13/2000,1,7,Green Bay Packers / 4th / 132nd pick /2022,GNB,2023,2025-08-15 14:01:49
