No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
84,Jared Abbrederis,26,WR,5,0,195,6-1,Wisconsin,12/17/1990,1,0,Green Bay Packers / 5th / 176th pick /2014,GNB,2016,2025-08-15 14:00:47
17,Davante Adams,24,WR,16,15,215,6-1,Fresno St.,12/24/1992,2,10,Green Bay Packers / 2nd / 53rd pick /2014,GNB,2016,2025-08-15 14:00:47
81,Geronimo Allison,22,WR,10,2,202,6-3,Illinois,1/18/1994,Rook,2,,GNB,2016,2025-08-15 14:00:47
69,David Bakhtiari,25,LT,16,16,310,6-4,Colorado,9/30/1991,3,16,Green Bay Packers / 4th / 109th pick /2013,GNB,2016,2025-08-15 14:00:47
32,Chris Banjo,26,DB,2,0,207,5-10,SMU,2/26/1990,3,0,,GNB,2016,2025-08-15 14:00:47
67,Don Barclay,27,T,16,1,305,6-4,West Virginia,4/18/1989,4,2,,GNB,2016,2025-08-15 14:00:47
54,Carl Bradford,24,LB,4,0,250,6-1,Arizona St.,8/15/1992,Rook,0,Green Bay Packers / 4th / 121st pick /2014,GNB,2016,2025-08-15 14:00:47
29,Kentrell Brice,22,DB,16,1,200,5-11,Louisiana Tech,8/11/1994,Rook,1,,GNB,2016,2025-08-15 14:00:47
75,Bryan Bulaga,27,RT,16,16,314,6-5,Iowa,3/21/1989,6,10,Green Bay Packers / 1st / 23rd pick /2010,GNB,2016,2025-08-15 14:00:47
42,Morgan Burnett,27,SS,15,15,210,6-1,Georgia Tech,1/13/1989,6,5,Green Bay Packers / 3rd / 71st pick /2010,GNB,2016,2025-08-15 14:00:47
97,Kenny Clark,21,NT,16,2,314,6-3,UCLA,10/4/1995,Rook,2,Green Bay Packers / 1st / 27th pick /2016,GNB,2016,2025-08-15 14:00:47
21,Ha Ha Clinton-Dix,24,FS,16,16,211,6-1,Alabama,12/21/1992,2,9,Green Bay Packers / 1st / 21st pick /2014,GNB,2016,2025-08-15 14:00:47
18,Randall Cobb,26,WR,13,10,192,5-10,Kentucky,8/22/1990,5,6,Green Bay Packers / 2nd / 64th pick /2011,GNB,2016,2025-08-15 14:00:47
89,Jared Cook,29,TE,10,5,246,6-5,South Carolina,4/7/1987,7,4,Tennessee Titans / 3rd / 89th pick /2009,GNB,2016,2025-08-15 14:00:47
2,Mason Crosby,32,K,16,0,207,6-1,Colorado,9/3/1984,9,3,Green Bay Packers / 6th / 193rd pick /2007,GNB,2016,2025-08-15 14:00:47
76,Mike Daniels,27,RDE,16,16,310,6-0,Iowa,5/5/1989,4,7,Green Bay Packers / 4th / 132nd pick /2012,GNB,2016,2025-08-15 14:00:47
30,Knile Davis,25,RB,2,0,227,5-11,Arkansas,10/5/1991,3,0,Kansas City Chiefs / 3rd / 96th pick /2013,GNB,2016,2025-08-15 14:00:47
11,Trevor Davis,23,WR,11,0,188,6-1,California,7/4/1993,Rook,0,Green Bay Packers / 5th / 163rd pick /2016,GNB,2016,2025-08-15 14:00:47
20,Makinton Dorleant,24,DB,4,0,182,5-11,Northern Iowa,10/6/1992,Rook,0,,GNB,2016,2025-08-15 14:00:47
91,Jayrone Elliott,25,LB,11,0,240,6-3,Toledo,11/11/1991,2,1,,GNB,2016,2025-08-15 14:00:47
25,Marwin Evans,23,DB,16,0,211,5-11,Utah St.,4/10/1993,Rook,1,,GNB,2016,2025-08-15 14:00:47
51,Kyler Fackrell,25,LB,13,0,245,6-5,Utah St.,11/25/1991,Rook,1,Green Bay Packers / 3rd / 88th pick /2016,GNB,2016,2025-08-15 14:00:47
61,Brett Goode,32,LB,16,0,255,6-1,Arkansas,11/2/1984,8,2,,GNB,2016,2025-08-15 14:00:47
39,Demetri Goodson,27,DB,6,3,197,5-11,Baylor,6/11/1989,2,1,Green Bay Packers / 6th / 197th pick /2014,GNB,2016,2025-08-15 14:00:47
98,Letroy Guion,29,NT,15,15,295,6-4,Florida St.,6/21/1987,8,6,Minnesota Vikings / 5th / 152nd pick /2008,GNB,2016,2025-08-15 14:00:47
36,Ladarius Gunter,24,RCB,16,15,200,6-2,Miami (FL),5/13/1992,1,4,,GNB,2016,2025-08-15 14:00:47
28,Josh Hawkins,23,DB,11,0,190,5-10,East Carolina,1/23/1993,Rook,1,,GNB,2016,2025-08-15 14:00:47
7,Brett Hundley,23,QB,4,0,226,6-3,UCLA,6/15/1993,1,0,Green Bay Packers / 5th / 147th pick /2015,GNB,2016,2025-08-15 14:00:47
33,Micah Hyde,26,DB,16,11,197,6-0,Iowa,12/31/1990,3,5,Green Bay Packers / 5th / 159th pick /2013,GNB,2016,2025-08-15 14:00:47
34,Don Jackson,23,RB,3,1,208,5-10,"Iowa Western,Nevada",9/7/1993,Rook,0,,GNB,2016,2025-08-15 14:00:47
83,Jeff Janis,25,WR,16,1,219,6-3,Saginaw Valley St.,6/9/1991,2,1,Green Bay Packers / 7th / 236th pick /2014,GNB,2016,2025-08-15 14:00:47
95,Datone Jones,26,DE,15,4,285,6-4,UCLA,7/24/1990,3,3,Green Bay Packers / 1st / 26th pick /2013,GNB,2016,2025-08-15 14:00:47
40,Joe Kerridge,24,RB,8,0,246,6-0,Michigan,9/17/1992,Rook,0,,GNB,2016,2025-08-15 14:00:47
27,Eddie Lacy,26,RB,5,5,250,5-11,Alabama,6/2/1990,3,3,Green Bay Packers / 2nd / 61st pick /2013,GNB,2016,2025-08-15 14:00:47
70,T.J. Lang,29,RG,13,13,315,6-4,Eastern Michigan,9/20/1987,7,11,Green Bay Packers / 4th / 109th pick /2009,GNB,2016,2025-08-15 14:00:47
63,Corey Linsley,25,C,9,9,301,6-3,Ohio St.,7/27/1991,2,6,Green Bay Packers / 5th / 161st pick /2014,GNB,2016,2025-08-15 14:00:47
94,Dean Lowry,22,DE,15,0,296,6-6,Northwestern,6/9/1994,Rook,1,Green Bay Packers / 4th / 137th pick /2016,GNB,2016,2025-08-15 14:00:47
50,Blake Martinez,22,RILB,13,9,237,6-2,Stanford,1/9/1994,Rook,4,Green Bay Packers / 4th / 131st pick /2016,GNB,2016,2025-08-15 14:00:47
52,Clay Matthews,30,ROLB,12,9,255,6-3,USC,5/14/1986,7,4,Green Bay Packers / 1st / 26th pick /2009,GNB,2016,2025-08-15 14:00:47
32,Christine Michael,26,RB,6,0,220,5-10,Texas A&M,11/9/1990,3,1,Seattle Seahawks / 2nd / 62nd pick /2013,GNB,2016,2025-08-15 14:00:47
88,Ty Montgomery,23,RB,15,6,220,6-0,Stanford,1/22/1993,1,7,Green Bay Packers / 3rd / 94th pick /2015,GNB,2016,2025-08-15 14:00:47
68,Kyle Murphy,23,T,3,0,305,6-6,Stanford,12/11/1993,Rook,0,Green Bay Packers / 6th / 200th pick /2016,GNB,2016,2025-08-15 14:00:47
87,Jordy Nelson,31,WR,16,16,217,6-3,Kansas St.,5/31/1985,8,12,Green Bay Packers / 2nd / 36th pick /2008,GNB,2016,2025-08-15 14:00:47
64,Mike Pennel,25,DT,8,0,330,6-4,"Arizona St.,Colorado State-Pueblo",5/9/1991,2,1,,GNB,2016,2025-08-15 14:00:47
56,Julius Peppers,36,LOLB,16,11,295,6-7,North Carolina,1/18/1980,14,5,Carolina Panthers / 1st / 2nd pick /2002,GNB,2016,2025-08-15 14:00:47
80,Justin Perillo,25,TE,9,1,250,6-4,Maine,1/5/1991,2,0,,GNB,2016,2025-08-15 14:00:47
53,Nick Perry,26,ROLB,14,12,265,6-3,USC,4/12/1990,4,6,Green Bay Packers / 1st / 28th pick /2012,GNB,2016,2025-08-15 14:00:47
96,Brian Price,22,DT,1,0,322,6-3,"City College of San Francisco,Texas-San Antonio",6/24/1994,Rook,0,,GNB,2016,2025-08-15 14:00:47
