Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
GNB,1976,57,Ron Acks,32,LB,13,3,214,6-2,Illinois,10/3/1944,8,2,"Minnesota Vikings / 4th / 57th pick /1966, New York Jets / 16th / 141st pick /1966"
GNB,1976,88,Bert Askson,31,TE,14,0,223,6-3,Texas Southern,12/16/1945,5,3,Pittsburgh Steelers / 14th / 340th pick /1970
GNB,1976,70,Bob Barber,25,DE,14,0,240,6-3,Grambling St.,12/26/1951,Rook,3,Pittsburgh Steelers / 2nd / 51st pick /1975
GNB,1976,11,David Beverly,26,P,14,0,180,6-2,Auburn,8/19/1950,2,1,
GNB,1976,42,John Brockington,28,FB,14,9,225,6-1,Ohio St.,9/7/1948,5,4,Green Bay Packers / 1st / 9th pick /1971
GNB,1976,19,Carlos Brown,24,QB,13,3,210,6-3,Pacific,7/31/1952,1,2,Green Bay Packers / 12th / 296th pick /1975
GNB,1976,28,Willie Buchanon,26,LCB,14,14,190,6-0,San Diego St.,11/4/1950,4,6,Green Bay Packers / 1st / 7th pick /1972
GNB,1976,41,Jim Burrow,23,DB,3,0,181,5-11,Nebraska,11/29/1953,Rook,1,Green Bay Packers / 8th / 218th pick /1976
GNB,1976,53,Fred Carr,30,RLB,14,14,238,6-5,Texas-El Paso,8/19/1946,8,6,Green Bay Packers / 1st / 5th pick /1968
GNB,1976,10,Lynn Dickey,27,QB,10,10,214,6-3,Kansas St.,10/19/1949,5,5,Houston Oilers / 3rd / 56th pick /1971
GNB,1976,67,Dick Enderle,29,G,3,0,250,6-2,Minnesota,11/6/1947,7,1,Atlanta Falcons / 7th / 158th pick /1969
GNB,1976,68,Gale Gillingham,32,RG,14,14,255,6-3,Minnesota,2/3/1944,10,5,Green Bay Packers / 1st / 13th pick /1966
GNB,1976,24,Johnnie Gray,23,FS,14,14,185,5-11,Cal State-Fullerton,12/18/1953,1,8,
GNB,1976,86,Jessie Green,22,WR,1,0,191,6-3,Tulsa,2/21/1954,Rook,0,Green Bay Packers / 10th / 274th pick /1976
GNB,1976,51,Jim Gueno,22,LB,14,0,220,6-2,Tulane,1/15/1954,Rook,3,Green Bay Packers / 9th / 245th pick /1976
GNB,1976,44,Charlie Hall,28,DB,14,1,193,6-1,Pittsburgh,3/31/1948,5,1,Green Bay Packers / 3rd / 62nd pick /1971
GNB,1976,58,Don Hansen,32,MLB,12,11,235,6-2,Illinois,8/20/1944,10,4,"Minnesota Vikings / 3rd / 42nd pick /1966, Miami Dolphins / 7th / 51st pick /1966"
GNB,1976,40,Willard Harrell,24,RB,13,3,162,5-8,Pacific,9/16/1952,1,6,Green Bay Packers / 3rd / 58th pick /1975
GNB,1976,72,Dick Himes,30,RT,14,14,244,6-4,Ohio St.,5/25/1946,8,5,Green Bay Packers / 3rd / 81st pick /1968
GNB,1976,55,Bob Hyland,31,C,14,0,255,6-5,Boston Col.,7/21/1945,9,3,Green Bay Packers / 1st / 9th pick /1967
GNB,1976,71,Melvin Jackson,22,G,13,0,267,6-1,USC,5/5/1954,Rook,3,Green Bay Packers / 12th / 328th pick /1976
GNB,1976,16,Randy Johnson,32,QB,3,1,205,6-3,Texas A&M-Kingsville,6/17/1944,10,1,"Atlanta Falcons / 1st / 16th pick /1966, Denver Broncos / 4th / 27th pick /1966"
GNB,1976,60,Steve Knutson,25,T,12,0,254,6-3,USC,10/5/1951,Rook,3,Atlanta Falcons / 16th / 393rd pick /1975
GNB,1976,79,Mark Koncar,23,LT,14,14,271,6-5,Colorado,5/5/1953,Rook,5,Green Bay Packers / 1st / 23rd pick /1976
GNB,1976,58,Bob Lally,24,LB,2,0,230,6-2,Cornell,2/12/1952,Rook,1,Miami Dolphins / 9th / 234th pick /1974
GNB,1976,46,Steve Luke,23,SS,14,13,205,6-2,Ohio St.,9/4/1953,1,6,Green Bay Packers / 4th / 88th pick /1975
GNB,1976,13,Chester Marcol,27,K,14,0,190,6-0,Hillsdale,10/24/1949,4,2,Green Bay Packers / 2nd / 34th pick /1972
GNB,1976,54,Larry McCarren,25,C,14,14,246,6-3,Illinois,11/9/1951,3,5,Green Bay Packers / 12th / 308th pick /1973
GNB,1976,76,Mike McCoy,28,LDT,14,14,284,6-5,Notre Dame,9/6/1948,6,6,Green Bay Packers / 1st / 2nd pick /1970
GNB,1976,29,Mike McCoy,23,DB,14,1,183,5-11,Colorado,8/16/1953,Rook,1,Green Bay Packers / 3rd / 72nd pick /1976
GNB,1976,81,Rich McGeorge,28,TE,14,14,235,6-4,Elon,9/14/1948,6,3,Green Bay Packers / 1st / 16th pick /1970
GNB,1976,84,Steve Odom,24,WR,12,11,173,5-8,Utah,9/5/1952,2,6,Green Bay Packers / 5th / 116th pick /1974
GNB,1976,41,Dave Osborn,33,RB,6,0,208,6-0,North Dakota,3/18/1943,11,0,Minnesota Vikings / 13th / 176th pick /1965
GNB,1976,85,Ken Payne,26,WR,14,14,185,6-1,Langston,10/6/1950,2,5,Green Bay Packers / 6th / 142nd pick /1974
GNB,1976,56,Tom Perko,22,LB,14,0,233,6-3,Pittsburgh,6/17/1954,Rook,3,Green Bay Packers / 4th / 101st pick /1976
GNB,1976,75,Dave Pureifory,27,RDT,12,8,260,6-1,Eastern Michigan,7/12/1949,4,4,Green Bay Packers / 6th / 142nd pick /1972
GNB,1976,87,Alden Roche,31,RDE,14,14,255,6-4,Southern,4/9/1945,6,6,Denver Broncos / 2nd / 37th pick /1970
GNB,1976,74,Dave Roller,27,RDT,13,6,270,6-2,Kentucky,10/28/1949,5,4,New York Giants / 13th / 330th pick /1971
GNB,1976,33,Barty Smith,24,RB,8,5,240,6-3,Richmond,4/23/1952,2,4,Green Bay Packers / 1st / 12th pick /1974
GNB,1976,89,Ollie Smith,27,WR,13,3,203,6-3,Tennessee St.,3/8/1949,3,4,Baltimore Colts / 4th / 85th pick /1973
GNB,1976,45,Perry Smith,25,RCB,13,13,195,6-1,"Colorado Mesa,Colorado St.",3/29/1951,3,5,Oakland Raiders / 4th / 92nd pick /1973
GNB,1976,32,Ken Starch,22,RB,6,0,219,5-11,Wisconsin,3/5/1954,Rook,0,
GNB,1976,27,Cliff Taylor,24,RB,7,0,198,5-11,Memphis,5/10/1952,2,1,Chicago Bears / 3rd / 62nd pick /1974
GNB,1976,59,Tom Toner,26,LB,11,0,235,6-3,Idaho St.,1/25/1950,3,3,Green Bay Packers / 6th / 152nd pick /1973
GNB,1976,26,Eric Torkelson,24,RB,14,11,194,6-2,Connecticut,3/3/1952,2,4,Green Bay Packers / 11th / 272nd pick /1974
GNB,1976,61,Bruce Van Dyke,32,LG,14,14,255,6-2,Missouri,8/6/1944,10,5,"Kansas City Chiefs / 15th / 133rd pick /1966, Philadelphia Eagles / 12th / 174th pick /1966"
GNB,1976,21,Steve Wagner,22,DB,11,0,208,6-2,Wisconsin,4/18/1954,Rook,3,Minnesota Vikings / 5th / 133rd pick /1976
GNB,1976,52,Gary Weaver,27,LLB,14,14,224,6-1,Fresno St.,3/13/1949,3,6,Oakland Raiders / 7th / 179th pick /1973
