No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
17,Davante Adams,29,WR,16,16,215,6-1,Fresno St.,12/24/1992,7,15,Green Bay Packers / 2nd / 53rd pick /2014,GNB,2021,2025-08-15 14:01:31
23,Jaire Alexander,24,DB,4,4,196,5-10,Louisville,2/9/1997,3,1,Green Bay Packers / 1st / 18th pick /2018,GNB,2021,2025-08-15 14:01:31
31,Adrian Amos,28,SS,17,17,214,6-0,Penn St.,4/29/1993,6,5,Chicago Bears / 5th / 142nd pick /2015,GNB,2021,2025-08-15 14:01:31
98,Abdullah Anderson,25,DE,3,0,295,6-4,Bucknell,1/24/1996,2,0,,GNB,2021,2025-08-15 14:01:31
69,David Bakhtiari,30,T,1,1,310,6-4,Colorado,9/30/1991,8,1,Green Bay Packers / 4th / 109th pick /2013,GNB,2021,2025-08-15 14:01:31
51,Krys Barnes,23,LILB,16,13,229,6-2,UCLA,4/2/1998,1,6,,GNB,2021,2025-08-15 14:01:31
6,Kurt Benkert,26,QB,1,0,215,6-4,Virginia,7/17/1995,Rook,0,,GNB,2021,2025-08-15 14:01:31
41,Henry Black,24,S,17,0,204,6-0,Baylor,1/3/1997,1,1,,GNB,2021,2025-08-15 14:01:31
7,Corey Bojorquez,25,P,17,0,217,6-0,"Cerritos (CA),New Mexico",9/13/1996,3,2,,GNB,2021,2025-08-15 14:01:31
64,Ben Braden,27,G,9,0,329,6-6,Michigan,3/9/1994,3,1,,GNB,2021,2025-08-15 14:01:31
43,Hunter Bradley,27,LS,8,0,241,6-3,Mississippi St.,5/21/1994,3,0,Green Bay Packers / 7th / 239th pick /2018,GNB,2021,2025-08-15 14:01:31
42,Oren Burks,26,LB,17,3,233,6-3,Vanderbilt,3/21/1995,3,2,Green Bay Packers / 3rd / 88th pick /2018,GNB,2021,2025-08-15 14:01:31
59,De'Vondre Campbell,28,RILB,16,16,232,6-4,Minnesota,7/1/1993,5,14,Atlanta Falcons / 4th / 115th pick /2016,GNB,2021,2025-08-15 14:01:31
97,Kenny Clark,26,NT,16,16,314,6-3,UCLA,10/4/1995,5,9,Green Bay Packers / 1st / 27th pick /2016,GNB,2021,2025-08-15 14:01:31
18,Randall Cobb,31,WR,12,3,192,5-10,Kentucky,8/22/1990,10,4,Green Bay Packers / 2nd / 64th pick /2011,GNB,2021,2025-08-15 14:01:31
2,Mason Crosby,37,K,17,0,207,6-1,Colorado,9/3/1984,14,1,Green Bay Packers / 6th / 193rd pick /2007,GNB,2021,2025-08-15 14:01:31
49,Dominique Dafney,24,TE,10,2,235,6-3,"Iowa,Indiana St.",6/3/1997,1,0,,GNB,2021,2025-08-15 14:01:31
30,Shawn Davis,24,DB,1,0,206,6-0,Florida,12/24/1997,Rook,0,Indianapolis Colts / 5th / 165th pick /2021,GNB,2021,2025-08-15 14:01:31
84,Tyler Davis,24,TE,14,0,252,6-4,"Connecticut,Georgia Tech",4/2/1997,1,0,Jacksonville Jaguars / 6th / 206th pick /2020,GNB,2021,2025-08-15 14:01:31
81,Josiah Deguara,24,TE,16,2,240,6-2,Cincinnati,2/14/1997,1,2,Green Bay Packers / 3rd / 94th pick /2020,GNB,2021,2025-08-15 14:01:31
28,AJ Dillon,23,RB,17,2,247,6-0,Boston Col.,5/2/1998,1,9,Green Bay Packers / 2nd / 62nd pick /2020,GNB,2021,2025-08-15 14:01:31
29,Rasul Douglas,26,RCB,12,9,209,6-2,"Nassau CC,West Virginia",8/29/1995,4,4,Philadelphia Eagles / 3rd / 99th pick /2017,GNB,2021,2025-08-15 14:01:31
38,Innis Gaines,23,S,1,0,202,6-1,TCU,8/29/1998,Rook,0,,GNB,2021,2025-08-15 14:01:31
40,Tipa Galeai,24,LB,7,0,235,6-5,"TCU,Utah St.",2/26/1997,1,1,,GNB,2021,2025-08-15 14:01:31
53,Jonathan Garvin,22,DE,16,1,257,6-4,Miami (FL),7/28/1999,1,1,Green Bay Packers / 7th / 242nd pick /2020,GNB,2021,2025-08-15 14:01:31
