Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
NWE,1993,92,Ray Agnew,26,DE,16,1,285,6-3,North Carolina St.,12/9/1967,3,2,New England Patriots / 1st / 10th pick /1990
NWE,1993,78,Bruce Armstrong,28,LT,16,16,295,6-4,Louisville,9/7/1965,6,7,New England Patriots / 1st / 23rd pick /1987
NWE,1993,65,Mike Arthur,25,C,13,11,280,6-3,Texas A&M,5/7/1968,2,5,Cincinnati Bengals / 5th / 130th pick /1991
NWE,1993,3,Matt Bahr,37,K,3,0,175,5-10,Penn St.,7/6/1956,14,1,Pittsburgh Steelers / 6th / 165th pick /1979
NWE,1993,74,Rich Baldinger,34,RG,15,15,285,6-4,Wake Forest,12/31/1959,11,7,New York Giants / 10th / 270th pick /1982
NWE,1993,42,Harlon Barnett,26,FS,14,12,200,5-11,Michigan St.,1/2/1967,3,6,Cleveland Browns / 4th / 101st pick /1990
NWE,1993,52,David Bavaro,26,LB,12,0,234,6-0,Syracuse,3/27/1967,3,2,Phoenix Cardinals / 9th / 225th pick /1990
NWE,1993,11,Drew Bledsoe,21,QB,13,12,238,6-5,Washington St.,2/14/1972,Rook,6,New England Patriots / 1st / 1st pick /1993
NWE,1993,82,Vincent Brisby,22,WR,16,12,190,6-3,La-Monroe,1/25/1971,Rook,5,New England Patriots / 2nd / 56th pick /1993
NWE,1993,30,Corwin Brown,23,SS,15,12,200,6-1,Michigan,4/25/1970,Rook,6,New England Patriots / 4th / 110th pick /1993
NWE,1993,80,Troy Brown,22,WR,12,0,196,5-10,Marshall,7/2/1971,Rook,0,New England Patriots / 8th / 198th pick /1993
NWE,1993,59,Vincent Brown,28,LILB,16,16,245,6-2,Miss. Valley St.,1/9/1965,5,8,New England Patriots / 2nd / 43rd pick /1988
NWE,1993,99,Jason Carthen,23,LB,5,0,255,6-3,Ohio,11/16/1970,Rook,0,
NWE,1993,69,Eugene Chung,24,LG,16,16,301,6-4,Virginia Tech,6/14/1969,1,7,New England Patriots / 1st / 13th pick /1992
NWE,1993,87,Ben Coates,24,TE,16,10,245,6-5,Livingstone,8/16/1969,2,5,New England Patriots / 5th / 124th pick /1991
NWE,1993,54,Todd Collins,23,RILB,16,12,248,6-2,"Georgia,Tennessee,Carson-Newman",5/27/1970,1,7,New England Patriots / 3rd / 64th pick /1992
NWE,1993,85,Marv Cook,27,TE,16,12,234,6-4,Iowa,2/24/1966,4,1,New England Patriots / 3rd / 63rd pick /1989
NWE,1993,81,Ray Crittenden,23,WR,16,2,192,6-1,Virginia Tech,3/1/1970,Rook,2,
NWE,1993,26,Corey Croom,22,RB,14,1,208,5-11,Ball St.,5/22/1971,Rook,2,
NWE,1993,91,Chris Gannon,27,DE,4,0,265,6-6,Louisiana,1/20/1966,4,0,New England Patriots / 3rd / 73rd pick /1989
NWE,1993,33,Sam Gash,24,FB,15,4,242,6-0,Penn St.,3/7/1969,1,2,New England Patriots / 8th / 205th pick /1992
NWE,1993,67,Mike Gisler,24,G,12,0,295,6-4,Houston,8/26/1969,Rook,1,New Orleans Saints / 11th / 303rd pick /1992
NWE,1993,72,Tim Goad,27,NT,16,15,280,6-3,North Carolina,2/28/1966,5,8,New England Patriots / 4th / 87th pick /1988
NWE,1993,88,Rich Griffith,24,TE,3,0,262,6-5,Arizona,7/31/1969,Rook,0,New England Patriots / 5th / 138th pick /1993
NWE,1993,77,Pat Harlow,24,RT,16,16,295,6-6,USC,3/16/1969,2,7,New England Patriots / 1st / 11th pick /1991
NWE,1993,84,Ronnie Harris,23,WR,5,0,179,5-11,Oregon,6/4/1970,Rook,0,
NWE,1993,36,Jerome Henderson,24,DB,1,0,193,5-10,Clemson,8/8/1969,2,0,New England Patriots / 2nd / 41st pick /1991
NWE,1993,37,Maurice Hurst,26,RCB,16,16,185,5-10,Southern,9/17/1967,4,8,New England Patriots / 4th / 96th pick /1989
NWE,1993,98,Mario Johnson,23,DT,6,0,292,6-3,Missouri,1/30/1970,1,0,New York Jets / 10th / 266th pick /1992
NWE,1993,97,Aaron Jones,27,DE,11,1,261,6-5,Eastern Kentucky,12/18/1966,5,2,Pittsburgh Steelers / 1st / 18th pick /1988
NWE,1993,63,Todd Jones,26,T,4,0,295,6-3,"Arkansas,Henderson St.",7/3/1967,Rook,0,Cleveland Browns / 11th / 280th pick /1991
NWE,1993,28,Dion Lambert,24,DB,14,4,190,6-0,UCLA,2/12/1969,1,3,New England Patriots / 4th / 90th pick /1992
NWE,1993,35,Burnie Legette,23,RB,7,0,243,6-1,Michigan,12/5/1970,Rook,0,
