Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
NWE,1989,39,Marvin Allen,24,RB,3,0,215,5-10,Tulane,11/23/1965,1,0,New England Patriots / 11th / 294th pick /1988
NWE,1989,10,Glenn Antrum,23,WR,1,0,175,5-11,Connecticut,2/3/1966,Rook,0,
NWE,1989,78,Bruce Armstrong,24,RT,16,16,295,6-4,Louisville,9/7/1965,2,8,New England Patriots / 1st / 23rd pick /1987
NWE,1989,68,Mike Baab,30,C,16,16,270,6-4,Texas,12/6/1959,7,8,Cleveland Browns / 5th / 115th pick /1982
NWE,1989,28,Jim Bowman,26,DB,13,2,210,6-2,Central Michigan,10/26/1963,4,1,New England Patriots / 2nd / 52nd pick /1985
NWE,1989,59,Vincent Brown,24,RILB,14,10,245,6-2,Miss. Valley St.,1/9/1965,1,5,New England Patriots / 2nd / 43rd pick /1988
NWE,1989,26,Raymond Clayborn,34,RCB,14,14,186,6-0,Texas,1/2/1955,12,4,New England Patriots / 1st / 16th pick /1977
NWE,1989,22,Eric Coleman,23,DB,8,0,190,6-0,Wyoming,12/27/1966,Rook,1,New England Patriots / 2nd / 43rd pick /1989
NWE,1989,46,Marv Cook,23,TE,16,0,234,6-4,Iowa,2/24/1966,Rook,0,New England Patriots / 3rd / 63rd pick /1989
NWE,1989,58,Terrence Cooks,23,LB,3,0,230,6-0,Nicholls St.,10/25/1966,Rook,0,
NWE,1989,5,Greg Davis,24,K,9,0,202,6-0,The Citadel,10/29/1965,2,1,Tampa Bay Buccaneers / 9th / 246th pick /1987
NWE,1989,87,Lin Dawson,30,TE,16,13,240,6-3,North Carolina St.,6/24/1959,8,1,New England Patriots / 8th / 212th pick /1981
NWE,1989,67,David Douglas,26,G,5,1,280,6-4,Tennessee,3/20/1963,3,1,Cincinnati Bengals / 8th / 204th pick /1986
NWE,1989,21,Reggie Dupard,26,RB,7,2,206,5-11,SMU,10/30/1963,3,1,New England Patriots / 1st / 26th pick /1986
NWE,1989,88,Hart Lee Dykes,23,WR,16,6,218,6-4,Oklahoma St.,9/2/1966,Rook,6,New England Patriots / 1st / 16th pick /1989
NWE,1989,11,Tony Eason,30,QB,3,3,212,6-4,Illinois,10/8/1959,6,2,New England Patriots / 1st / 15th pick /1983
NWE,1989,33,Patrick Egu,22,RB,7,0,205,5-11,Nevada,2/20/1967,Rook,0,Tampa Bay Buccaneers / 9th / 230th pick /1989
NWE,1989,66,Paul Fairchild,28,RG,14,14,270,6-4,Kansas,9/14/1961,5,7,New England Patriots / 5th / 124th pick /1984
