No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
48,Danny Aiken,24,LS,16,0,250,6-4,Virginia,8/28/1988,1,1,,NWE,2012,2025-08-15 14:14:33
16,Kamar Aiken,23,WR,1,0,216,6-2,Central Florida,5/30/1989,1,0,,NWE,2012,2025-08-15 14:14:33
24,Kyle Arrington,26,RCB,16,12,196,5-10,Hofstra,8/12/1986,3,4,,NWE,2012,2025-08-15 14:14:33
92,Jake Bequette,23,DE,3,0,274,6-5,Arkansas,2/21/1989,Rook,0,New England Patriots / 3rd / 90th pick /2012,NWE,2012,2025-08-15 14:14:33
38,Brandon Bolden,22,RB,10,0,220,5-11,Mississippi,1/26/1990,Rook,2,,NWE,2012,2025-08-15 14:14:33
97,Ron Brace,26,DT,10,0,329,6-3,Boston Col.,12/18/1986,3,1,New England Patriots / 2nd / 40th pick /2009,NWE,2012,2025-08-15 14:14:33
12,Tom Brady,35,QB,16,16,225,6-4,Michigan,8/3/1977,12,19,New England Patriots / 6th / 199th pick /2000,NWE,2012,2025-08-15 14:14:33
84,Deion Branch,33,WR,10,4,195,5-9,Louisville,7/18/1979,10,2,New England Patriots / 2nd / 65th pick /2002,NWE,2012,2025-08-15 14:14:33
61,Marcus Cannon,24,T,16,1,335,6-6,TCU,5/6/1988,1,2,New England Patriots / 5th / 138th pick /2011,NWE,2012,2025-08-15 14:14:33
59,Bobby Carpenter,29,LB,4,0,249,6-2,Ohio St.,8/1/1983,6,0,Dallas Cowboys / 1st / 18th pick /2006,NWE,2012,2025-08-15 14:14:33
25,Patrick Chung,25,FS,12,8,215,5-11,Oregon,8/19/1987,3,3,New England Patriots / 2nd / 34th pick /2009,NWE,2012,2025-08-15 14:14:33
23,Marquice Cole,29,DB,14,1,184,5-11,Northwestern,11/13/1983,3,1,,NWE,2012,2025-08-15 14:14:33
63,Dan Connolly,30,RG,14,14,305,6-4,SE Missouri St.,9/2/1982,7,9,,NWE,2012,2025-08-15 14:14:33
96,Jermaine Cunningham,24,LB,12,3,248,6-2,Florida,8/24/1988,2,3,New England Patriots / 2nd / 53rd pick /2010,NWE,2012,2025-08-15 14:14:33
71,Brandon Deaderick,25,RDT,14,5,297,6-4,Alabama,8/19/1987,2,3,New England Patriots / 7th / 247th pick /2010,NWE,2012,2025-08-15 14:14:33
37,Alfonzo Dennard,23,RCB,10,7,204,5-10,Nebraska,9/9/1989,Rook,3,New England Patriots / 7th / 224th pick /2012,NWE,2012,2025-08-15 14:14:33
35,James Develin,24,RB,1,0,255,6-3,Brown,7/23/1988,Rook,0,,NWE,2012,2025-08-15 14:14:33
21,Ras-I Dowling,24,DB,7,0,198,6-1,Virginia,5/9/1988,1,0,New England Patriots / 2nd / 33rd pick /2011,NWE,2012,2025-08-15 14:14:33
43,Nate Ebner,24,DB,15,0,215,6-0,Ohio St.,12/14/1988,Rook,1,New England Patriots / 6th / 197th pick /2012,NWE,2012,2025-08-15 14:14:33
11,Julian Edelman,26,WR,9,3,198,5-10,"San Mateo,Kent St.",5/22/1986,3,4,New England Patriots / 7th / 232nd pick /2009,NWE,2012,2025-08-15 14:14:33
86,Daniel Fells,29,TE,13,4,260,6-4,UC Davis,9/23/1983,4,1,,NWE,2012,2025-08-15 14:14:33
98,Marcus Forston,23,DT,1,0,305,6-3,Miami (FL),9/28/1989,Rook,0,,NWE,2012,2025-08-15 14:14:33
94,Justin Francis,23,DE,10,0,270,6-2,Rutgers,2/8/1989,Rook,1,,NWE,2012,2025-08-15 14:14:33
3,Stephen Gostkowski,28,K,16,0,215,6-1,Memphis,1/28/1984,6,3,New England Patriots / 4th / 118th pick /2006,NWE,2012,2025-08-15 14:14:33
28,Steve Gregory,29,SS,12,12,200,5-11,Syracuse,1/8/1983,6,5,,NWE,2012,2025-08-15 14:14:33
87,Rob Gronkowski,23,TE,11,11,265,6-6,Arizona,5/14/1989,2,9,New England Patriots / 2nd / 42nd pick /2010,NWE,2012,2025-08-15 14:14:33
81,Aaron Hernandez,23,TE,10,10,250,6-2,Florida,11/6/1989,2,5,New England Patriots / 4th / 113th pick /2010,NWE,2012,2025-08-15 14:14:33
54,Dont'a Hightower,22,RLB,14,13,260,6-3,Alabama,3/12/1990,Rook,7,New England Patriots / 1st / 25th pick /2012,NWE,2012,2025-08-15 14:14:33
