No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
6,Ryan Allen,25,P,16,0,220,6-2,Louisiana Tech,2/28/1990,2,2,,NWE,2015,2025-08-15 14:14:59
80,Danny Amendola,30,WR,14,7,185,5-11,Texas Tech,11/2/1985,6,7,,NWE,2015,2025-08-15 14:14:59
60,David Andrews,23,C,14,11,300,6-2,Georgia,7/10/1992,Rook,7,,NWE,2015,2025-08-15 14:14:59
64,Chris Barker,25,G,1,0,305,6-3,Nevada,8/3/1990,2,0,,NWE,2015,2025-08-15 14:14:59
29,LeGarrette Blount,29,RB,12,6,247,6-0,"East Mississippi CC,Oregon",12/5/1986,5,6,,NWE,2015,2025-08-15 14:14:59
38,Brandon Bolden,25,RB,15,2,220,5-11,Mississippi,1/26/1990,3,3,,NWE,2015,2025-08-15 14:14:59
58,Jonathan Bostic,24,LB,11,1,245,6-1,Florida,5/5/1991,2,1,Chicago Bears / 2nd / 50th pick /2013,NWE,2015,2025-08-15 14:14:59
12,Tom Brady,38,QB,16,16,225,6-4,Michigan,8/3/1977,15,18,New England Patriots / 6th / 199th pick /2000,NWE,2015,2025-08-15 14:14:59
97,Alan Branch,31,LDT,16,15,350,6-6,Michigan,12/29/1984,8,7,Arizona Cardinals / 2nd / 33rd pick /2007,NWE,2015,2025-08-15 14:14:59
90,Malcom Brown,21,RDT,16,12,320,6-2,Texas,2/2/1994,Rook,7,New England Patriots / 1st / 32nd pick /2015,NWE,2015,2025-08-15 14:14:59
25,Tarell Brown,30,DB,3,2,190,5-11,Texas,1/6/1985,8,1,San Francisco 49ers / 5th / 147th pick /2007,NWE,2015,2025-08-15 14:14:59
21,Malcolm Butler,25,LCB,16,16,190,5-11,"Hinds CC,Alcorn St.,West Alabama",3/2/1990,1,9,,NWE,2015,2025-08-15 14:14:59
39,Travaris Cadet,26,RB,1,0,210,6-1,Appalachian St.,2/1/1989,3,0,,NWE,2015,2025-08-15 14:14:59
61,Marcus Cannon,27,RT,12,8,335,6-6,TCU,5/6/1988,4,5,New England Patriots / 5th / 138th pick /2011,NWE,2015,2025-08-15 14:14:59
49,Joe Cardona,23,LS,16,0,241,6-2,Navy,4/16/1992,Rook,1,New England Patriots / 5th / 166th pick /2015,NWE,2015,2025-08-15 14:14:59
88,Scott Chandler,30,TE,15,4,270,6-7,Iowa,7/23/1985,8,3,San Diego Chargers / 4th / 129th pick /2007,NWE,2015,2025-08-15 14:14:59
