Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
NWE,1982,85,Julius Adams,34,RDE,9,9,270,6-3,Texas Southern,4/26/1948,11,8,New England Patriots / 2nd / 27th pick /1971
NWE,1982,55,Don Blackmon,24,ROLB,9,9,235,6-3,Tulsa,3/14/1958,1,10,New England Patriots / 4th / 102nd pick /1981
NWE,1982,88,Morris Bradshaw,30,WR,8,5,195,6-1,Ohio St.,10/19/1952,8,2,Oakland Raiders / 4th / 93rd pick /1974
NWE,1982,58,Pete Brock,28,C,9,9,267,6-5,Colorado,7/14/1954,6,6,New England Patriots / 1st / 12th pick /1976
NWE,1982,81,Preston Brown,24,WR,9,4,184,5-10,Vanderbilt,3/2/1958,2,2,New England Patriots / 6th / 160th pick /1980
NWE,1982,3,Rich Camarillo,23,P,9,0,202,5-11,"Cerritos (CA),Washington",11/29/1959,1,4,
NWE,1982,12,Matt Cavanaugh,26,QB,7,3,212,6-2,Pittsburgh,10/27/1956,3,3,New England Patriots / 2nd / 50th pick /1978
NWE,1982,26,Raymond Clayborn,27,RCB,9,9,186,6-0,Texas,1/2/1955,5,7,New England Patriots / 1st / 16th pick /1977
NWE,1982,33,Tony Collins,23,RB,9,9,208,5-11,East Carolina,5/27/1959,1,10,New England Patriots / 2nd / 47th pick /1981
NWE,1982,44,Larry Cowan,22,RB,6,0,194,5-11,Jackson St.,7/11/1960,Rook,0,Miami Dolphins / 7th / 192nd pick /1982
NWE,1982,91,George Crump,23,DE,9,0,260,6-4,East Carolina,7/22/1959,Rook,1,New England Patriots / 4th / 85th pick /1982
NWE,1982,75,Bob Cryder,26,G,9,3,275,6-4,Alabama,9/7/1956,4,3,New England Patriots / 1st / 18th pick /1978
NWE,1982,39,Sam Cunningham,32,RB,6,2,226,6-3,USC,8/15/1950,9,0,New England Patriots / 1st / 11th pick /1973
NWE,1982,87,Lin Dawson,23,TE,8,4,240,6-3,North Carolina St.,6/24/1959,1,3,New England Patriots / 8th / 212th pick /1981
NWE,1982,47,Paul Dombroski,26,DB,9,0,185,6-0,"Hawaii,Linfield",8/8/1956,2,1,
NWE,1982,43,Vagas Ferguson,25,RB,2,0,204,6-1,Notre Dame,3/6/1957,2,0,New England Patriots / 1st / 25th pick /1980
NWE,1982,10,Tom Flick,24,QB,3,0,190,6-2,Washington,8/30/1958,1,0,Washington Redskins / 4th / 90th pick /1981
NWE,1982,59,Tim Golden,23,LB,9,0,220,6-1,Florida,11/15/1959,Rook,1,
NWE,1982,14,Steve Grogan,29,QB,6,6,210,6-4,Kansas St.,7/24/1953,7,5,New England Patriots / 5th / 116th pick /1975
NWE,1982,68,Darryl Haley,21,T,9,0,269,6-4,Utah,2/16/1961,Rook,1,New England Patriots / 2nd / 55th pick /1982
NWE,1982,73,John Hannah,31,LG,8,8,265,6-2,Alabama,4/4/1951,9,9,New England Patriots / 1st / 4th pick /1973
NWE,1982,80,Don Hasselbeck,27,TE,9,5,245,6-7,Colorado,4/1/1955,5,3,New England Patriots / 2nd / 52nd pick /1977
NWE,1982,40,Mike Haynes,29,LCB,9,9,192,6-2,Arizona St.,7/1/1953,6,14,New England Patriots / 1st / 5th pick /1976
NWE,1982,70,Luther Henson,23,NT,8,0,275,6-0,Ohio St.,3/25/1959,Rook,1,
NWE,1982,76,Brian Holloway,23,LT,9,9,284,6-7,Stanford,7/25/1959,1,6,New England Patriots / 1st / 19th pick /1981
NWE,1982,51,Brian Ingram,23,LB,8,0,236,6-4,Tennessee,10/31/1959,Rook,1,New England Patriots / 4th / 111th pick /1982
NWE,1982,38,Roland James,24,SS,7,7,191,6-2,Tennessee,2/18/1958,2,6,New England Patriots / 1st / 14th pick /1980
NWE,1982,32,Andy Johnson,30,RB,0,0,204,6-0,Georgia,10/18/1952,8,0,New England Patriots / 5th / 112th pick /1974
NWE,1982,83,Cedric Jones,22,WR,2,0,184,6-1,Duke,6/1/1960,Rook,0,New England Patriots / 3rd / 56th pick /1982
NWE,1982,74,Shelby Jordan,30,RT,9,9,260,6-7,Washington (MO),1/23/1952,7,6,Houston Oilers / 7th / 157th pick /1973
