Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
TAM,1992,59,Elijah Alexander,22,LB,12,0,233,6-2,Kansas St.,8/2/1970,Rook,1,Tampa Bay Buccaneers / 10th / 254th pick /1992
TAM,1992,44,Darren Anderson,23,DB,1,0,185,5-10,Toledo,1/11/1969,Rook,0,New England Patriots / 4th / 93rd pick /1992
TAM,1992,40,Gary Anderson,31,RB,15,4,185,6-0,Arkansas,4/18/1961,7,4,San Diego Chargers / 1st / 20th pick /1983
TAM,1992,89,Jesse Anderson,26,TE,1,0,245,6-2,Mississippi St.,7/26/1966,2,0,Tampa Bay Buccaneers / 4th / 87th pick /1990
TAM,1992,86,Tyji Armstrong,22,TE,15,7,259,6-4,"Iowa Central,Mississippi",10/3/1970,Rook,1,Tampa Bay Buccaneers / 3rd / 79th pick /1992
TAM,1992,33,Chris Barber,28,DB,3,0,187,6-0,North Carolina A&T,1/15/1964,5,0,
TAM,1992,84,Michael Barber,25,WR,2,0,172,5-10,Marshall,6/19/1967,3,0,San Francisco 49ers / 4th / 112th pick /1989
TAM,1992,62,Ian Beckles,25,RG,11,7,300,6-1,Indiana,7/20/1967,2,3,Tampa Bay Buccaneers / 5th / 114th pick /1990
TAM,1992,69,Brian Blados,30,G,2,0,300,6-5,North Carolina,1/11/1962,8,0,Cincinnati Bengals / 1st / 28th pick /1984
TAM,1992,53,Ed Brady,30,LB,16,0,238,6-2,Illinois,6/17/1962,8,1,Los Angeles Rams / 8th / 215th pick /1984
TAM,1992,20,James Brooks,34,RB,2,0,180,5-10,Auburn,12/28/1958,11,0,San Diego Chargers / 1st / 24th pick /1981
TAM,1992,47,Joey Browner,32,DB,7,2,221,6-2,USC,5/15/1960,9,1,Minnesota Vikings / 1st / 19th pick /1983
TAM,1992,55,Darrick Brownlow,24,MLB,16,4,237,5-10,Illinois,12/28/1968,1,2,Dallas Cowboys / 5th / 132nd pick /1991
TAM,1992,56,Reggie Burnette,24,LB,15,2,240,6-2,Houston,10/4/1968,1,2,Green Bay Packers / 7th / 176th pick /1991
TAM,1992,88,Mark Carrier,27,WR,14,12,186,6-0,Nicholls St.,10/28/1965,5,6,Tampa Bay Buccaneers / 3rd / 57th pick /1987
TAM,1992,23,Marty Carter,23,SS,16,16,209,6-1,Middle Tenn. St.,12/17/1969,1,5,Tampa Bay Buccaneers / 8th / 207th pick /1991
TAM,1992,57,Al Chamblee,24,LB,13,3,240,6-1,Virginia Tech,11/17/1968,1,2,Tampa Bay Buccaneers / 12th / 314th pick /1991
TAM,1992,34,Reggie Cobb,24,RB,16,13,212,6-1,Tennessee,7/7/1968,2,8,Tampa Bay Buccaneers / 2nd / 30th pick /1990
TAM,1992,50,Sidney Coleman,28,LB,1,0,250,6-2,Southern Miss,1/14/1964,4,0,
TAM,1992,25,Tony Covington,25,DB,1,1,192,5-11,Virginia,12/26/1967,1,0,Tampa Bay Buccaneers / 4th / 93rd pick /1991
TAM,1992,81,Willie Culpepper,25,WR,3,0,155,5-11,Louisiana,3/27/1967,Rook,0,
TAM,1992,79,Reuben Davis,27,DE,5,0,302,6-5,North Carolina,5/7/1965,4,0,Tampa Bay Buccaneers / 9th / 225th pick /1988
TAM,1992,80,Lawrence Dawsey,25,WR,15,12,192,6-0,Florida St.,11/16/1967,1,6,Tampa Bay Buccaneers / 3rd / 66th pick /1991
TAM,1992,17,Steve DeBerg,38,QB,6,2,210,6-3,San Jose St.,1/19/1954,14,2,Dallas Cowboys / 10th / 275th pick /1977
TAM,1992,76,Scott Dill,26,T,4,0,294,6-5,Memphis,4/5/1966,4,0,Phoenix Cardinals / 9th / 233rd pick /1988
TAM,1992,71,Santana Dotson,23,RDT,16,16,278,6-5,Baylor,12/19/1969,Rook,7,Tampa Bay Buccaneers / 5th / 132nd pick /1992
TAM,1992,87,Willie Drewrey,29,WR,9,2,184,5-7,West Virginia,4/28/1963,7,2,Houston Oilers / 11th / 281st pick /1985
TAM,1992,95,Mark Duckens,27,DE,5,3,270,6-4,"Wichita St.,Arizona St.",3/4/1965,3,1,
TAM,1992,7,Craig Erickson,23,QB,6,0,209,6-2,Miami (FL),5/17/1969,Rook,0,"Tampa Bay Buccaneers / 4th / 86th pick /1992, Philadelphia Eagles / 5th / 131st pick /1991"
TAM,1992,27,Darrell Fullington,28,FS,16,13,197,6-1,Miami (FL),4/17/1964,4,5,Minnesota Vikings / 5th / 124th pick /1988
TAM,1992,99,David Grant,27,DE,2,0,277,6-4,West Virginia,9/17/1965,4,0,Cincinnati Bengals / 4th / 84th pick /1988
TAM,1992,26,Rogerick Green,23,DB,1,1,182,6-0,Kansas St.,12/15/1969,Rook,0,Tampa Bay Buccaneers / 5th / 118th pick /1992
TAM,1992,60,Randy Grimes,32,C,2,0,270,6-4,Baylor,7/20/1960,9,0,Tampa Bay Buccaneers / 2nd / 45th pick /1983
TAM,1992,74,Paul Gruber,27,LT,16,16,292,6-5,Wisconsin,2/24/1965,4,12,Tampa Bay Buccaneers / 1st / 4th pick /1988
TAM,1992,91,Rhett Hall,24,DT,4,0,270,6-2,California,12/5/1968,1,0,Tampa Bay Buccaneers / 6th / 147th pick /1991
TAM,1992,82,Ron Hall,28,TE,12,11,245,6-4,"Cal Poly-Pomona,Hawaii",3/15/1964,5,3,Tampa Bay Buccaneers / 4th / 87th pick /1987
TAM,1992,89,Todd Harrison,23,TE,1,0,260,6-4,North Carolina St.,3/20/1969,Rook,0,Chicago Bears / 5th / 134th pick /1992
TAM,1992,5,Courtney Hawkins,23,WR,16,5,183,5-9,Michigan St.,12/12/1969,Rook,3,Tampa Bay Buccaneers / 2nd / 44th pick /1992
TAM,1992,32,Alonzo Highsmith,27,RB,5,2,234,6-1,Miami (FL),2/26/1965,5,0,Houston Oilers / 1st / 3rd pick /1987
TAM,1992,28,Stanford Jennings,30,RB,11,0,205,6-1,Furman,3/12/1962,8,1,Cincinnati Bengals / 3rd / 65th pick /1984
TAM,1992,24,Roger Jones,23,DB,9,1,175,5-9,Tennessee St.,4/22/1969,1,1,
TAM,1992,50,E.J. Junior,33,LB,2,1,238,6-3,Alabama,12/8/1959,11,0,St. Louis Cardinals / 1st / 5th pick /1981
TAM,1992,41,Joe King,24,DB,14,2,195,6-2,Oklahoma St.,5/7/1968,1,2,
TAM,1992,22,Garry Lewis,25,DB,16,2,185,5-11,Alcorn St.,8/25/1967,2,1,Los Angeles Raiders / 7th / 173rd pick /1990
TAM,1992,21,Milton Mack,29,RCB,16,16,188,5-11,Alcorn St.,9/20/1963,5,5,New Orleans Saints / 5th / 123rd pick /1987
TAM,1992,61,Tony Mayberry,25,C,16,16,293,6-4,Wake Forest,12/8/1967,2,7,Tampa Bay Buccaneers / 4th / 108th pick /1990
TAM,1992,78,Corey Mayfield,22,DT,11,0,302,6-3,Oklahoma,2/25/1970,Rook,1,San Francisco 49ers / 10th / 269th pick /1992
TAM,1992,52,Keith McCants,24,RDE,16,15,265,6-3,Alabama,4/19/1968,2,6,Tampa Bay Buccaneers / 1st / 4th pick /1990
TAM,1992,37,Anthony McDowell,24,FB,12,8,235,5-11,Texas Tech,11/12/1968,Rook,3,Tampa Bay Buccaneers / 8th / 200th pick /1992
TAM,1992,73,Tom McHale,29,G,9,3,290,6-4,"Maryland,Cornell",2/25/1963,5,2,
TAM,1992,70,Charles McRae,24,RT,16,16,305,6-7,Tennessee,9/16/1968,1,7,Tampa Bay Buccaneers / 1st / 7th pick /1991
TAM,1992,83,Dave Moore,23,TE,4,2,250,6-2,Pittsburgh,11/11/1969,Rook,0,Miami Dolphins / 7th / 191st pick /1992
TAM,1992,3,Eddie Murray,36,K,7,0,177,5-10,Tulane,8/29/1956,12,0,Detroit Lions / 7th / 166th pick /1980
TAM,1992,83,Jeff Parker,23,WR,3,0,185,5-10,Bethune-Cookman,7/16/1969,Rook,0,
TAM,1992,31,Darryl Pollard,28,DB,16,2,187,5-11,Weber St.,5/11/1964,5,2,
