No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
38,Jude Adjei-Barimah,23,RCB,13,7,200,5-11,Bowling Green,7/21/1992,Rook,2,,TAM,2015,2025-08-15 14:35:07
58,Kwon Alexander,21,MLB,12,12,227,6-1,LSU,8/3/1994,Rook,5,Tampa Bay Buccaneers / 4th / 124th pick /2015,TAM,2015,2025-08-15 14:35:07
27,Johnthan Banks,26,RCB,14,7,185,6-2,Mississippi St.,10/3/1989,2,2,Tampa Bay Buccaneers / 2nd / 43rd pick /2013,TAM,2015,2025-08-15 14:35:07
10,Connor Barth,29,K,12,0,193,5-11,North Carolina,4/11/1986,7,2,,TAM,2015,2025-08-15 14:35:07
91,Da'Quan Bowers,25,DE,3,0,275,6-4,Clemson,2/23/1990,4,0,Tampa Bay Buccaneers / 2nd / 51st pick /2011,TAM,2015,2025-08-15 14:35:07
84,Cameron Brate,24,TE,14,4,245,6-5,Harvard,7/3/1991,1,2,,TAM,2015,2025-08-15 14:35:07
2,Kyle Brindza,22,K,4,0,236,6-1,Notre Dame,1/13/1993,Rook,-2,,TAM,2015,2025-08-15 14:35:07
91,Kourtnei Brown,27,LB,4,0,253,6-4,Clemson,4/17/1988,Rook,0,,TAM,2015,2025-08-15 14:35:07
50,Bruce Carter,27,LB,14,3,240,6-2,North Carolina,2/19/1988,4,2,Dallas Cowboys / 2nd / 40th pick /2011,TAM,2015,2025-08-15 14:35:07
78,Gosder Cherilus,31,RT,13,13,315,6-7,Boston Col.,6/28/1984,7,6,Detroit Lions / 1st / 17th pick /2008,TAM,2015,2025-08-15 14:35:07
23,Chris Conte,26,SS,14,13,203,6-2,California,2/23/1989,4,4,Chicago Bears / 3rd / 93rd pick /2011,TAM,2015,2025-08-15 14:35:07
54,Lavonte David,25,RLB,16,16,233,6-1,"Fort Scott (KS),Nebraska",1/23/1990,3,10,Tampa Bay Buccaneers / 2nd / 58th pick /2012,TAM,2015,2025-08-15 14:35:07
48,Andrew DePaola,28,LS,16,0,229,6-1,Rutgers,7/28/1987,1,1,,TAM,2015,2025-08-15 14:35:07
62,Evan Dietrich-Smith,29,RG,9,5,308,6-2,Idaho St.,7/19/1986,6,3,,TAM,2015,2025-08-15 14:35:07
69,Demar Dotson,30,T,6,3,315,6-9,Southern Miss,10/11/1985,6,2,,TAM,2015,2025-08-15 14:35:07
17,Donteea Dye,22,WR,10,5,195,5-10,Heidelberg,8/20/1993,Rook,1,,TAM,2015,2025-08-15 14:35:07
13,Mike Evans,22,WR,15,14,231,6-5,Texas A&M,8/21/1993,1,10,Tampa Bay Buccaneers / 1st / 7th pick /2014,TAM,2015,2025-08-15 14:35:07
96,T.J. Fatinikun,24,DE,2,0,250,6-2,Toledo,7/28/1991,1,0,,TAM,2015,2025-08-15 14:35:07
79,Reid Fragel,24,T,1,0,308,6-8,Ohio St.,2/22/1991,Rook,0,Cincinnati Bengals / 7th / 240th pick /2013,TAM,2015,2025-08-15 14:35:07
52,Jeremiah George,23,LB,15,0,234,5-11,Iowa St.,1/24/1992,1,1,New York Jets / 5th / 154th pick /2014,TAM,2015,2025-08-15 14:35:07
92,William Gholston,24,LDE,16,11,281,6-6,Michigan St.,7/31/1991,2,5,Tampa Bay Buccaneers / 4th / 126th pick /2013,TAM,2015,2025-08-15 14:35:07
68,Joe Hawley,27,C,15,14,302,6-3,UNLV,10/22/1988,5,7,Atlanta Falcons / 4th / 117th pick /2010,TAM,2015,2025-08-15 14:35:07
11,Adam Humphries,22,WR,13,0,195,5-11,Clemson,6/24/1993,Rook,2,,TAM,2015,2025-08-15 14:35:07
83,Vincent Jackson,32,WR,10,9,230,6-5,Northern Colorado,1/14/1983,10,5,San Diego Chargers / 2nd / 61st pick /2005,TAM,2015,2025-08-15 14:35:07
24,Mike Jenkins,30,LCB/RCB,14,5,200,6-0,South Florida,3/22/1985,7,2,Dallas Cowboys / 1st / 25th pick /2008,TAM,2015,2025-08-15 14:35:07
28,Tim Jennings,32,DB,6,3,185,5-8,Georgia,12/24/1983,9,1,Indianapolis Colts / 2nd / 62nd pick /2006,TAM,2015,2025-08-15 14:35:07
94,George Johnson,28,LDE,11,5,265,6-4,Rutgers,12/11/1987,4,3,,TAM,2015,2025-08-15 14:35:07
53,James-Michael Johnson,26,LB,1,0,241,6-1,Nevada,8/20/1989,3,0,Cleveland Browns / 4th / 120th pick /2012,TAM,2015,2025-08-15 14:35:07
95,Howard Jones,25,RDE,12,5,238,6-4,Shepherd,2/10/1990,Rook,3,,TAM,2015,2025-08-15 14:35:07
57,Josh Keyes,22,LB,7,0,225,6-2,Boston Col.,1/23/1993,Rook,0,,TAM,2015,2025-08-15 14:35:07
46,Jorvorskie Lane,28,TE,16,6,277,5-11,Texas A&M,2/4/1987,3,0,,TAM,2015,2025-08-15 14:35:07
51,Danny Lansanah,30,LLB,16,11,248,6-1,Connecticut,8/28/1985,7,4,,TAM,2015,2025-08-15 14:35:07
45,Orie Lemon,28,LB,8,1,244,6-1,Oklahoma St.,9/9/1987,3,1,,TAM,2015,2025-08-15 14:35:07
70,Logan Mankins,33,LG,15,15,308,6-4,Fresno St.,3/10/1982,10,9,New England Patriots / 1st / 32nd pick /2005,TAM,2015,2025-08-15 14:35:07
74,Ali Marpet,22,RG,13,13,307,6-4,Hobart,4/17/1993,Rook,6,Tampa Bay Buccaneers / 2nd / 61st pick /2015,TAM,2015,2025-08-15 14:35:07
22,Doug Martin,26,RB,16,16,210,5-9,Boise St.,1/13/1989,3,11,Tampa Bay Buccaneers / 1st / 31st pick /2012,TAM,2015,2025-08-15 14:35:07
59,Josh Martin,24,LB,2,0,245,6-3,Columbia,11/7/1991,2,0,,TAM,2015,2025-08-15 14:35:07
65,Matthew Masifilo,26,DE,2,0,280,6-3,Stanford,10/1/1989,1,0,,TAM,2015,2025-08-15 14:35:07
93,Gerald McCoy,27,LDT,15,15,295,6-4,Oklahoma,2/25/1988,5,8,Tampa Bay Buccaneers / 1st / 3rd pick /2010,TAM,2015,2025-08-15 14:35:07
77,Tony McDaniel,30,DT,14,3,305,6-7,Tennessee,1/20/1985,9,2,,TAM,2015,2025-08-15 14:35:07
98,Clinton McDonald,28,RDT,6,6,297,6-2,Memphis,1/6/1987,5,3,Cincinnati Bengals / 7th / 249th pick /2009,TAM,2015,2025-08-15 14:35:07
30,Bradley McDougald,25,FS,16,15,215,6-1,Kansas,11/15/1990,2,4,,TAM,2015,2025-08-15 14:35:07
33,Kimario McFadden,24,DB,3,0,210,5-11,South Carolina St.,4/13/1991,Rook,0,,TAM,2015,2025-08-15 14:35:07
90,Henry Melton,29,DE,16,1,280,6-3,Texas,10/11/1986,5,2,Chicago Bears / 4th / 105th pick /2009,TAM,2015,2025-08-15 14:35:07
26,Sterling Moore,25,LCB,16,9,200,5-9,"Laney,SMU",2/3/1990,4,3,,TAM,2015,2025-08-15 14:35:07
18,Louis Murphy,28,WR,6,1,200,6-2,Florida,5/11/1987,6,2,Oakland Raiders / 4th / 124th pick /2009,TAM,2015,2025-08-15 14:35:07
82,Brandon Myers,30,TE,11,6,250,6-4,Iowa,9/4/1985,6,1,Oakland Raiders / 6th / 202nd pick /2009,TAM,2015,2025-08-15 14:35:07
64,Kevin Pamphile,25,T,16,2,315,6-5,Purdue,11/27/1990,1,2,Tampa Bay Buccaneers / 5th / 149th pick /2014,TAM,2015,2025-08-15 14:35:07
43,Bobby Rainey,28,RB,16,0,205,5-8,Western Kentucky,10/16/1987,2,0,,TAM,2015,2025-08-15 14:35:07
5,Jake Schum,26,P,16,0,210,5-10,Buffalo,1/21/1989,Rook,1,,TAM,2015,2025-08-15 14:35:07
87,Austin Seferian-Jenkins,23,TE,7,3,262,6-5,Washington,9/29/1992,1,3,Tampa Bay Buccaneers / 2nd / 38th pick /2014,TAM,2015,2025-08-15 14:35:07
89,Russell Shepard,25,WR,13,2,195,6-1,LSU,9/17/1990,2,0,,TAM,2015,2025-08-15 14:35:07
91,Josh Shirley,23,LB,5,0,235,6-2,"Washington,UNLV",1/4/1992,Rook,0,,TAM,2015,2025-08-15 14:35:07
59,Lawrence Sidbury,29,DE,1,0,267,6-2,Richmond,2/6/1986,6,0,Atlanta Falcons / 4th / 125th pick /2009,TAM,2015,2025-08-15 14:35:07
34,Charles Sims,25,RB,16,0,211,6-0,West Virginia,9/19/1990,1,8,Tampa Bay Buccaneers / 3rd / 69th pick /2014,TAM,2015,2025-08-15 14:35:07
76,Donovan Smith,22,LT,16,16,338,6-6,Penn St.,6/23/1993,Rook,7,Tampa Bay Buccaneers / 2nd / 34th pick /2015,TAM,2015,2025-08-15 14:35:07
56,Jacquies Smith,25,RDE,12,11,260,6-2,Missouri,3/18/1990,1,5,,TAM,2015,2025-08-15 14:35:07
97,Akeem Spence,24,RDT,8,7,303,6-1,Illinois,11/29/1991,2,3,Tampa Bay Buccaneers / 4th / 100th pick /2013,TAM,2015,2025-08-15 14:35:07
85,Evan Spencer,22,WR,1,0,208,6-2,Ohio St.,5/26/1993,Rook,0,Washington Redskins / 6th / 187th pick /2015,TAM,2015,2025-08-15 14:35:07
88,Luke Stocker,27,TE,14,13,253,6-5,Tennessee,7/17/1988,4,1,Tampa Bay Buccaneers / 4th / 104th pick /2011,TAM,2015,2025-08-15 14:35:07
36,D.J. Swearinger,24,DB,7,0,205,5-10,South Carolina,9/1/1991,2,0,Houston Texans / 2nd / 57th pick /2013,TAM,2015,2025-08-15 14:35:07
37,Keith Tandy,26,DB,14,2,205,5-10,West Virginia,2/12/1989,3,1,Tampa Bay Buccaneers / 6th / 174th pick /2012,TAM,2015,2025-08-15 14:35:07
53,Adarius Taylor,25,LB,5,0,230,6-0,"Eastern Arizona,Florida Atlantic",9/21/1990,1,0,,TAM,2015,2025-08-15 14:35:07
21,Alterraun Verner,27,DB,16,6,187,5-10,UCLA,12/13/1988,5,2,Tennessee Titans / 4th / 104th pick /2010,TAM,2015,2025-08-15 14:35:07
60,Jeremiah Warren,28,G,3,0,320,6-4,South Florida,9/20/1987,Rook,0,,TAM,2015,2025-08-15 14:35:07
3,Jameis Winston,21,QB,16,16,231,6-4,Florida St.,1/6/1994,Rook,13,Tampa Bay Buccaneers / 1st / 1st pick /2015,TAM,2015,2025-08-15 14:35:07
31,Major Wright,27,DB,9,2,204,5-11,Florida,7/1/1988,5,1,Chicago Bears / 3rd / 75th pick /2010,TAM,2015,2025-08-15 14:35:07
