No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
73,Roger Allen,26,G,4,0,329,6-3,Missouri Western St.,2/10/1986,3,0,,TAM,2012,2025-08-15 14:34:43
20,Ronde Barber,37,FS,16,16,184,5-10,Virginia,4/7/1975,15,6,Tampa Bay Buccaneers / 3rd / 66th pick /1997,TAM,2012,2025-08-15 14:34:43
24,Mark Barron,23,SS,16,16,230,6-2,Alabama,10/27/1989,Rook,5,Tampa Bay Buccaneers / 1st / 7th pick /2012,TAM,2012,2025-08-15 14:34:43
10,Connor Barth,26,K,15,0,193,5-11,North Carolina,4/11/1986,4,4,,TAM,2012,2025-08-15 14:34:43
17,Arrelious Benn,24,WR,8,1,225,6-2,Illinois,9/8/1988,2,0,Tampa Bay Buccaneers / 2nd / 39th pick /2010,TAM,2012,2025-08-15 14:34:43
71,Michael Bennett,27,LDE,16,16,275,6-4,Texas A&M,11/13/1985,3,8,,TAM,2012,2025-08-15 14:34:43
31,E.J. Biggers,25,LCB,13,12,180,6-0,Western Michigan,6/13/1987,2,4,Tampa Bay Buccaneers / 7th / 217th pick /2009,TAM,2012,2025-08-15 14:34:43
43,Ahmad Black,23,DB,16,1,183,5-9,Florida,12/12/1989,1,2,Tampa Bay Buccaneers / 5th / 151st pick /2011,TAM,2012,2025-08-15 14:34:43
58,Quincy Black,28,LLB,9,5,226,6-2,New Mexico,2/28/1984,5,3,Tampa Bay Buccaneers / 3rd / 68th pick /2007,TAM,2012,2025-08-15 14:34:43
27,LeGarrette Blount,26,RB,13,0,247,6-0,"East Mississippi CC,Oregon",12/5/1986,2,1,,TAM,2012,2025-08-15 14:34:43
91,Da'Quan Bowers,22,DE,10,0,275,6-4,Clemson,2/23/1990,1,1,Tampa Bay Buccaneers / 2nd / 51st pick /2011,TAM,2012,2025-08-15 14:34:43
82,Nate Byham,24,TE,11,2,268,6-4,Pittsburgh,6/27/1988,2,0,San Francisco 49ers / 6th / 182nd pick /2010,TAM,2012,2025-08-15 14:34:43
44,Dallas Clark,33,TE,16,7,252,6-3,Iowa,6/12/1979,9,4,Indianapolis Colts / 1st / 24th pick /2003,TAM,2012,2025-08-15 14:34:43
94,Adrian Clayborn,24,DE,3,3,280,6-3,Iowa,7/6/1988,1,1,Tampa Bay Buccaneers / 1st / 20th pick /2011,TAM,2012,2025-08-15 14:34:43
51,Jacob Cutrera,24,LB,8,0,238,6-3,LSU,5/18/1988,2,1,,TAM,2012,2025-08-15 14:34:43
54,Lavonte David,22,RLB,16,16,233,6-1,"Fort Scott (KS),Nebraska",1/23/1990,Rook,9,Tampa Bay Buccaneers / 2nd / 58th pick /2012,TAM,2012,2025-08-15 14:34:43
69,Demar Dotson,27,RT,16,15,315,6-9,Southern Miss,10/11/1985,3,8,,TAM,2012,2025-08-15 14:34:43
89,David Douglas,23,WR,1,0,205,6-1,Arizona,6/27/1989,Rook,0,,TAM,2012,2025-08-15 14:34:43
48,Andrew Economos,30,LS,16,0,250,6-1,Georgia Tech,6/24/1982,6,2,,TAM,2012,2025-08-15 14:34:43
59,Mason Foster,23,MLB,16,16,240,6-1,Washington,3/1/1989,1,8,Tampa Bay Buccaneers / 3rd / 84th pick /2011,TAM,2012,2025-08-15 14:34:43
5,Josh Freeman,24,QB,16,16,240,6-6,Kansas St.,1/13/1988,3,13,Tampa Bay Buccaneers / 1st / 17th pick /2009,TAM,2012,2025-08-15 14:34:43
26,Anthony Gaitor,24,DB,4,2,174,5-10,Florida International,10/9/1988,1,1,Tampa Bay Buccaneers / 7th / 222nd pick /2011,TAM,2012,2025-08-15 14:34:43
95,Gary Gibson,30,DT,16,1,285,6-3,Rutgers,5/5/1982,5,2,,TAM,2012,2025-08-15 14:34:43
53,Najee Goode,23,LB,3,0,244,6-0,West Virginia,6/4/1989,Rook,0,Tampa Bay Buccaneers / 5th / 140th pick /2012,TAM,2012,2025-08-15 14:34:43
36,Danny Gorrer,26,DB,6,1,173,6-0,Texas A&M,6/1/1986,3,1,,TAM,2012,2025-08-15 14:34:43
35,Cody Grimm,25,DB,9,0,202,5-11,Virginia Tech,2/26/1987,2,0,Tampa Bay Buccaneers / 7th / 210th pick /2010,TAM,2012,2025-08-15 14:34:43
68,Derek Hardman,26,T,3,0,300,6-6,Eastern Kentucky,9/13/1986,2,0,,TAM,2012,2025-08-15 14:34:43
57,Adam Hayward,28,LLB,16,5,235,6-0,Portland St.,6/23/1984,5,3,Tampa Bay Buccaneers / 6th / 182nd pick /2007,TAM,2012,2025-08-15 14:34:43
96,Corvey Irvin,27,DT,12,0,296,6-3,"Georgia Military,Georgia",5/3/1985,2,1,Carolina Panthers / 3rd / 93rd pick /2009,TAM,2012,2025-08-15 14:34:43
83,Vincent Jackson,29,WR,16,16,230,6-5,Northern Colorado,1/14/1983,7,13,San Diego Chargers / 2nd / 61st pick /2005,TAM,2012,2025-08-15 14:34:43
97,George Johnson,25,DE,5,0,265,6-4,Rutgers,12/11/1987,1,0,,TAM,2012,2025-08-15 14:34:43
29,Leonard Johnson,22,RCB,16,6,194,5-10,Iowa St.,3/30/1990,Rook,4,,TAM,2012,2025-08-15 14:34:43
9,Michael Koenen,30,P,16,0,198,5-11,Western Washington,7/13/1982,7,2,,TAM,2012,2025-08-15 14:34:43
62,Ted Larsen,25,C/RG,16,13,323,6-3,North Carolina St.,6/13/1987,2,7,New England Patriots / 6th / 205th pick /2010,TAM,2012,2025-08-15 14:34:43
78,Pep Levingston,25,DE,3,0,292,6-4,LSU,11/16/1987,1,0,Seattle Seahawks / 7th / 205th pick /2011,TAM,2012,2025-08-15 14:34:43
30,LeQuan Lewis,23,DB,5,0,190,5-11,Arizona St.,2/17/1989,Rook,0,,TAM,2012,2025-08-15 14:34:43
23,Myron Lewis,25,DB,8,0,203,6-2,Vanderbilt,11/24/1987,2,0,Tampa Bay Buccaneers / 3rd / 67th pick /2010,TAM,2012,2025-08-15 14:34:43
41,Erik Lorig,26,TE,16,7,265,6-4,Stanford,11/17/1986,2,1,Tampa Bay Buccaneers / 7th / 253rd pick /2010,TAM,2012,2025-08-15 14:34:43
22,Doug Martin,23,RB,16,16,210,5-9,Boise St.,1/13/1989,Rook,14,Tampa Bay Buccaneers / 1st / 31st pick /2012,TAM,2012,2025-08-15 14:34:43
93,Gerald McCoy,24,LDT,16,16,295,6-4,Oklahoma,2/25/1988,2,10,Tampa Bay Buccaneers / 1st / 3rd pick /2010,TAM,2012,2025-08-15 14:34:43
33,Brandon McDonald,27,DB,11,2,181,5-11,Memphis,8/26/1985,5,1,Cleveland Browns / 5th / 140th pick /2007,TAM,2012,2025-08-15 14:34:43
79,Jamon Meredith,26,RG,14,12,289,6-4,South Carolina,5/11/1986,3,6,Green Bay Packers / 5th / 162nd pick /2009,TAM,2012,2025-08-15 14:34:43
90,Roy Miller,25,RDT,15,14,301,6-1,Texas,7/9/1987,3,6,Tampa Bay Buccaneers / 3rd / 81st pick /2009,TAM,2012,2025-08-15 14:34:43
98,Aaron Morgan,24,LB,7,0,238,6-4,La-Monroe,12/30/1988,2,1,,TAM,2012,2025-08-15 14:34:43
77,Carl Nicks,27,LG,7,7,343,6-5,"New Mexico St.,Hartnell,Nebraska",5/14/1985,4,4,New Orleans Saints / 5th / 164th pick /2008,TAM,2012,2025-08-15 14:34:43
86,Danny Noble,23,TE,4,0,248,6-5,Toledo,3/30/1989,Rook,0,,TAM,2012,2025-08-15 14:34:43
6,Dan Orlovsky,29,QB,1,0,215,6-5,Connecticut,8/18/1983,7,0,Detroit Lions / 5th / 145th pick /2005,TAM,2012,2025-08-15 14:34:43
80,Chris Owusu,22,WR,5,0,195,6-0,Stanford,1/6/1990,Rook,0,,TAM,2012,2025-08-15 14:34:43
87,Preston Parker,25,WR,2,0,200,6-0,"Florida St.,North Alabama",2/13/1987,2,0,,TAM,2012,2025-08-15 14:34:43
12,Roscoe Parrish,30,WR,13,0,175,5-9,Miami (FL),7/16/1982,7,0,Buffalo Bills / 2nd / 55th pick /2005,TAM,2012,2025-08-15 14:34:43
70,Donald Penn,29,LT,16,16,315,6-4,Utah St.,4/27/1983,5,8,,TAM,2012,2025-08-15 14:34:43
12,Jordan Shipley,27,WR,1,0,190,5-11,Texas,12/23/1985,2,0,Cincinnati Bengals / 3rd / 84th pick /2010,TAM,2012,2025-08-15 14:34:43
34,Michael Smith,24,RB,1,0,205,5-9,Utah St.,8/9/1988,Rook,0,Tampa Bay Buccaneers / 7th / 212th pick /2012,TAM,2012,2025-08-15 14:34:43
