No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
61,Josh Allen,23,C,3,0,315,6-3,La-Monroe,10/30/1991,Rook,0,,TAM,2014,2025-08-15 14:35:00
27,Johnthan Banks,25,RCB,15,14,185,6-2,Mississippi St.,10/3/1989,1,5,Tampa Bay Buccaneers / 2nd / 43rd pick /2013,TAM,2014,2025-08-15 14:35:00
23,Mark Barron,25,SS,7,7,230,6-2,Alabama,10/27/1989,2,5,Tampa Bay Buccaneers / 1st / 7th pick /2012,TAM,2014,2025-08-15 14:35:00
91,Da'Quan Bowers,24,DE,11,2,275,6-4,Clemson,2/23/1990,3,2,Tampa Bay Buccaneers / 2nd / 51st pick /2011,TAM,2014,2025-08-15 14:35:00
84,Cameron Brate,23,TE,5,1,245,6-5,Harvard,7/3/1991,Rook,0,,TAM,2014,2025-08-15 14:35:00
26,Crezdon Butler,27,DB,11,3,183,6-0,Clemson,5/26/1987,4,1,Pittsburgh Steelers / 5th / 164th pick /2010,TAM,2014,2025-08-15 14:35:00
52,Jonathan Casillas,27,LB,5,3,225,6-1,Wisconsin,6/3/1987,5,1,,TAM,2014,2025-08-15 14:35:00
94,Adrian Clayborn,26,DE,1,1,280,6-3,Iowa,7/6/1988,3,0,Tampa Bay Buccaneers / 1st / 20th pick /2011,TAM,2014,2025-08-15 14:35:00
73,Anthony Collins,29,LT,10,10,308,6-6,Kansas,11/2/1985,6,4,Cincinnati Bengals / 4th / 112th pick /2008,TAM,2014,2025-08-15 14:35:00
75,Oniel Cousins,30,RT,16,7,315,6-4,Texas-El Paso,6/29/1984,6,3,Baltimore Ravens / 3rd / 99th pick /2008,TAM,2014,2025-08-15 14:35:00
54,Lavonte David,24,RLB,14,14,233,6-1,"Fort Scott (KS),Nebraska",1/23/1990,2,6,Tampa Bay Buccaneers / 2nd / 58th pick /2012,TAM,2014,2025-08-15 14:35:00
48,Andrew DePaola,27,LS,16,0,229,6-1,Rutgers,7/28/1987,1,1,,TAM,2014,2025-08-15 14:35:00
62,Evan Dietrich-Smith,28,C,15,15,308,6-2,Idaho St.,7/19/1986,5,6,,TAM,2014,2025-08-15 14:35:00
39,Brandon Dixon,24,DB,14,0,203,5-11,NW Missouri St.,4/26/1990,Rook,1,New York Jets / 6th / 195th pick /2014,TAM,2014,2025-08-15 14:35:00
69,Demar Dotson,29,RT,16,16,315,6-9,Southern Miss,10/11/1985,5,6,,TAM,2014,2025-08-15 14:35:00
57,Larry English,28,DE,12,1,254,6-2,Northern Illinois,1/22/1986,5,1,San Diego Chargers / 1st / 16th pick /2009,TAM,2014,2025-08-15 14:35:00
13,Mike Evans,21,WR,15,15,231,6-5,Texas A&M,8/21/1993,Rook,8,Tampa Bay Buccaneers / 1st / 7th pick /2014,TAM,2014,2025-08-15 14:35:00
96,T.J. Fatinikun,23,DE,10,0,250,6-2,Toledo,7/28/1991,Rook,1,,TAM,2014,2025-08-15 14:35:00
50,Dane Fletcher,28,DE,16,4,244,6-2,Montana St.,9/14/1986,4,2,,TAM,2014,2025-08-15 14:35:00
59,Mason Foster,25,MLB,10,10,240,6-1,Washington,3/1/1989,3,4,Tampa Bay Buccaneers / 3rd / 84th pick /2011,TAM,2014,2025-08-15 14:35:00
32,Isaiah Frey,24,DB,8,0,188,5-11,Nevada,4/6/1990,1,0,Chicago Bears / 6th / 184th pick /2012,TAM,2014,2025-08-15 14:35:00
92,William Gholston,23,LDE,15,9,281,6-6,Michigan St.,7/31/1991,1,4,Tampa Bay Buccaneers / 4th / 126th pick /2013,TAM,2014,2025-08-15 14:35:00
72,Garrett Gilkey,24,T,16,1,318,6-6,Chadron St.,7/8/1990,1,1,Cleveland Browns / 7th / 227th pick /2013,TAM,2014,2025-08-15 14:35:00
8,Mike Glennon,25,QB,6,5,225,6-7,North Carolina St.,12/12/1989,1,4,Tampa Bay Buccaneers / 3rd / 73rd pick /2013,TAM,2014,2025-08-15 14:35:00
38,Dashon Goldson,30,FS,14,14,205,6-2,Washington,9/18/1984,7,5,San Francisco 49ers / 4th / 126th pick /2007,TAM,2014,2025-08-15 14:35:00
10,Robert Herron,22,WR,8,0,193,5-9,Wyoming,6/2/1992,Rook,0,Tampa Bay Buccaneers / 6th / 185th pick /2014,TAM,2014,2025-08-15 14:35:00
11,Trindon Holliday,28,WR,1,0,162,5-5,LSU,4/27/1986,3,0,Houston Texans / 6th / 197th pick /2010,TAM,2014,2025-08-15 14:35:00
83,Vincent Jackson,31,WR,16,16,230,6-5,Northern Colorado,1/14/1983,9,7,San Diego Chargers / 2nd / 61st pick /2005,TAM,2014,2025-08-15 14:35:00
25,Mike James,23,RB,11,0,223,5-10,Miami (FL),4/13/1991,1,0,Tampa Bay Buccaneers / 6th / 189th pick /2013,TAM,2014,2025-08-15 14:35:00
24,Mike Jenkins,29,DB,1,0,200,6-0,South Florida,3/22/1985,6,0,Dallas Cowboys / 1st / 25th pick /2008,TAM,2014,2025-08-15 14:35:00
29,Leonard Johnson,24,DB,16,3,194,5-10,Iowa St.,3/30/1990,2,2,,TAM,2014,2025-08-15 14:35:00
90,Michael Johnson,27,RDE,14,13,280,6-7,Georgia Tech,2/7/1987,5,5,Cincinnati Bengals / 3rd / 70th pick /2009,TAM,2014,2025-08-15 14:35:00
15,Tavarres King,24,WR,2,0,192,6-1,Georgia,7/14/1990,Rook,0,Denver Broncos / 5th / 161st pick /2013,TAM,2014,2025-08-15 14:35:00
9,Michael Koenen,32,P,16,0,198,5-11,Western Washington,7/13/1982,9,0,,TAM,2014,2025-08-15 14:35:00
46,Jorvorskie Lane,27,RB,9,4,277,5-11,Texas A&M,2/4/1987,2,0,,TAM,2014,2025-08-15 14:35:00
51,Danny Lansanah,29,LLB,16,11,248,6-1,Connecticut,8/28/1985,6,6,,TAM,2014,2025-08-15 14:35:00
