No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
26,Salvon Ahmed,23,RB,12,0,197,5-11,Washington,12/30/1998,1,2,,MIA,2021,2025-08-15 14:11:38
55,Jerome Baker,25,LLB,16,16,232,6-2,Ohio St.,12/25/1996,3,9,Miami Dolphins / 3rd / 73rd pick /2018,MIA,2021,2025-08-15 14:11:38
47,Vince Biegel,28,LB,5,0,246,6-3,Wisconsin,7/2/1993,4,0,Green Bay Packers / 4th / 108th pick /2017,MIA,2021,2025-08-15 14:11:38
14,Jacoby Brissett,29,QB,11,5,235,6-4,"Florida,North Carolina St.",12/11/1992,5,2,New England Patriots / 3rd / 91st pick /2016,MIA,2021,2025-08-15 14:11:38
34,Malcolm Brown,28,RB,7,3,225,5-11,Texas,5/15/1993,6,1,,MIA,2021,2025-08-15 14:11:38
70,Adam Butler,27,DT,17,1,301,6-4,Vanderbilt,4/12/1994,4,2,,MIA,2021,2025-08-15 14:11:38
22,Elijah Campbell,26,DB,7,0,200,5-11,"Iowa Western,Northern Illinois,Northern Iowa",8/24/1995,1,0,,MIA,2021,2025-08-15 14:11:38
82,Cethan Carter,26,TE,16,1,248,6-3,Nebraska,9/5/1995,4,0,,MIA,2021,2025-08-15 14:11:38
27,Justin Coleman,28,DB,16,4,190,5-11,Tennessee,3/27/1993,6,2,,MIA,2021,2025-08-15 14:11:38
38,Javaris Davis,25,CB,1,0,186,5-10,Auburn,12/26/1996,1,0,,MIA,2021,2025-08-15 14:11:38
77,Jesse Davis,30,RT,17,16,309,6-6,Idaho,9/15/1991,4,7,,MIA,2021,2025-08-15 14:11:38
98,Raekwon Davis,24,LDT,14,14,325,6-7,Alabama,8/21/1997,1,7,Miami Dolphins / 2nd / 56th pick /2020,MIA,2021,2025-08-15 14:11:38
63,Michael Deiter,25,C,8,8,310,6-6,Wisconsin,9/3/1996,2,3,Miami Dolphins / 3rd / 78th pick /2019,MIA,2021,2025-08-15 14:11:38
49,Samuel Eguavoen,28,LB,17,0,236,6-1,Texas Tech,2/22/1993,2,2,,MIA,2021,2025-08-15 14:11:38
74,Liam Eichenberg,23,LT,17,16,300,6-6,Notre Dame,1/19/1998,Rook,7,Miami Dolphins / 2nd / 42nd pick /2021,MIA,2021,2025-08-15 14:11:38
42,Clayton Fejedelem,28,DB,17,0,205,6-1,Illinois,6/2/1993,5,1,Cincinnati Bengals / 7th / 245th pick /2016,MIA,2021,2025-08-15 14:11:38
44,Blake Ferguson,24,LS,17,0,230,6-3,LSU,4/21/1997,1,1,Miami Dolphins / 6th / 185th pick /2020,MIA,2021,2025-08-15 14:11:38
87,Isaiah Ford,25,WR,13,2,194,6-2,Virginia Tech,2/9/1996,3,1,Miami Dolphins / 7th / 237th pick /2017,MIA,2021,2025-08-15 14:11:38
3,Will Fuller,27,WR,2,0,184,6-1,Notre Dame,4/16/1994,5,0,Houston Texans / 1st / 21st pick /2016,MIA,2021,2025-08-15 14:11:38
37,Myles Gaskin,24,RB,17,10,199,5-9,Washington,2/15/1997,2,5,Miami Dolphins / 7th / 234th pick /2019,MIA,2021,2025-08-15 14:11:38
88,Mike Gesicki,26,TE,17,9,245,6-6,Penn St.,10/3/1995,3,6,Miami Dolphins / 2nd / 42nd pick /2018,MIA,2021,2025-08-15 14:11:38
19,Jakeem Grant,29,WR,4,0,172,5-7,Texas Tech,10/30/1992,5,0,Miami Dolphins / 6th / 186th pick /2016,MIA,2021,2025-08-15 14:11:38
22,Jevon Holland,21,FS,16,13,207,6-1,Oregon,3/3/2000,Rook,6,Miami Dolphins / 2nd / 36th pick /2021,MIA,2021,2025-08-15 14:11:38
86,Mack Hollins,28,WR,17,3,221,6-4,North Carolina,9/16/1993,4,2,Philadelphia Eagles / 4th / 118th pick /2017,MIA,2021,2025-08-15 14:11:38
25,Xavien Howard,28,RCB,16,16,203,6-1,Baylor,7/4/1993,5,11,Miami Dolphins / 2nd / 38th pick /2016,MIA,2021,2025-08-15 14:11:38
68,Robert Hunt,25,RG,17,17,323,6-6,Louisiana,8/25/1996,1,6,Miami Dolphins / 2nd / 39th pick /2020,MIA,2021,2025-08-15 14:11:38
9,Noah Igbinoghene,22,CB,7,1,197,5-11,Auburn,11/27/1999,1,1,Miami Dolphins / 1st / 30th pick /2020,MIA,2021,2025-08-15 14:11:38
73,Austin Jackson,22,LG,17,16,310,6-5,USC,8/11/1999,1,7,Miami Dolphins / 1st / 18th pick /2020,MIA,2021,2025-08-15 14:11:38
90,John Jenkins,32,DT,7,2,360,6-3,"Mississippi Gulf Coast CC,Georgia",7/11/1989,8,1,New Orleans Saints / 3rd / 82nd pick /2013,MIA,2021,2025-08-15 14:11:38
28,Duke Johnson,28,RB,5,4,210,5-9,Miami (FL),9/23/1993,6,2,Cleveland Browns / 3rd / 77th pick /2015,MIA,2021,2025-08-15 14:11:38
29,Brandon Jones,23,SS,15,13,191,6-0,Texas,4/2/1998,1,5,Miami Dolphins / 3rd / 70th pick /2020,MIA,2021,2025-08-15 14:11:38
24,Byron Jones,29,LCB,16,16,194,6-1,Connecticut,9/26/1992,6,5,Dallas Cowboys / 1st / 27th pick /2015,MIA,2021,2025-08-15 14:11:38
65,Robert Jones,22,G,8,1,322,6-4,"Highland (KS),Middle Tenn. St.",1/28/1999,Rook,1,,MIA,2021,2025-08-15 14:11:38
66,Solomon Kindley,24,G,16,2,335,6-4,Georgia,7/3/1997,1,1,Miami Dolphins / 4th / 111th pick /2020,MIA,2021,2025-08-15 14:11:38
32,Patrick Laird,26,RB,6,0,205,6-0,California,8/17/1995,2,0,,MIA,2021,2025-08-15 14:11:38
85,Tommylee Lewis,29,WR,2,0,168,5-7,Northern Illinois,10/24/1992,5,0,,MIA,2021,2025-08-15 14:11:38
31,Phillip Lindsay,27,RB,4,0,190,5-8,Colorado,7/24/1994,3,1,,MIA,2021,2025-08-15 14:11:38
84,Hunter Long,23,TE,7,2,243,6-5,Boston Col.,8/19/1998,Rook,0,Miami Dolphins / 3rd / 81st pick /2021,MIA,2021,2025-08-15 14:11:38
62,Greg Mancz,29,C,5,4,302,6-4,Toledo,4/23/1992,6,1,,MIA,2021,2025-08-15 14:11:38
30,Jason McCourty,34,DB,7,4,195,5-11,Rutgers,8/13/1987,12,2,Tennessee Titans / 6th / 203rd pick /2009,MIA,2021,2025-08-15 14:11:38
83,Kirk Merritt,24,WR,2,0,210,6-0,"Oregon,Texas A&M,East Mississippi CC,Arkansas St.",1/5/1997,1,0,,MIA,2021,2025-08-15 14:11:38
