Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
MIA,1974,40,Dick Anderson,28,SS,14,14,196,6-2,Colorado,2/10/1946,6,10,Miami Dolphins / 3rd / 73rd pick /1968
MIA,1974,49,Charlie Babb,24,DB,14,0,190,6-0,Memphis,2/4/1950,2,3,Miami Dolphins / 5th / 129th pick /1972
MIA,1974,82,Melvin Baker,24,WR,9,0,189,6-0,Texas Southern,8/12/1950,Rook,2,Miami Dolphins / 8th / 208th pick /1974
MIA,1974,51,Larry Ball,25,LB,14,0,232,6-6,Louisville,9/27/1949,2,4,Miami Dolphins / 4th / 91st pick /1972
MIA,1974,58,Bruce Bannon,23,LB,14,0,225,6-3,Penn St.,3/11/1951,1,3,New York Jets / 5th / 116th pick /1973
MIA,1974,86,Marlin Briscoe,29,WR,4,3,178,5-11,Nebraska-Omaha,9/10/1945,6,2,Denver Broncos / 14th / 357th pick /1968
MIA,1974,85,Nick Buoniconti,34,MLB,13,13,220,5-11,Notre Dame,12/15/1940,12,7,Boston Patriots / 13th / 102nd pick /1962
MIA,1974,74,Randy Crowder,22,NT,12,0,242,6-2,Penn St.,7/30/1952,Rook,4,Miami Dolphins / 6th / 136th pick /1974
MIA,1974,77,Doug Crusan,28,T,1,1,250,6-5,Indiana,7/26/1946,6,1,Miami Dolphins / 1st / 27th pick /1968
MIA,1974,39,Larry Csonka,28,FB,12,11,237,6-3,Syracuse,12/25/1946,6,8,Miami Dolphins / 1st / 8th pick /1968
MIA,1974,83,Vern Den Herder,26,LDE,14,14,250,6-6,Central College (IA),11/28/1948,3,8,Miami Dolphins / 9th / 230th pick /1971
MIA,1974,73,Norm Evans,32,RT,14,14,250,6-5,TCU,9/28/1942,9,11,Houston Oilers / 14th / 106th pick /1965
MIA,1974,75,Manny Fernandez,28,LDT,12,12,250,6-2,Utah,7/3/1946,6,6,
MIA,1974,80,Marv Fleming,32,TE,14,5,232,6-4,Utah,1/2/1942,11,0,"Denver Broncos / 9th / 69th pick /1963, Green Bay Packers / 11th / 154th pick /1963"
