No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
24,Isa Abdul-Quddus,27,SS,15,15,200,6-1,Fordham,8/3/1989,5,5,,MIA,2016,2025-08-15 14:10:54
35,Walt Aikens,25,DB,15,0,200,6-1,Liberty,6/19/1991,2,1,Miami Dolphins / 4th / 125th pick /2014,MIA,2016,2025-08-15 14:10:54
23,Jay Ajayi,23,RB,15,12,223,6-0,Boise St.,6/15/1993,1,10,Miami Dolphins / 5th / 149th pick /2015,MIA,2016,2025-08-15 14:10:54
76,Branden Albert,32,LT,12,12,314,6-5,Virginia,11/4/1984,8,5,Kansas City Chiefs / 1st / 15th pick /2008,MIA,2016,2025-08-15 14:10:54
47,Kiko Alonso,26,MLB,15,15,239,6-3,Oregon,8/14/1990,3,8,Buffalo Bills / 2nd / 46th pick /2013,MIA,2016,2025-08-15 14:10:54
50,Andre Branch,27,RDE,16,11,263,6-5,Clemson,7/14/1989,4,6,Jacksonville Jaguars / 2nd / 38th pick /2012,MIA,2016,2025-08-15 14:10:54
64,Jake Brendel,24,C,1,0,299,6-4,UCLA,9/10/1992,Rook,0,,MIA,2016,2025-08-15 14:10:54
74,Jermon Bushrod,32,RG,16,16,318,6-5,Towson,8/19/1984,9,7,New Orleans Saints / 4th / 125th pick /2007,MIA,2016,2025-08-15 14:10:54
56,Donald Butler,28,LLB,14,5,244,6-1,Washington,10/17/1988,5,3,San Diego Chargers / 3rd / 79th pick /2010,MIA,2016,2025-08-15 14:10:54
84,Jordan Cameron,28,TE,3,3,265,6-5,USC,8/7/1988,5,1,Cleveland Browns / 4th / 102nd pick /2011,MIA,2016,2025-08-15 14:10:54
88,Leonte Carroo,22,WR,14,2,215,6-1,Rutgers,1/24/1994,Rook,0,Miami Dolphins / 3rd / 86th pick /2016,MIA,2016,2025-08-15 14:10:54
38,Chimdi Chekwa,28,DB,3,0,190,5-11,Ohio St.,9/7/1988,5,0,Oakland Raiders / 4th / 113th pick /2011,MIA,2016,2025-08-15 14:10:54
4,Matt Darr,24,P,16,0,217,6-1,Tennessee,7/2/1992,1,2,,MIA,2016,2025-08-15 14:10:54
92,John Denney,38,LS,16,0,242,6-5,BYU,12/13/1978,11,2,,MIA,2016,2025-08-15 14:10:54
75,Jamil Douglas,24,G,1,0,309,6-4,Arizona St.,2/28/1992,1,0,Miami Dolphins / 4th / 114th pick /2015,MIA,2016,2025-08-15 14:10:54
32,Kenyan Drake,22,RB,16,1,216,6-1,Alabama,1/26/1994,Rook,2,Miami Dolphins / 3rd / 73rd pick /2016,MIA,2016,2025-08-15 14:10:54
83,Thomas Duarte,21,TE,1,0,241,6-2,UCLA,3/30/1995,Rook,0,Miami Dolphins / 7th / 231st pick /2016,MIA,2016,2025-08-15 14:10:54
78,Terrence Fede,25,DE,9,0,267,6-4,Marist,11/19/1991,2,1,Miami Dolphins / 7th / 234th pick /2014,MIA,2016,2025-08-15 14:10:54
29,Arian Foster,30,RB,4,2,227,6-1,Tennessee,8/24/1986,7,1,,MIA,2016,2025-08-15 14:10:54
3,Andrew Franks,23,K,16,0,205,6-1,Rensselaer Polytechnic Institute,1/11/1993,1,2,,MIA,2016,2025-08-15 14:10:54
19,Jakeem Grant,24,WR,16,0,172,5-7,Texas Tech,10/30/1992,Rook,1,Miami Dolphins / 6th / 186th pick /2016,MIA,2016,2025-08-15 14:10:54
48,MarQueis Gray,27,TE,16,7,263,6-4,Minnesota,11/7/1989,3,1,,MIA,2016,2025-08-15 14:10:54
37,A.J. Hendy,23,DB,1,0,206,6-0,Maryland,4/8/1993,Rook,0,,MIA,2016,2025-08-15 14:10:54
46,Neville Hewitt,23,RLB,16,5,234,6-2,Marshall,4/6/1993,1,3,,MIA,2016,2025-08-15 14:10:54
25,Xavien Howard,23,RCB,7,6,203,6-1,Baylor,7/4/1993,Rook,2,Miami Dolphins / 2nd / 38th pick /2016,MIA,2016,2025-08-15 14:10:54
45,Mike Hull,25,LB,16,1,232,6-0,Penn St.,5/25/1991,1,2,,MIA,2016,2025-08-15 14:10:54
15,Justin Hunter,25,WR,1,0,203,6-4,Tennessee,5/20/1991,3,0,Tennessee Titans / 2nd / 34th pick /2013,MIA,2016,2025-08-15 14:10:54
70,Ja'Wuan James,24,RT,16,16,312,6-6,Tennessee,6/3/1992,2,7,Miami Dolphins / 1st / 19th pick /2014,MIA,2016,2025-08-15 14:10:54
53,Jelani Jenkins,24,RLB,9,7,240,6-0,Florida,3/13/1992,3,3,Miami Dolphins / 4th / 104th pick /2013,MIA,2016,2025-08-15 14:10:54
52,Chris Jones,26,DT,7,0,293,6-1,Bowling Green,7/12/1990,3,1,Houston Texans / 6th / 198th pick /2013,MIA,2016,2025-08-15 14:10:54
85,Dominique Jones,29,TE,9,2,255,6-3,Shepherd,8/15/1987,4,1,,MIA,2016,2025-08-15 14:10:54
98,Jason Jones,30,RDT,14,5,272,6-5,Eastern Michigan,5/23/1986,8,4,Tennessee Titans / 2nd / 54th pick /2008,MIA,2016,2025-08-15 14:10:54
20,Reshad Jones,28,FS,6,6,215,6-1,Georgia,2/25/1988,6,2,Miami Dolphins / 5th / 163rd pick /2010,MIA,2016,2025-08-15 14:10:54
14,Jarvis Landry,24,WR,16,16,196,5-11,LSU,11/28/1992,2,10,Miami Dolphins / 2nd / 63rd pick /2014,MIA,2016,2025-08-15 14:10:54
36,Tony Lippett,24,RCB,16,13,192,6-2,Michigan St.,7/2/1992,1,5,Miami Dolphins / 5th / 156th pick /2015,MIA,2016,2025-08-15 14:10:54
21,Jordan Lucas,23,DB,8,0,190,6-1,Penn St.,8/2/1993,Rook,0,Miami Dolphins / 6th / 204th pick /2016,MIA,2016,2025-08-15 14:10:54
41,Byron Maxwell,28,LCB,13,13,207,6-1,Clemson,2/23/1988,5,5,Seattle Seahawks / 6th / 173rd pick /2011,MIA,2016,2025-08-15 14:10:54
