Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
MIA,1977,76,John Alexander,22,DE,4,0,250,6-2,Rutgers,11/12/1955,Rook,2,Miami Dolphins / 11th / 291st pick /1977
MIA,1977,40,Dick Anderson,31,DB,14,4,196,6-2,Colorado,2/10/1946,9,2,Miami Dolphins / 3rd / 73rd pick /1968
MIA,1977,85,Terry Anderson,22,WR,11,0,182,5-9,Bethune-Cookman,1/10/1955,Rook,0,Miami Dolphins / 12th / 321st pick /1977
MIA,1977,49,Charlie Babb,27,DB,6,4,190,6-0,Memphis,2/4/1950,5,3,Miami Dolphins / 5th / 129th pick /1972
MIA,1977,52,Larry Ball,28,LB,8,0,232,6-6,Louisville,9/27/1949,5,3,Miami Dolphins / 4th / 91st pick /1972
MIA,1977,78,Carl Barisich,26,NT,3,0,258,6-4,Princeton,7/12/1951,4,1,Cleveland Browns / 11th / 281st pick /1973
MIA,1977,73,Bob Baumhower,22,NT,14,14,261,6-5,Alabama,8/4/1955,Rook,8,Miami Dolphins / 2nd / 40th pick /1977
MIA,1977,58,Kim Bokamper,23,LOLB,14,14,245,6-6,"Concordia-Moorhead (MN),San Jose St.",9/25/1954,Rook,7,Miami Dolphins / 1st / 19th pick /1976
MIA,1977,48,Wade Bosarge,22,DB,5,0,175,5-10,Tulsa,9/14/1955,Rook,2,
MIA,1977,31,Norm Bulaich,31,FB,14,7,218,6-1,TCU,12/25/1946,7,8,Baltimore Colts / 1st / 18th pick /1970
MIA,1977,51,Rusty Chambers,24,LB,14,2,218,6-1,Tulane,11/10/1953,2,2,
MIA,1977,44,Charles Cornelius,25,DB,13,0,176,5-9,Bethune-Cookman,7/27/1952,Rook,3,
MIA,1977,71,Mike Current,32,RT,14,14,274,6-5,Ohio St.,9/17/1945,10,9,Denver Broncos / 3rd / 58th pick /1967
MIA,1977,27,Gary Davis,23,RB,14,6,202,5-10,Cal Poly-San Luis Obispo,9/7/1954,1,9,Miami Dolphins / 6th / 174th pick /1976
MIA,1977,83,Vern Den Herder,29,LDE,11,11,250,6-6,Central College (IA),11/28/1948,6,5,Miami Dolphins / 9th / 230th pick /1971
MIA,1977,77,A.J. Duhe,22,RDE,14,14,247,6-4,LSU,11/27/1955,Rook,8,Miami Dolphins / 1st / 13th pick /1977
MIA,1977,75,Rick Dvorak,25,DE,1,0,240,6-4,Wichita St.,4/21/1952,3,0,New York Giants / 3rd / 55th pick /1974
MIA,1977,25,Tim Foley,29,SS,14,14,194,6-0,Purdue,1/22/1948,7,7,Miami Dolphins / 3rd / 55th pick /1970
MIA,1977,50,Larry Gordon,23,ROLB,14,14,230,6-4,Arizona St.,7/8/1954,1,8,Miami Dolphins / 1st / 17th pick /1976
