No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
35,Walt Aikens,26,DB,16,0,200,6-1,Liberty,6/19/1991,3,1,Miami Dolphins / 4th / 125th pick /2014,MIA,2017,2025-08-15 14:11:03
23,Jay Ajayi,24,RB,7,7,223,6-0,Boise St.,6/15/1993,2,3,Miami Dolphins / 5th / 149th pick /2015,MIA,2017,2025-08-15 14:11:03
59,Chase Allen,24,LB,16,4,246,6-3,Southern Illinois,8/29/1993,Rook,3,,MIA,2017,2025-08-15 14:11:03
29,Nate Allen,30,FS,7,7,205,6-1,South Florida,11/30/1987,7,2,Philadelphia Eagles / 2nd / 37th pick /2010,MIA,2017,2025-08-15 14:11:03
47,Kiko Alonso,27,LOLB,16,16,239,6-3,Oregon,8/14/1990,4,7,Buffalo Bills / 2nd / 46th pick /2013,MIA,2017,2025-08-15 14:11:03
44,Stephone Anthony,25,LB,8,0,245,6-3,Clemson,7/28/1992,2,1,New Orleans Saints / 1st / 31st pick /2015,MIA,2017,2025-08-15 14:11:03
68,Isaac Asiata,25,G,1,0,345,6-3,Utah,12/29/1992,Rook,0,Miami Dolphins / 5th / 164th pick /2017,MIA,2017,2025-08-15 14:11:03
50,Andre Branch,28,LDE/NT,14,14,263,6-5,Clemson,7/14/1989,5,6,Jacksonville Jaguars / 2nd / 38th pick /2012,MIA,2017,2025-08-15 14:11:03
64,Jake Brendel,25,C,16,0,299,6-4,UCLA,9/10/1992,1,1,,MIA,2017,2025-08-15 14:11:03
74,Jermon Bushrod,33,RG,10,10,318,6-5,Towson,8/19/1984,10,4,New Orleans Saints / 4th / 125th pick /2007,MIA,2017,2025-08-15 14:11:03
88,Leonte Carroo,23,WR,14,0,215,6-1,Rutgers,1/24/1994,1,1,Miami Dolphins / 3rd / 86th pick /2016,MIA,2017,2025-08-15 14:11:03
6,Jay Cutler,34,QB,14,14,231,6-3,Vanderbilt,4/29/1983,11,6,Denver Broncos / 1st / 11th pick /2006,MIA,2017,2025-08-15 14:11:03
77,Jesse Davis,26,RG,16,10,309,6-6,Idaho,9/15/1991,1,4,,MIA,2017,2025-08-15 14:11:03
92,John Denney,39,LS,16,0,242,6-5,BYU,12/13/1978,12,2,,MIA,2017,2025-08-15 14:11:03
85,A.J. Derby,26,TE,2,0,240,6-5,Arkansas,9/20/1991,1,0,New England Patriots / 6th / 202nd pick /2015,MIA,2017,2025-08-15 14:11:03
32,Kenyan Drake,23,RB,16,6,216,6-1,Alabama,1/26/1994,1,6,Miami Dolphins / 3rd / 73rd pick /2016,MIA,2017,2025-08-15 14:11:03
9,David Fales,27,QB,2,0,210,6-2,San Jose St.,10/4/1990,1,1,Chicago Bears / 6th / 183rd pick /2014,MIA,2017,2025-08-15 14:11:03
80,Anthony Fasano,33,TE,16,7,258,6-4,Notre Dame,4/20/1984,11,1,Dallas Cowboys / 2nd / 53rd pick /2006,MIA,2017,2025-08-15 14:11:03
78,Terrence Fede,26,DE,16,0,267,6-4,Marist,11/19/1991,3,2,Miami Dolphins / 7th / 234th pick /2014,MIA,2017,2025-08-15 14:11:03
56,Davon Godchaux,23,RDT,15,5,330,6-3,LSU,11/11/1994,Rook,3,Miami Dolphins / 5th / 178th pick /2017,MIA,2017,2025-08-15 14:11:03
19,Jakeem Grant,25,WR,16,0,172,5-7,Texas Tech,10/30/1992,1,2,Miami Dolphins / 6th / 186th pick /2016,MIA,2017,2025-08-15 14:11:03
48,MarQueis Gray,28,TE,16,0,263,6-4,Minnesota,11/7/1989,4,0,,MIA,2017,2025-08-15 14:11:03
16,Matt Haack,23,P,16,0,205,6-0,Arizona St.,7/25/1994,Rook,2,,MIA,2017,2025-08-15 14:11:03
90,Charles Harris,22,DE,16,2,250,6-3,Missouri,3/6/1995,Rook,2,Miami Dolphins / 1st / 22nd pick /2017,MIA,2017,2025-08-15 14:11:03
95,William Hayes,32,DE,10,0,265,6-3,Winston-Salem St.,5/2/1985,9,1,Tennessee Titans / 4th / 103rd pick /2008,MIA,2017,2025-08-15 14:11:03
46,Neville Hewitt,24,LB,6,0,234,6-2,Marshall,4/6/1993,2,0,,MIA,2017,2025-08-15 14:11:03
