Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
NYJ,1995,20,Richie Anderson,24,FB,10,0,230,6-2,Penn St.,9/13/1971,2,0,New York Jets / 6th / 144th pick /1993
NYJ,1995,98,Kurt Barber,26,DE,6,0,245,6-4,USC,1/5/1969,3,1,New York Jets / 2nd / 42nd pick /1992
NYJ,1995,30,Brad Baxter,28,FB,15,13,233,6-1,Alabama St.,5/5/1967,6,2,Minnesota Vikings / 11th / 303rd pick /1989
NYJ,1995,84,Fred Baxter,24,TE,15,3,268,6-3,Auburn,6/14/1971,2,1,New York Jets / 5th / 115th pick /1993
NYJ,1995,78,Lou Benfatti,24,DT,12,0,278,6-4,Penn St.,3/9/1971,1,1,New York Jets / 3rd / 94th pick /1994
NYJ,1995,68,John Bock,24,C,10,7,290,6-3,"Louisville,Indiana St.",2/11/1971,1,2,
NYJ,1995,81,Kyle Brady,23,TE,15,11,278,6-6,Penn St.,1/14/1972,Rook,2,New York Jets / 1st / 9th pick /1995
NYJ,1995,6,Bubby Brister,33,QB,9,4,205,6-3,"Tulane,La-Monroe",8/15/1962,9,-4,Pittsburgh Steelers / 3rd / 67th pick /1986
NYJ,1995,94,Matt Brock,29,RDT,16,15,300,6-5,Oregon,1/14/1966,6,9,Green Bay Packers / 3rd / 58th pick /1989
NYJ,1995,76,James Brown,25,RT,14,12,330,6-6,Virginia St.,1/30/1970,2,4,Dallas Cowboys / 3rd / 82nd pick /1992
NYJ,1995,50,Glenn Cadrez,25,LB,1,0,240,6-3,Houston,1/2/1970,3,0,New York Jets / 6th / 154th pick /1992
NYJ,1995,26,Ron Carpenter,25,DB,13,4,189,6-1,Miami (OH),1/20/1970,2,2,
NYJ,1995,35,Dexter Carter,28,RB,10,0,170,5-9,Florida St.,9/15/1967,5,0,San Francisco 49ers / 1st / 25th pick /1990
NYJ,1995,53,Chad Cascadden,23,LB,12,0,235,6-1,Wisconsin,5/14/1972,Rook,1,
NYJ,1995,92,Tony Casillas,32,LDT,11,5,278,6-3,Oklahoma,10/26/1963,9,3,Atlanta Falcons / 1st / 2nd pick /1986
NYJ,1995,88,Curtis Ceaser,23,WR,4,0,190,6-2,Grambling St.,8/11/1972,Rook,0,New York Jets / 7th / 217th pick /1995
NYJ,1995,80,Wayne Chrebet,22,WR,16,16,188,5-10,Hofstra,8/14/1973,Rook,4,
NYJ,1995,59,Kyle Clifton,33,LB,16,0,236,6-4,TCU,8/23/1962,11,1,New York Jets / 3rd / 64th pick /1984
NYJ,1995,83,Tyrone Davis,23,WR,4,0,240,6-4,Virginia,6/30/1972,Rook,0,New York Jets / 4th / 107th pick /1995
