No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
8,Mark Brunell,40,QB,2,0,215,6-1,Washington,9/17/1970,16,0,Green Bay Packers / 5th / 118th pick /1993,NYJ,2010,2025-08-15 14:20:18
11,Kellen Clemens,27,QB,1,0,220,6-2,Oregon,6/7/1983,4,0,New York Jets / 2nd / 49th pick /2006,NYJ,2010,2025-08-15 14:20:18
87,David Clowney,25,WR,3,0,190,6-1,Virginia Tech,7/7/1985,2,0,Green Bay Packers / 5th / 157th pick /2007,NYJ,2010,2025-08-15 14:20:18
34,Marquice Cole,27,DB,12,1,184,5-11,Northwestern,11/13/1983,1,2,,NYJ,2010,2025-08-15 14:20:18
30,Drew Coleman,27,DB,16,4,180,5-9,TCU,4/22/1983,4,3,New York Jets / 6th / 189th pick /2006,NYJ,2010,2025-08-15 14:20:18
38,John Conner,23,RB,16,0,240,5-11,Kentucky,6/8/1987,Rook,0,New York Jets / 5th / 139th pick /2010,NYJ,2010,2025-08-15 14:20:18
27,Emanuel Cook,22,DB,4,0,214,5-10,South Carolina,1/20/1988,Rook,0,,NYJ,2010,2025-08-15 14:20:18
89,Jerricho Cotchery,28,WR,14,5,205,6-1,North Carolina St.,6/16/1982,6,3,New York Jets / 4th / 108th pick /2004,NYJ,2010,2025-08-15 14:20:18
31,Antonio Cromartie,26,RCB,15,15,210,6-2,Florida St.,4/15/1984,4,6,San Diego Chargers / 1st / 19th pick /2006,NYJ,2010,2025-08-15 14:20:18
86,Jeff Cumberland,23,TE,1,0,249,6-4,Illinois,5/2/1987,Rook,0,,NYJ,2010,2025-08-15 14:20:18
54,Kenwin Cummings,24,DE,3,0,270,6-3,Wingate,7/23/1986,1,0,,NYJ,2010,2025-08-15 14:20:18
70,Mike DeVito,26,RDE,16,11,298,6-3,Maine,6/10/1984,3,12,,NYJ,2010,2025-08-15 14:20:18
94,Marcus Dixon,26,DE,3,1,295,6-4,Hampton,9/16/1984,Rook,1,,NYJ,2010,2025-08-15 14:20:18
62,Vlad Ducasse,23,G,2,0,329,6-5,Massachusetts,10/15/1987,Rook,0,New York Jets / 2nd / 61st pick /2010,NYJ,2010,2025-08-15 14:20:18
17,Braylon Edwards,27,WR,16,15,214,6-3,Michigan,2/21/1983,5,7,Cleveland Browns / 1st / 3rd pick /2005,NYJ,2010,2025-08-15 14:20:18
92,Shaun Ellis,33,LDE,15,15,290,6-5,Tennessee,6/24/1977,10,8,New York Jets / 1st / 12th pick /2000,NYJ,2010,2025-08-15 14:20:18
60,D'Brickashaw Ferguson,27,LT,16,16,310,6-6,Virginia,12/10/1983,4,8,New York Jets / 1st / 4th pick /2006,NYJ,2010,2025-08-15 14:20:18
2,Nick Folk,26,K,16,0,222,6-1,Arizona,11/5/1984,3,1,Dallas Cowboys / 6th / 178th pick /2007,NYJ,2010,2025-08-15 14:20:18
50,Vernon Gholston,24,DE,16,2,258,6-4,Ohio St.,6/5/1986,2,2,New York Jets / 1st / 6th pick /2008,NYJ,2010,2025-08-15 14:20:18
71,Jarron Gilbert,24,DT,1,0,287,6-5,San Jose St.,9/30/1986,1,0,Chicago Bears / 3rd / 68th pick /2009,NYJ,2010,2025-08-15 14:20:18
95,Howard Green,31,DT,2,0,340,6-2,LSU,1/12/1979,8,0,Houston Texans / 6th / 190th pick /2002,NYJ,2010,2025-08-15 14:20:18
23,Shonn Greene,25,RB,15,2,235,5-10,Iowa,8/21/1985,1,5,New York Jets / 3rd / 65th pick /2009,NYJ,2010,2025-08-15 14:20:18
52,David Harris,26,RILB,16,16,250,6-2,Michigan,1/21/1984,3,9,New York Jets / 2nd / 47th pick /2007,NYJ,2010,2025-08-15 14:20:18
84,Ben Hartsock,30,TE,16,7,265,6-4,Ohio St.,7/5/1980,6,0,Indianapolis Colts / 3rd / 68th pick /2004,NYJ,2010,2025-08-15 14:20:18
10,Santonio Holmes,26,WR,12,10,192,5-11,Ohio St.,3/3/1984,4,6,Pittsburgh Steelers / 1st / 25th pick /2006,NYJ,2010,2025-08-15 14:20:18
78,Wayne Hunter,29,T,14,4,318,6-5,Hawaii,7/2/1981,6,3,Seattle Seahawks / 3rd / 73rd pick /2003,NYJ,2010,2025-08-15 14:20:18
44,James Ihedigbo,27,DB,14,0,202,6-1,Massachusetts,12/3/1983,2,1,,NYJ,2010,2025-08-15 14:20:18
77,Kris Jenkins,31,DT,1,1,360,6-4,Maryland,8/3/1979,9,0,Carolina Panthers / 2nd / 44th pick /2001,NYJ,2010,2025-08-15 14:20:18
81,Dustin Keller,26,TE,16,13,248,6-2,Purdue,9/25/1984,2,5,New York Jets / 1st / 30th pick /2008,NYJ,2010,2025-08-15 14:20:18
93,Matt Kroul,24,DT,6,0,281,6-3,Iowa,2/25/1986,Rook,1,,NYJ,2010,2025-08-15 14:20:18
56,Lance Laury,28,LB,16,0,242,6-2,South Carolina,1/17/1982,4,2,,NYJ,2010,2025-08-15 14:20:18
36,Jim Leonhard,28,SS,11,11,188,5-8,Wisconsin,10/27/1982,5,4,,NYJ,2010,2025-08-15 14:20:18
26,Dwight Lowery,24,DB,14,3,185,6-1,San Jose St.,1/23/1986,2,4,New York Jets / 4th / 113th pick /2008,NYJ,2010,2025-08-15 14:20:18
74,Nick Mangold,26,C,16,16,307,6-4,Ohio St.,1/13/1984,4,12,New York Jets / 1st / 29th pick /2006,NYJ,2010,2025-08-15 14:20:18
53,Josh Mauga,23,LB,8,0,250,6-1,Nevada,6/20/1987,1,1,,NYJ,2010,2025-08-15 14:20:18
25,Joe McKnight,22,RB,9,1,190,6-0,USC,4/16/1988,Rook,1,New York Jets / 4th / 112th pick /2010,NYJ,2010,2025-08-15 14:20:18
65,Brandon Moore,30,RG,16,16,305,6-3,Illinois,6/3/1980,7,6,,NYJ,2010,2025-08-15 14:20:18
82,Matthew Mulligan,25,TE,13,1,258,6-4,Maine,1/18/1985,1,0,,NYJ,2010,2025-08-15 14:20:18
97,Calvin Pace,30,ROLB,12,11,265,6-4,Wake Forest,10/28/1980,7,7,Arizona Cardinals / 1st / 18th pick /2003,NYJ,2010,2025-08-15 14:20:18
22,Brodney Pool,26,FS,15,12,214,6-2,Oklahoma,5/24/1984,5,5,Cleveland Browns / 2nd / 34th pick /2005,NYJ,2010,2025-08-15 14:20:18
91,Sione Pouha,31,NT,16,15,325,6-3,Utah,2/3/1979,5,10,New York Jets / 3rd / 88th pick /2005,NYJ,2010,2025-08-15 14:20:18
93,Trevor Pryce,35,DE,10,0,290,6-5,"Michigan,Clemson",8/3/1975,13,1,Denver Broncos / 1st / 28th pick /1997,NYJ,2010,2025-08-15 14:20:18
46,Tanner Purdum,24,LS,16,0,217,6-3,Baker,1/1/1986,1,1,,NYJ,2010,2025-08-15 14:20:18
24,Darrelle Revis,25,LCB,13,13,198,5-11,Pittsburgh,7/14/1985,3,14,New York Jets / 1st / 14th pick /2007,NYJ,2010,2025-08-15 14:20:18
49,Tony Richardson,39,FB,16,10,238,6-1,Auburn,12/17/1971,15,0,,NYJ,2010,2025-08-15 14:20:18
6,Mark Sanchez,24,QB,16,16,232,6-2,USC,11/11/1986,1,9,New York Jets / 1st / 5th pick /2009,NYJ,2010,2025-08-15 14:20:18
57,Bart Scott,30,LILB,16,16,242,6-2,Southern Illinois,8/18/1980,8,9,,NYJ,2010,2025-08-15 14:20:18
68,Matt Slauson,24,LG,16,16,315,6-5,Nebraska,2/18/1986,1,6,New York Jets / 6th / 193rd pick /2009,NYJ,2010,2025-08-15 14:20:18
16,Brad Smith,27,WR,16,2,213,6-2,Missouri,12/12/1983,4,4,New York Jets / 4th / 103rd pick /2006,NYJ,2010,2025-08-15 14:20:18
33,Eric Smith,27,FS,13,6,207,6-1,Michigan St.,3/17/1983,4,3,New York Jets / 3rd / 97th pick /2006,NYJ,2010,2025-08-15 14:20:18
99,Jason Taylor,36,ROLB,16,5,244,6-6,Akron,9/1/1974,13,5,Miami Dolphins / 3rd / 73rd pick /1997,NYJ,2010,2025-08-15 14:20:18
58,Bryan Thomas,31,LOLB,16,12,265,6-4,Ala-Birmingham,6/7/1979,8,7,New York Jets / 1st / 22nd pick /2002,NYJ,2010,2025-08-15 14:20:18
21,LaDainian Tomlinson,31,RB,15,13,215,5-10,TCU,6/23/1979,9,8,San Diego Chargers / 1st / 5th pick /2001,NYJ,2010,2025-08-15 14:20:18
29,Isaiah Trufant,28,DB,1,0,170,5-8,Eastern Washington,12/9/1982,1,0,,NYJ,2010,2025-08-15 14:20:18
88,Patrick Turner,23,WR,5,0,221,6-5,USC,5/19/1987,1,0,Miami Dolphins / 3rd / 87th pick /2009,NYJ,2010,2025-08-15 14:20:18
75,Robert Turner,26,TE,16,0,308,6-4,New Mexico,8/20/1984,3,1,,NYJ,2010,2025-08-15 14:20:18
