Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
NYJ,1976,67,Darrell Austin,25,RG/C,11,10,250,6-4,South Carolina,11/6/1951,1,3,Denver Broncos / 16th / 404th pick /1974
NYJ,1976,83,Jerome Barkum,26,WR,4,3,218,6-3,Jackson St.,7/18/1950,4,0,New York Jets / 1st / 9th pick /1972
NYJ,1976,77,Carl Barzilauskas,25,LDT,12,11,271,6-6,Indiana,3/19/1951,2,4,New York Jets / 1st / 6th pick /1974
NYJ,1976,48,Clifford Brooks,27,DB,1,1,190,6-1,Tennessee St.,6/21/1949,4,0,Cleveland Browns / 2nd / 45th pick /1972
NYJ,1976,84,Don Buckey,23,WR,4,0,180,5-11,North Carolina St.,11/9/1953,Rook,0,New York Jets / 12th / 326th pick /1976
NYJ,1976,51,Greg Buttle,22,LLB,14,14,235,6-3,Penn St.,6/20/1954,Rook,6,New York Jets / 3rd / 67th pick /1976
NYJ,1976,3,Duane Carrell,27,P,14,0,185,5-10,Florida St.,10/3/1949,2,3,
NYJ,1976,88,Rich Caster,28,TE,14,14,228,6-5,Jackson St.,10/16/1948,6,4,New York Jets / 2nd / 46th pick /1970
NYJ,1976,35,Steve Davis,28,RB,12,8,218,6-1,Delaware St.,11/10/1948,4,3,Pittsburgh Steelers / 3rd / 60th pick /1971
NYJ,1976,84,Keith Denson,24,WR,2,0,165,5-8,San Diego St.,8/30/1952,Rook,0,
NYJ,1976,55,John Ebersole,28,MLB,13,10,234,6-3,Penn St.,11/5/1948,6,4,New York Jets / 4th / 98th pick /1970
NYJ,1976,65,Joe Fields,23,C,14,10,250,6-2,"Rutgers-Camden,Widener",11/14/1953,1,4,New York Jets / 14th / 349th pick /1975
NYJ,1976,21,Clark Gaines,22,FB,14,8,206,6-1,Wake Forest,2/1/1954,Rook,8,
NYJ,1976,85,Ed Galigher,26,RDT,14,14,255,6-4,"Chabot,UCLA",10/15/1950,4,5,New York Jets / 4th / 89th pick /1972
NYJ,1976,45,Louie Giammona,23,RB,14,3,180,5-9,Utah St.,3/3/1953,Rook,2,New York Jets / 8th / 214th pick /1976
NYJ,1976,36,Bob Gresham,28,RB,11,4,195,5-11,West Virginia,7/9/1948,5,1,New Orleans Saints / 8th / 201st pick /1971
NYJ,1976,84,Clint Haslerig,24,WR,5,0,189,6-0,Michigan,4/9/1952,2,0,San Francisco 49ers / 4th / 83rd pick /1974
NYJ,1976,52,Mike Hennigan,25,LB,12,0,217,6-2,"Parsons,Tennessee Tech",10/24/1951,3,2,Detroit Lions / 4th / 81st pick /1973
NYJ,1976,75,Winston Hill,35,RT,14,10,270,6-4,Texas Southern,10/23/1941,13,4,Baltimore Colts / 11th / 145th pick /1963
NYJ,1976,39,Harry Howard,27,DB,1,0,189,6-1,Ohio St.,10/7/1949,Rook,0,Los Angeles Rams / 9th / 225th pick /1972
NYJ,1976,43,Jazz Jackson,24,RB,7,0,167,5-8,Western Kentucky,3/5/1952,2,0,New York Jets / 16th / 395th pick /1974
NYJ,1976,11,Steve Joachim,24,QB,1,0,215,6-3,"Penn St.,Temple",3/27/1952,1,0,Baltimore Colts / 7th / 160th pick /1975
NYJ,1976,56,Larry Keller,23,LB,14,2,223,6-2,Houston,10/2/1953,Rook,2,San Diego Chargers / 9th / 214th pick /1975
NYJ,1976,82,David Knight,25,WR,14,13,182,6-1,William & Mary,2/1/1951,3,3,New York Jets / 11th / 272nd pick /1973
NYJ,1976,71,Al Krevis,24,T,10,0,263,6-5,Boston Col.,7/9/1952,1,2,Cincinnati Bengals / 2nd / 39th pick /1975
NYJ,1976,5,Pat Leahy,25,K,14,0,194,6-0,St. Louis,3/19/1951,2,3,
NYJ,1976,49,Ed Marinaro,26,RB,6,5,212,6-2,Cornell,3/31/1950,4,3,Minnesota Vikings / 2nd / 50th pick /1972
NYJ,1976,59,Bob Martin,23,RLB,13,13,217,6-1,Nebraska,11/14/1953,Rook,5,New York Jets / 6th / 163rd pick /1976
NYJ,1976,47,Tommy Marvaso,23,DB,12,2,190,6-1,Cincinnati,10/2/1953,Rook,2,Washington Redskins / 6th / 179th pick /1976
NYJ,1976,12,Joe Namath,33,QB,11,8,200,6-2,Alabama,5/31/1943,11,-1,"New York Jets / 1st / 2nd pick /1965, St. Louis Cardinals / 1st / 12th pick /1965"
NYJ,1976,81,Richard Neal,29,RDE,13,13,260,6-3,Southern,9/27/1947,7,5,New Orleans Saints / 2nd / 45th pick /1969
NYJ,1976,87,Billy Newsome,28,DE,2,1,250,6-4,Grambling St.,3/2/1948,6,0,Baltimore Colts / 5th / 122nd pick /1970
NYJ,1976,86,Richard Osborne,23,TE,9,1,230,6-3,Texas A&M,10/31/1953,Rook,0,Philadelphia Eagles / 9th / 248th pick /1976
