Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
NYJ,1970,82,Gary Arthur,22,TE,7,0,250,6-5,Miami (OH),1/9/1948,Rook,0,New York Jets / 5th / 124th pick /1970
NYJ,1970,62,Al Atkinson,27,MLB,14,14,230,6-2,Villanova,7/28/1943,5,7,"Buffalo Bills / 3rd / 24th pick /1965, Baltimore Colts / 6th / 84th pick /1965"
NYJ,1970,51,Ralph Baker,28,LLB,14,14,228,6-3,Penn St.,8/25/1942,6,7,"Pittsburgh Steelers / 3rd / 38th pick /1964, New York Jets / 6th / 43rd pick /1964"
NYJ,1970,40,Mike Battle,24,DB,14,0,175,6-1,USC,7/9/1946,1,0,New York Jets / 12th / 311th pick /1969
NYJ,1970,77,Tom Bayless,23,DT,2,0,240,6-3,Purdue,12/17/1947,Rook,1,New York Jets / 15th / 384th pick /1970
NYJ,1970,7,Eddie Bell,24,WR,14,2,160,5-10,Idaho St.,9/13/1946,Rook,3,New York Jets / 9th / 228th pick /1970
NYJ,1970,86,Verlon Biggs,27,RDE,13,13,275,6-4,Jackson St.,3/16/1943,5,6,New York Jets / 3rd / 20th pick /1965
NYJ,1970,32,Emerson Boozer,27,FB,10,10,195,5-11,MD-Eastern Shore,7/4/1943,4,7,"New York Jets / 6th / 46th pick /1966, Pittsburgh Steelers / 7th / 98th pick /1966"
NYJ,1970,88,Rich Caster,22,TE,14,6,228,6-5,Jackson St.,10/16/1948,Rook,4,New York Jets / 2nd / 46th pick /1970
NYJ,1970,56,Paul Crane,26,LB,14,0,212,6-3,Alabama,1/29/1944,4,3,
NYJ,1970,15,Bob Davis,25,QB,1,0,205,6-2,Virginia,9/15/1945,3,0,Houston Oilers / 2nd / 30th pick /1967
NYJ,1970,43,John Dockery,26,DB,14,0,185,6-0,Harvard,9/6/1944,2,3,
NYJ,1970,55,John Ebersole,22,LB,14,0,234,6-3,Penn St.,11/5/1948,Rook,3,New York Jets / 4th / 98th pick /1970
NYJ,1970,80,John Elliott,26,RDT,14,14,244,6-4,Texas,10/26/1944,3,9,New York Jets / 7th / 171st pick /1967
NYJ,1970,61,Roger Finnie,25,T,3,3,245,6-3,Florida A&M,11/6/1945,1,2,New York Jets / 14th / 364th pick /1969
NYJ,1970,70,Dave Foley,23,RT,14,11,255,6-5,Ohio St.,10/28/1947,1,6,New York Jets / 1st / 26th pick /1969
NYJ,1970,60,Larry Grantham,32,RLB,14,14,210,6-0,Mississippi,9/16/1938,10,9,"New York Titans /1960, Baltimore Colts / 15th / 178th pick /1960"
