No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
39,Antonio Allen,24,DB,7,1,210,6-1,South Carolina,9/23/1988,Rook,1,New York Jets / 7th / 242nd pick /2012,NYJ,2012,2025-08-15 14:20:33
21,Kahlil Bell,26,RB,3,0,219,6-0,UCLA,12/10/1986,3,0,,NYJ,2012,2025-08-15 14:20:33
37,Yeremiah Bell,34,FS,16,16,205,6-0,Eastern Kentucky,3/3/1978,8,7,Miami Dolphins / 6th / 213th pick /2003,NYJ,2012,2025-08-15 14:20:33
54,Nick Bellore,23,LB,16,0,250,6-1,Central Michigan,5/12/1989,1,2,,NYJ,2012,2025-08-15 14:20:33
22,Aaron Berry,24,DB,7,0,180,5-11,Pittsburgh,6/25/1988,2,0,,NYJ,2012,2025-08-15 14:20:33
32,Josh Bush,23,DB,16,0,208,5-11,Wake Forest,3/6/1989,Rook,1,New York Jets / 6th / 187th pick /2012,NYJ,2012,2025-08-15 14:20:33
38,John Conner,25,RB,3,2,240,5-11,Kentucky,6/8/1987,2,0,New York Jets / 5th / 139th pick /2010,NYJ,2012,2025-08-15 14:20:33
98,Quinton Coples,22,DE,16,2,284,6-6,North Carolina,6/22/1990,Rook,3,New York Jets / 1st / 16th pick /2012,NYJ,2012,2025-08-15 14:20:33
31,Antonio Cromartie,28,RCB,16,16,210,6-2,Florida St.,4/15/1984,6,11,San Diego Chargers / 1st / 19th pick /2006,NYJ,2012,2025-08-15 14:20:33
86,Jeff Cumberland,25,TE,15,12,249,6-4,Illinois,5/2/1987,2,3,,NYJ,2012,2025-08-15 14:20:33
56,Demario Davis,23,LB,16,3,248,6-2,Arkansas St.,1/11/1989,Rook,3,New York Jets / 3rd / 77th pick /2012,NYJ,2012,2025-08-15 14:20:33
70,Mike DeVito,28,RDE,16,15,298,6-3,Maine,6/10/1984,5,13,,NYJ,2012,2025-08-15 14:20:33
94,Marcus Dixon,28,DE,3,0,295,6-4,Hampton,9/16/1984,2,0,,NYJ,2012,2025-08-15 14:20:33
92,Marcus Dowtin,23,LB,3,0,230,6-2,North Alabama,1/22/1989,Rook,0,,NYJ,2012,2025-08-15 14:20:33
62,Vlad Ducasse,25,G,16,0,329,6-5,Massachusetts,10/15/1987,2,1,New York Jets / 2nd / 61st pick /2010,NYJ,2012,2025-08-15 14:20:33
17,Braylon Edwards,29,WR,3,3,214,6-3,Michigan,2/21/1983,7,1,Cleveland Browns / 1st / 3rd pick /2005,NYJ,2012,2025-08-15 14:20:33
93,Kenrick Ellis,25,DT,12,2,346,6-5,Hampton,12/10/1987,1,3,New York Jets / 3rd / 94th pick /2011,NYJ,2012,2025-08-15 14:20:33
83,Dedrick Epps,24,TE,3,0,246,6-3,Miami (FL),6/19/1988,2,0,San Diego Chargers / 7th / 235th pick /2010,NYJ,2012,2025-08-15 14:20:33
60,D'Brickashaw Ferguson,29,LT,16,16,310,6-6,Virginia,12/10/1983,6,5,New York Jets / 1st / 4th pick /2006,NYJ,2012,2025-08-15 14:20:33
34,Donnie Fletcher,22,DB,3,0,201,6-0,Boston Col.,5/23/1990,Rook,0,,NYJ,2012,2025-08-15 14:20:33
2,Nick Folk,28,K,16,0,222,6-1,Arizona,11/5/1984,5,2,Dallas Cowboys / 6th / 178th pick /2007,NYJ,2012,2025-08-15 14:20:33
19,Clyde Gates,26,WR,11,2,189,5-11,Abilene Christian,6/13/1986,1,2,Miami Dolphins / 4th / 111th pick /2011,NYJ,2012,2025-08-15 14:20:33
16,Mardy Gilyard,26,WR,2,0,187,6-0,Cincinnati,12/2/1986,2,0,St. Louis Rams / 4th / 99th pick /2010,NYJ,2012,2025-08-15 14:20:33
23,Shonn Greene,27,RB,16,14,235,5-10,Iowa,8/21/1985,3,6,New York Jets / 3rd / 65th pick /2009,NYJ,2012,2025-08-15 14:20:33
21,John Griffin,24,RB,1,0,208,5-10,"Northeastern,Massachusetts",12/17/1988,Rook,0,,NYJ,2012,2025-08-15 14:20:33
21,Jonathan Grimes,23,RB,3,0,207,5-10,William & Mary,12/21/1989,Rook,0,,NYJ,2012,2025-08-15 14:20:33
52,David Harris,28,RILB,16,16,250,6-2,Michigan,1/21/1984,5,9,New York Jets / 2nd / 47th pick /2007,NYJ,2012,2025-08-15 14:20:33
71,Damon Harrison,24,DT,5,0,350,6-3,"Northwest Mississippi CC,William Penn",11/29/1988,Rook,0,,NYJ,2012,2025-08-15 14:20:33
89,Jason Hill,27,WR,4,0,204,6-1,Washington St.,2/20/1985,5,0,San Francisco 49ers / 3rd / 76th pick /2007,NYJ,2012,2025-08-15 14:20:33
84,Stephen Hill,21,WR,11,8,215,6-4,Georgia Tech,4/25/1991,Rook,2,New York Jets / 2nd / 43rd pick /2012,NYJ,2012,2025-08-15 14:20:33
36,Lex Hilliard,28,FB,12,9,233,5-11,Montana,7/30/1984,3,0,Miami Dolphins / 6th / 204th pick /2008,NYJ,2012,2025-08-15 14:20:33
10,Santonio Holmes,28,WR,4,4,192,5-11,Ohio St.,3/3/1984,6,2,Pittsburgh Steelers / 1st / 25th pick /2006,NYJ,2012,2025-08-15 14:20:33
77,Austin Howard,25,RT,16,16,330,6-7,Northern Iowa,3/22/1987,2,5,,NYJ,2012,2025-08-15 14:20:33
