Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
CIN,1983,40,Charles Alexander,26,RB/FB,14,14,224,6-1,LSU,7/28/1957,4,5,Cincinnati Bengals / 1st / 12th pick /1979
CIN,1983,14,Ken Anderson,34,QB,13,13,212,6-2,Augustana (IL),2/15/1949,12,9,Cincinnati Bengals / 3rd / 67th pick /1971
CIN,1983,61,Jerry Boyarsky,24,NT,15,14,290,6-3,Pittsburgh,5/15/1959,2,6,New Orleans Saints / 5th / 128th pick /1981
CIN,1983,10,Jim Breech,27,K,16,0,161,5-6,California,4/11/1956,4,2,Detroit Lions / 8th / 206th pick /1978
CIN,1983,34,Louis Breeden,30,LCB,14,13,185,5-11,North Carolina Central,10/26/1953,5,5,Cincinnati Bengals / 7th / 187th pick /1977
CIN,1983,79,Ross Browner,29,RDE,12,9,262,6-3,Notre Dame,3/22/1954,5,4,Cincinnati Bengals / 1st / 8th pick /1978
CIN,1983,67,Gary Burley,31,DE,14,0,272,6-3,Pittsburgh,12/8/1952,7,1,Cincinnati Bengals / 3rd / 55th pick /1975
CIN,1983,50,Glenn Cameron,30,RILB,16,16,225,6-2,Florida,2/21/1953,8,7,Cincinnati Bengals / 1st / 14th pick /1975
CIN,1983,11,Jeff Christensen,23,QB,1,0,202,6-3,Eastern Illinois,1/8/1960,Rook,0,Cincinnati Bengals / 5th / 137th pick /1983
CIN,1983,76,Glen Collins,24,RDE,16,7,265,6-6,Mississippi St.,7/10/1959,1,4,Cincinnati Bengals / 1st / 26th pick /1982
CIN,1983,80,Cris Collinsworth,24,WR,14,14,192,6-5,Florida,1/27/1959,2,11,Cincinnati Bengals / 2nd / 37th pick /1981
CIN,1983,85,Isaac Curtis,33,WR,16,16,192,6-1,"California,San Diego St.",10/20/1950,10,5,Cincinnati Bengals / 1st / 15th pick /1973
CIN,1983,52,Tom Dinkel,27,LOLB,16,11,240,6-3,Kansas,7/25/1956,5,6,Cincinnati Bengals / 5th / 126th pick /1978
CIN,1983,73,Eddie Edwards,29,LDE,16,16,256,6-5,Miami (FL),4/25/1954,6,8,Cincinnati Bengals / 1st / 3rd pick /1977
CIN,1983,58,Guy Frazier,24,LOLB,10,5,215,6-2,Wyoming,7/20/1959,2,3,Cincinnati Bengals / 4th / 93rd pick /1981
CIN,1983,48,Andy Gibler,22,TE,2,0,235,6-4,Missouri,4/30/1961,Rook,0,
CIN,1983,22,James Griffin,22,DB,16,0,197,6-2,Middle Tenn. St.,9/7/1961,Rook,1,Cincinnati Bengals / 7th / 193rd pick /1983
CIN,1983,44,Ray Griffin,27,DB,16,0,186,5-10,Ohio St.,6/29/1956,5,2,Cincinnati Bengals / 2nd / 35th pick /1978
