Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
CIN,1978,14,Ken Anderson,29,QB,12,12,212,6-2,Augustana (IL),2/15/1949,7,6,Cincinnati Bengals / 3rd / 67th pick /1971
CIN,1978,10,Chris Bahr,25,K,16,0,170,5-10,Penn St.,2/3/1953,2,2,Cincinnati Bengals / 2nd / 51st pick /1976
CIN,1978,84,Don Bass,22,TE,16,8,219,6-2,Houston,3/11/1956,Rook,3,Cincinnati Bengals / 3rd / 83rd pick /1978
CIN,1978,34,Louis Breeden,25,LCB,16,16,185,5-11,North Carolina Central,10/26/1953,Rook,8,Cincinnati Bengals / 7th / 187th pick /1977
CIN,1978,82,Billy Brooks,25,WR,15,13,204,6-3,Oklahoma,7/22/1953,2,4,Cincinnati Bengals / 1st / 11th pick /1976
CIN,1978,79,Ross Browner,24,RDE,11,9,262,6-3,Notre Dame,3/22/1954,Rook,5,Cincinnati Bengals / 1st / 8th pick /1978
CIN,1978,74,Glenn Bujnoch,25,LG,16,15,260,6-5,Texas A&M,12/20/1953,2,5,Cincinnati Bengals / 2nd / 38th pick /1976
CIN,1978,67,Gary Burley,26,LDE,16,16,272,6-3,Pittsburgh,12/8/1952,2,7,Cincinnati Bengals / 3rd / 55th pick /1975
CIN,1978,58,Blair Bush,22,C,16,16,268,6-3,Washington,11/25/1956,Rook,5,Cincinnati Bengals / 1st / 16th pick /1978
CIN,1978,50,Glenn Cameron,25,LLB,15,14,225,6-2,Florida,2/21/1953,3,6,Cincinnati Bengals / 1st / 14th pick /1975
CIN,1978,42,Boobie Clark,28,FB,14,6,245,6-2,Bethune-Cookman,11/8/1950,5,2,Cincinnati Bengals / 12th / 302nd pick /1973
CIN,1978,24,Marvin Cobb,25,SS,16,15,189,6-0,USC,8/6/1953,3,7,Cincinnati Bengals / 11th / 276th pick /1975
