No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
48,Cal Adomitis,25,LS,17,0,238,6-2,Pittsburgh,7/9/1998,1,1,,CIN,2023,2025-08-15 13:49:38
26,Tycen Anderson,24,S,7,0,205,6-2,Toledo,6/13/1999,1,0,Cincinnati Bengals / 5th / 166th pick /2022,CIN,2023,2025-08-15 13:49:38
22,Chidobe Awuzie,28,LCB,15,10,202,5-11,Colorado,5/24/1995,6,4,Dallas Cowboys / 2nd / 60th pick /2017,CIN,2023,2025-08-15 13:49:38
49,Joe Bachie,25,LB,16,0,235,6-2,Michigan St.,2/26/1998,3,1,,CIN,2023,2025-08-15 13:49:38
51,Markus Bailey,26,LB,17,0,235,6-1,Purdue,3/7/1997,3,1,Cincinnati Bengals / 7th / 215th pick /2020,CIN,2023,2025-08-15 13:49:38
27,Jordan Battle,23,S,17,7,215,6-1,Alabama,12/14/2000,Rook,3,Cincinnati Bengals / 3rd / 95th pick /2023,CIN,2023,2025-08-15 13:49:38
83,Tyler Boyd,29,WR,17,13,203,6-2,Pittsburgh,11/15/1994,7,6,Cincinnati Bengals / 2nd / 55th pick /2016,CIN,2023,2025-08-15 13:49:38
30,Chase Brown,23,RB,12,0,210,5-10,"Western Michigan,Illinois",3/21/2000,Rook,3,Cincinnati Bengals / 5th / 163rd pick /2023,CIN,2023,2025-08-15 13:49:38
75,Orlando Brown Jr.,27,T,17,17,350,6-8,Oklahoma,5/2/1996,5,9,Baltimore Ravens / 3rd / 83rd pick /2018,CIN,2023,2025-08-15 13:49:38
6,Jake Browning,27,QB,9,7,209,6-2,Washington,4/11/1996,1,7,,CIN,2023,2025-08-15 13:49:38
9,Joe Burrow,27,QB,10,10,215,6-4,"Ohio St.,LSU",12/10/1996,3,8,Cincinnati Bengals / 1st / 1st pick /2020,CIN,2023,2025-08-15 13:49:38
65,Alex Cappa,28,G,17,17,312,6-6,Humboldt St.,1/27/1995,5,7,Tampa Bay Buccaneers / 3rd / 94th pick /2018,CIN,2023,2025-08-15 13:49:38
79,Jackson Carman,23,G,2,0,325,6-5,Clemson,1/22/2000,2,0,Cincinnati Bengals / 2nd / 46th pick /2021,CIN,2023,2025-08-15 13:49:38
95,Zachary Carter,24,DT,17,5,301,6-4,Florida,4/7/1999,1,3,Cincinnati Bengals / 3rd / 95th pick /2022,CIN,2023,2025-08-15 13:49:38
1,Ja'Marr Chase,23,WR,16,16,205,6-0,LSU,3/1/2000,2,11,Cincinnati Bengals / 1st / 5th pick /2021,CIN,2023,2025-08-15 13:49:38
35,Jalen Davis,27,CB,16,0,186,5-10,Utah St.,2/2/1996,5,1,,CIN,2023,2025-08-15 13:49:38
59,Akeem Davis-Gaither,26,LB,13,1,238,6-2,Appalachian St.,9/21/1997,3,1,Cincinnati Bengals / 4th / 107th pick /2020,CIN,2023,2025-08-15 13:49:38
25,Chris Evans,26,RB,8,0,215,5-11,Michigan,10/5/1997,2,0,Cincinnati Bengals / 6th / 202nd pick /2021,CIN,2023,2025-08-15 13:49:38
61,Cody Ford,27,T,17,1,345,6-3,Oklahoma,12/28/1996,4,2,Buffalo Bills / 2nd / 38th pick /2019,CIN,2023,2025-08-15 13:49:38
56,Devin Harper,25,LB,6,0,234,6-0,Oklahoma St.,5/13/1998,1,0,Dallas Cowboys / 6th / 193rd pick /2022,CIN,2023,2025-08-15 13:49:38
91,Trey Hendrickson,29,DE,17,17,265,6-4,Florida Atlantic,12/5/1994,6,11,New Orleans Saints / 3rd / 103rd pick /2017,CIN,2023,2025-08-15 13:49:38
5,Tee Higgins,24,WR,12,11,220,6-4,Clemson,1/18/1999,3,6,Cincinnati Bengals / 2nd / 33rd pick /2020,CIN,2023,2025-08-15 13:49:38
92,B.J. Hill,28,DT,17,17,311,6-3,North Carolina St.,4/20/1995,5,8,New York Giants / 3rd / 69th pick /2018,CIN,2023,2025-08-15 13:49:38
23,Daxton Hill,23,S,17,17,195,6-0,Michigan,9/29/2000,1,6,Cincinnati Bengals / 1st / 31st pick /2022,CIN,2023,2025-08-15 13:49:38
21,Mike Hilton,29,CB,17,13,184,5-9,Mississippi,3/9/1994,6,5,,CIN,2023,2025-08-15 13:49:38
94,Sam Hubbard,28,DE,15,15,265,6-5,Ohio St.,6/23/1995,5,7,Cincinnati Bengals / 3rd / 77th pick /2018,CIN,2023,2025-08-15 13:49:38
87,Tanner Hudson,29,TE,12,1,241,6-5,Southern Arkansas,11/12/1994,4,3,,CIN,2023,2025-08-15 13:49:38
80,Andrei Iosivas,24,WR,16,1,210,6-3,Princeton,10/15/1999,Rook,1,Cincinnati Bengals / 6th / 206th pick /2023,CIN,2023,2025-08-15 13:49:38
16,Trenton Irwin,28,WR,16,5,204,6-2,Stanford,12/10/1995,4,3,,CIN,2023,2025-08-15 13:49:38
38,DJ Ivey,23,CB,8,0,192,6-1,Miami (FL),2/25/2000,Rook,1,Cincinnati Bengals / 7th / 246th pick /2023,CIN,2023,2025-08-15 13:49:38
12,Shedrick Jackson,24,WR,5,0,198,6-1,Auburn,10/20/1999,Rook,0,,CIN,2023,2025-08-15 13:49:38
15,Charlie Jones,25,WR,11,0,190,6-0,"Buffalo,Iowa,Purdue",10/29/1998,Rook,2,Cincinnati Bengals / 4th / 131st pick /2023,CIN,2023,2025-08-15 13:49:38
24,Sidney Jones,27,CB,3,0,181,6-0,Washington,5/21/1996,6,0,Philadelphia Eagles / 2nd / 43rd pick /2017,CIN,2023,2025-08-15 13:49:38
64,Ted Karras,30,C,17,17,310,6-4,Illinois,3/15/1993,7,7,New England Patriots / 6th / 221st pick /2016,CIN,2023,2025-08-15 13:49:38
18,Kwamie Lassiter II,25,WR,1,0,185,5-11,Kansas,1/21/1998,1,0,,CIN,2023,2025-08-15 13:49:38
4,A.J. McCarron,33,QB,2,0,220,6-3,Alabama,9/13/1990,8,0,Cincinnati Bengals / 5th / 164th pick /2014,CIN,2023,2025-08-15 13:49:38
2,Evan McPherson,24,K,17,0,185,5-11,Florida,7/21/1999,2,4,Cincinnati Bengals / 5th / 149th pick /2021,CIN,2023,2025-08-15 13:49:38
28,Joe Mixon,27,RB,17,17,220,6-1,Oklahoma,7/24/1996,6,10,Cincinnati Bengals / 2nd / 48th pick /2017,CIN,2023,2025-08-15 13:49:38
17,Stanley Morgan Jr.,27,WR,3,0,205,6-0,Nebraska,9/7/1996,4,0,,CIN,2023,2025-08-15 13:49:38
99,Myles Murphy,21,DE,17,0,275,6-5,Clemson,1/3/2002,Rook,1,Cincinnati Bengals / 1st / 28th pick /2023,CIN,2023,2025-08-15 13:49:38
58,Joseph Ossai,23,DE,14,0,263,6-4,Texas,4/13/2000,1,1,Cincinnati Bengals / 3rd / 69th pick /2021,CIN,2023,2025-08-15 13:49:38
57,Germaine Pratt,27,LB,17,17,250,6-3,North Carolina St.,5/21/1996,4,8,Cincinnati Bengals / 3rd / 72nd pick /2019,CIN,2023,2025-08-15 13:49:38
98,D.J. Reader,29,DT,14,14,330,6-3,Clemson,7/1/1994,7,6,Houston Texans / 5th / 166th pick /2016,CIN,2023,2025-08-15 13:49:38
10,Brad Robbins,25,P,17,0,203,6-1,Michigan,10/6/1998,Rook,1,Cincinnati Bengals / 6th / 217th pick /2023,CIN,2023,2025-08-15 13:49:38
96,Cameron Sample,24,DE,17,2,272,6-3,Tulane,9/20/1999,2,2,Cincinnati Bengals / 4th / 111th pick /2021,CIN,2023,2025-08-15 13:49:38
89,Drew Sample,27,TE,17,10,260,6-5,Washington,4/16/1996,4,1,Cincinnati Bengals / 2nd / 52nd pick /2019,CIN,2023,2025-08-15 13:49:38
74,Max Scharping,27,G,17,0,327,6-6,Northern Illinois,8/10/1996,4,1,Houston Texans / 2nd / 55th pick /2019,CIN,2023,2025-08-15 13:49:38
33,Nick Scott,28,S,17,10,200,5-11,Penn St.,5/17/1995,4,4,Los Angeles Rams / 7th / 243rd pick /2019,CIN,2023,2025-08-15 13:49:38
81,Irv Smith Jr.,25,TE,12,6,242,6-2,Alabama,8/9/1998,4,1,Minnesota Vikings / 2nd / 50th pick /2019,CIN,2023,2025-08-15 13:49:38
29,Cam Taylor-Britt,24,CB,12,12,200,5-11,Nebraska,10/15/1999,1,5,Cincinnati Bengals / 2nd / 60th pick /2022,CIN,2023,2025-08-15 13:49:38
97,Jay Tufele,24,DT,10,0,305,6-3,USC,7/25/1999,2,1,Jacksonville Jaguars / 4th / 106th pick /2021,CIN,2023,2025-08-15 13:49:38
68,Josh Tupou,29,DT,14,1,340,6-3,Colorado,5/2/1994,6,1,,CIN,2023,2025-08-15 13:49:38
20,DJ Turner,23,CB,17,12,185,5-11,Michigan,11/9/2000,Rook,4,Cincinnati Bengals / 2nd / 60th pick /2023,CIN,2023,2025-08-15 13:49:38
67,Cordell Volson,25,G,17,17,315,6-6,North Dakota St.,7/20/1998,1,7,Cincinnati Bengals / 4th / 136th pick /2022,CIN,2023,2025-08-15 13:49:38
84,Mitchell Wilcox,27,TE,17,4,250,6-4,South Florida,11/7/1996,2,1,,CIN,2023,2025-08-15 13:49:38
73,Jonah Williams,26,T,17,17,312,6-5,Alabama,11/17/1997,3,9,Cincinnati Bengals / 1st / 11th pick /2019,CIN,2023,2025-08-15 13:49:38
32,Trayveon Williams,26,RB,17,0,206,5-8,Texas A&M,10/18/1997,4,1,Cincinnati Bengals / 6th / 182nd pick /2019,CIN,2023,2025-08-15 13:49:38
55,Logan Wilson,27,LB,17,17,245,6-2,Wyoming,7/8/1996,3,8,Cincinnati Bengals / 3rd / 65th pick /2020,CIN,2023,2025-08-15 13:49:38
