No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
97,Geno Atkins,25,RDT,9,9,300,6-1,Georgia,3/28/1988,3,5,Cincinnati Bengals / 4th / 120th pick /2010,CIN,2013,2025-08-15 13:48:12
25,Giovani Bernard,22,RB,16,0,205,5-9,North Carolina,11/22/1991,Rook,9,Cincinnati Bengals / 2nd / 37th pick /2013,CIN,2013,2025-08-15 13:48:12
90,Christo Bilukidi,24,DE,2,0,290,6-5,"Eastern Arizona,Georgia St.",12/13/1989,1,0,Oakland Raiders / 6th / 189th pick /2012,CIN,2013,2025-08-15 13:48:12
53,Michael Boley,31,LB,10,1,230,6-3,Southern Miss,8/24/1982,8,1,Atlanta Falcons / 5th / 160th pick /2005,CIN,2013,2025-08-15 13:48:12
65,Clint Boling,24,LG,12,12,305,6-5,Georgia,5/9/1989,2,7,Cincinnati Bengals / 4th / 101st pick /2011,CIN,2013,2025-08-15 13:48:12
,Kevin Brock,27,TE,4,,315,6-5,Rutgers,4/9/1986,2,0,,CIN,2013,2025-08-15 13:48:12
55,Vontaze Burfict,23,RLB,16,16,255,6-1,Arizona St.,9/24/1990,1,18,,CIN,2013,2025-08-15 13:48:12
33,Rex Burkhead,23,RB,1,0,215,5-10,Nebraska,7/2/1990,Rook,0,Cincinnati Bengals / 6th / 190th pick /2013,CIN,2013,2025-08-15 13:48:12
,Brandon Burton,24,DB,4,,185,6-0,Utah,7/31/1989,2,0,Minnesota Vikings / 5th / 139th pick /2011,CIN,2013,2025-08-15 13:48:12
80,Orson Charles,22,TE,13,0,257,6-3,Georgia,1/27/1991,1,0,Cincinnati Bengals / 4th / 116th pick /2012,CIN,2013,2025-08-15 13:48:12
73,Anthony Collins,28,LT,15,7,308,6-6,Kansas,11/2/1985,5,5,Cincinnati Bengals / 4th / 112th pick /2008,CIN,2013,2025-08-15 13:48:12
64,Kyle Cook,30,C,16,16,295,6-3,Michigan St.,7/25/1983,5,9,,CIN,2013,2025-08-15 13:48:12
32,Chris Crocker,33,DB,12,3,197,5-11,Marshall,3/9/1980,10,3,Cleveland Browns / 3rd / 84th pick /2003,CIN,2013,2025-08-15 13:48:12
14,Andy Dalton,26,QB,16,16,220,6-2,TCU,10/29/1987,2,14,Cincinnati Bengals / 2nd / 35th pick /2011,CIN,2013,2025-08-15 13:48:12
51,Jayson DiManche,23,LB,16,0,232,6-1,Southern Illinois,9/22/1990,Rook,2,,CIN,2013,2025-08-15 13:48:12
96,Carlos Dunlap,24,LDE,16,15,285,6-6,Florida,2/28/1989,3,10,Cincinnati Bengals / 2nd / 54th pick /2010,CIN,2013,2025-08-15 13:48:12
44,Tony Dye,23,DB,1,0,200,5-10,UCLA,2/11/1990,Rook,0,,CIN,2013,2025-08-15 13:48:12
85,Tyler Eifert,23,TE,15,15,255,6-6,Notre Dame,9/8/1990,Rook,4,Cincinnati Bengals / 1st / 21st pick /2013,CIN,2013,2025-08-15 13:48:12
91,Robert Geathers,30,DE,2,0,286,6-3,Georgia,8/11/1983,9,0,Cincinnati Bengals / 4th / 117th pick /2004,CIN,2013,2025-08-15 13:48:12
21,Brandon Ghee,26,DB,10,0,189,6-0,Wake Forest,6/6/1987,3,1,Cincinnati Bengals / 3rd / 96th pick /2010,CIN,2013,2025-08-15 13:48:12
95,Wallace Gilberry,29,DE,16,2,267,6-3,Alabama,12/5/1984,5,4,,CIN,2013,2025-08-15 13:48:12
18,A.J. Green,25,WR,16,16,207,6-4,Georgia,7/31/1988,2,13,Cincinnati Bengals / 1st / 4th pick /2011,CIN,2013,2025-08-15 13:48:12
42,BenJarvus Green-Ellis,28,RB,16,16,215,5-11,Mississippi,7/2/1985,5,4,,CIN,2013,2025-08-15 13:48:12
84,Jermaine Gresham,25,TE,14,14,260,6-5,Oklahoma,6/16/1988,3,4,Cincinnati Bengals / 1st / 21st pick /2010,CIN,2013,2025-08-15 13:48:12
29,Leon Hall,29,RCB,5,5,195,5-11,Michigan,12/9/1984,6,2,Cincinnati Bengals / 1st / 18th pick /2007,CIN,2013,2025-08-15 13:48:12
46,Clark Harris,29,TE,16,0,250,6-5,Rutgers,7/10/1984,5,1,Green Bay Packers / 7th / 243rd pick /2007,CIN,2013,2025-08-15 13:48:12
92,James Harrison,35,LLB,15,10,242,6-0,Kent St.,5/4/1978,11,6,,CIN,2013,2025-08-15 13:48:12
16,Andrew Hawkins,27,WR,8,0,175,5-7,Toledo,3/10/1986,2,2,,CIN,2013,2025-08-15 13:48:12
72,Tanner Hawkinson,23,T,1,0,298,6-5,Kansas,5/14/1990,Rook,0,Cincinnati Bengals / 5th / 156th pick /2013,CIN,2013,2025-08-15 13:48:12
10,Kevin Huber,28,P,14,0,210,6-1,Cincinnati,7/16/1985,4,2,Cincinnati Bengals / 5th / 142nd pick /2009,CIN,2013,2025-08-15 13:48:12
99,Margus Hunt,26,DE,10,0,295,6-8,SMU,7/14/1987,Rook,1,Cincinnati Bengals / 2nd / 53rd pick /2013,CIN,2013,2025-08-15 13:48:12
43,George Iloka,23,SS,16,16,225,6-4,Boise St.,3/31/1990,1,7,Cincinnati Bengals / 5th / 167th pick /2012,CIN,2013,2025-08-15 13:48:12
8,Josh Johnson,27,QB,2,0,219,6-3,San Diego,5/15/1986,4,0,Tampa Bay Buccaneers / 5th / 160th pick /2008,CIN,2013,2025-08-15 13:48:12
93,Michael Johnson,26,RDE,15,15,280,6-7,Georgia Tech,2/7/1987,4,10,Cincinnati Bengals / 3rd / 70th pick /2009,CIN,2013,2025-08-15 13:48:12
24,Adam Jones,30,RCB,16,13,185,5-10,West Virginia,9/30/1983,8,7,Tennessee Titans / 1st / 6th pick /2005,CIN,2013,2025-08-15 13:48:12
82,Marvin Jones,23,WR,16,3,199,6-2,California,3/12/1990,1,7,Cincinnati Bengals / 5th / 166th pick /2012,CIN,2013,2025-08-15 13:48:12
27,Dre Kirkpatrick,24,DB,14,3,190,6-2,Alabama,10/26/1989,1,4,Cincinnati Bengals / 1st / 17th pick /2012,CIN,2013,2025-08-15 13:48:12
37,Chris Lewis-Harris,24,DB,6,0,198,6-1,Chattanooga,2/11/1989,1,0,,CIN,2013,2025-08-15 13:48:12
22,Curtis Marsh,25,DB,2,0,195,6-0,Utah St.,3/1/1988,2,0,Philadelphia Eagles / 3rd / 90th pick /2011,CIN,2013,2025-08-15 13:48:12
58,Rey Maualuga,26,MLB,13,13,254,6-1,USC,1/20/1987,4,8,Cincinnati Bengals / 2nd / 38th pick /2009,CIN,2013,2025-08-15 13:48:12
26,Taylor Mays,25,DB,8,1,231,6-3,USC,2/7/1988,3,1,San Francisco 49ers / 2nd / 49th pick /2010,CIN,2013,2025-08-15 13:48:12
3,Zoltan Mesko,27,P,0,0,234,6-4,Michigan,3/16/1986,3,0,New England Patriots / 5th / 150th pick /2010,CIN,2013,2025-08-15 13:48:12
45,Jeromy Miles,26,DB,1,0,215,6-2,"Navy,Massachusetts",7/20/1987,3,0,,CIN,2013,2025-08-15 13:48:12
