Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
CIN,1977,31,Jerry Anderson,24,DB,14,1,198,5-11,Oklahoma,10/27/1953,Rook,2,Cincinnati Bengals / 4th / 105th pick /1977
CIN,1977,14,Ken Anderson,28,QB,14,13,212,6-2,Augustana (IL),2/15/1949,6,11,Cincinnati Bengals / 3rd / 67th pick /1971
CIN,1977,79,Coy Bacon,35,RDE,12,12,270,6-4,Jackson St.,8/30/1942,9,7,
CIN,1977,10,Chris Bahr,24,K,14,0,170,5-10,Penn St.,2/3/1953,1,5,Cincinnati Bengals / 2nd / 51st pick /1976
CIN,1977,82,Billy Brooks,24,WR,14,9,204,6-3,Oklahoma,7/22/1953,1,9,Cincinnati Bengals / 1st / 11th pick /1976
CIN,1977,74,Glenn Bujnoch,24,LG,13,10,260,6-5,Texas A&M,12/20/1953,1,6,Cincinnati Bengals / 2nd / 38th pick /1976
CIN,1977,67,Gary Burley,25,LDE,14,14,272,6-3,Pittsburgh,12/8/1952,1,6,Cincinnati Bengals / 3rd / 55th pick /1975
CIN,1977,50,Glenn Cameron,24,LB,14,0,225,6-2,Florida,2/21/1953,2,3,Cincinnati Bengals / 1st / 14th pick /1975
CIN,1977,37,Tommy Casanova,27,SS,11,10,202,6-2,LSU,8/29/1950,5,7,Cincinnati Bengals / 2nd / 29th pick /1972
CIN,1977,42,Boobie Clark,27,RB,10,4,245,6-2,Bethune-Cookman,11/8/1950,4,2,Cincinnati Bengals / 12th / 302nd pick /1973
CIN,1977,24,Marvin Cobb,24,FS,14,13,189,6-0,USC,8/6/1953,2,7,Cincinnati Bengals / 11th / 276th pick /1975
CIN,1977,89,Mike Cobb,22,TE,13,0,244,6-5,Michigan St.,12/10/1955,Rook,0,Cincinnati Bengals / 1st / 22nd pick /1977
CIN,1977,81,Jim Corbett,22,TE,14,3,218,6-4,Pittsburgh,2/22/1955,Rook,2,Cincinnati Bengals / 7th / 194th pick /1977
CIN,1977,85,Isaac Curtis,27,WR,8,8,192,6-1,"California,San Diego St.",10/20/1950,4,4,Cincinnati Bengals / 1st / 15th pick /1973
CIN,1977,25,Tony Davis,24,RB,14,1,212,5-11,Nebraska,1/21/1953,1,2,Cincinnati Bengals / 4th / 106th pick /1976
CIN,1977,73,Eddie Edwards,23,LDT,12,12,256,6-5,Miami (FL),4/25/1954,Rook,5,Cincinnati Bengals / 1st / 3rd pick /1977
CIN,1977,36,Lenvil Elliott,26,RB,14,3,205,6-0,Truman St.,9/2/1951,4,5,Cincinnati Bengals / 10th / 249th pick /1973
CIN,1977,63,Greg Fairchild,23,G,13,2,258,6-4,Tulsa,3/10/1954,1,2,Cincinnati Bengals / 4th / 116th pick /1976
CIN,1977,45,Archie Griffin,23,RB,12,11,189,5-9,Ohio St.,8/21/1954,1,8,Cincinnati Bengals / 1st / 24th pick /1976
CIN,1977,53,Bo Harris,24,LLB,14,14,225,6-3,LSU,1/16/1953,2,6,Cincinnati Bengals / 3rd / 77th pick /1975
CIN,1977,83,Steve Holden,26,WR,6,0,195,6-0,Arizona St.,8/2/1951,4,0,Cleveland Browns / 1st / 16th pick /1973
CIN,1977,76,Vern Holland,29,RT,14,14,268,6-5,Tennessee St.,6/27/1948,6,8,Cincinnati Bengals / 1st / 15th pick /1971
CIN,1977,72,Ron Hunt,22,T,13,2,261,6-6,Oregon,1/27/1955,1,3,Cincinnati Bengals / 8th / 232nd pick /1976
CIN,1977,54,Bob Johnson,31,C,14,14,262,6-5,Tennessee,8/19/1946,9,8,Cincinnati Bengals / 1st / 2nd pick /1968
CIN,1977,80,Ken Johnson,30,DE,10,3,265,6-6,Indiana,3/12/1947,6,2,
CIN,1977,46,Pete Johnson,23,FB,14,9,252,6-0,Ohio St.,3/2/1954,Rook,6,Cincinnati Bengals / 2nd / 49th pick /1977
CIN,1977,78,Walter Johnson,35,DT,14,2,265,6-4,"New Mexico St.,Los Angeles St.",11/13/1942,12,2,"Denver Broncos / 2nd / 9th pick /1965, Cleveland Browns / 2nd / 27th pick /1965"
CIN,1977,62,Dave Lapham,25,RG,13,11,259,6-4,Syracuse,6/24/1952,3,7,Cincinnati Bengals / 3rd / 61st pick /1974
CIN,1977,55,Jim LeClair,27,MLB,14,14,234,6-3,North Dakota,10/30/1950,5,7,Cincinnati Bengals / 3rd / 54th pick /1972
CIN,1977,71,Rufus Mayes,30,LT,12,12,260,6-5,Ohio St.,12/5/1947,8,7,Chicago Bears / 1st / 14th pick /1969
CIN,1977,86,John McDaniel,26,WR,14,7,193,6-1,Lincoln (MO),9/23/1951,3,2,Cincinnati Bengals / 8th / 202nd pick /1974
CIN,1977,87,Pat McInally,24,P,14,4,210,6-6,Harvard,5/7/1953,1,6,Cincinnati Bengals / 5th / 120th pick /1975
CIN,1977,21,Melvin Morgan,24,DB,12,8,183,6-0,"Mississippi Gulf Coast CC,Miss. Valley St.",3/31/1953,1,4,Cincinnati Bengals / 11th / 314th pick /1976
CIN,1977,20,Lemar Parrish,30,LCB,11,10,185,5-11,Lincoln (MO),12/13/1947,7,8,Cincinnati Bengals / 7th / 163rd pick /1970
CIN,1977,32,Scott Perry,23,DB,9,0,180,6-0,Williams,3/11/1954,1,3,Cincinnati Bengals / 5th / 147th pick /1976
CIN,1977,59,Ray Phillips,23,LB,14,0,224,6-4,Nebraska,3/18/1954,Rook,3,Cincinnati Bengals / 5th / 133rd pick /1977
