No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
25,Jason Allen,29,DB,4,0,200,6-1,Tennessee,7/5/1983,6,0,Miami Dolphins / 1st / 16th pick /2006,CIN,2012,2025-08-15 13:48:05
92,Jamaal Anderson,26,DE,2,0,288,6-5,Arkansas,2/6/1986,5,0,Atlanta Falcons / 1st / 8th pick /2007,CIN,2012,2025-08-15 13:48:05
97,Geno Atkins,24,RDT,16,16,300,6-1,Georgia,3/28/1988,2,18,Cincinnati Bengals / 4th / 120th pick /2010,CIN,2012,2025-08-15 13:48:05
85,Armon Binns,23,WR,8,5,211,6-2,Cincinnati,9/8/1989,Rook,2,,CIN,2012,2025-08-15 13:48:05
65,Clint Boling,23,LG,16,16,305,6-5,Georgia,5/9/1989,1,8,Cincinnati Bengals / 4th / 101st pick /2011,CIN,2012,2025-08-15 13:48:05
3,Josh Brown,33,K,4,0,202,6-0,Nebraska,4/29/1979,9,1,Seattle Seahawks / 7th / 222nd pick /2003,CIN,2012,2025-08-15 13:48:05
55,Vontaze Burfict,22,RLB,16,14,255,6-1,Arizona St.,9/24/1990,Rook,8,,CIN,2012,2025-08-15 13:48:05
80,Orson Charles,21,TE,16,6,257,6-3,Georgia,1/27/1991,Rook,1,Cincinnati Bengals / 4th / 116th pick /2012,CIN,2012,2025-08-15 13:48:05
22,Nate Clements,33,SS,15,9,205,6-0,Ohio St.,12/12/1979,11,4,Buffalo Bills / 1st / 21st pick /2001,CIN,2012,2025-08-15 13:48:05
73,Anthony Collins,27,T,5,0,308,6-6,Kansas,11/2/1985,4,0,Cincinnati Bengals / 4th / 112th pick /2008,CIN,2012,2025-08-15 13:48:05
32,John Conner,25,RB,2,0,240,5-11,Kentucky,6/8/1987,2,0,New York Jets / 5th / 139th pick /2010,CIN,2012,2025-08-15 13:48:05
64,Kyle Cook,29,C,4,2,295,6-3,Michigan St.,7/25/1983,4,1,,CIN,2012,2025-08-15 13:48:05
33,Chris Crocker,32,SS,13,9,197,5-11,Marshall,3/9/1980,9,5,Cleveland Browns / 3rd / 84th pick /2003,CIN,2012,2025-08-15 13:48:05
14,Andy Dalton,25,QB,16,16,220,6-2,TCU,10/29/1987,1,12,Cincinnati Bengals / 2nd / 35th pick /2011,CIN,2012,2025-08-15 13:48:05
