No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
41,Antoine Bethea,30,SS,16,16,206,5-11,Howard,7/27/1984,8,10,Indianapolis Colts / 6th / 207th pick /2006,SFO,2014,2025-08-15 14:30:57
44,Desmond Bishop,30,LB,2,0,241,6-2,California,7/24/1984,7,0,Green Bay Packers / 6th / 192nd pick /2007,SFO,2014,2025-08-15 14:30:57
81,Anquan Boldin,34,WR,16,16,220,6-1,Florida St.,10/3/1980,11,8,Arizona Cardinals / 2nd / 54th pick /2003,SFO,2014,2025-08-15 14:30:57
75,Alex Boone,27,RG,15,14,330,6-7,Ohio St.,5/4/1987,4,7,,SFO,2014,2025-08-15 14:30:57
50,Chris Borland,23,RILB,14,8,248,6-0,Wisconsin,4/2/1991,Rook,6,San Francisco 49ers / 3rd / 77th pick /2014,SFO,2014,2025-08-15 14:30:57
26,Tramaine Brock,26,DB,3,2,188,6-0,"Mississippi Gulf Coast CC,Minnesota,Belhaven",8/20/1988,4,1,,SFO,2014,2025-08-15 14:30:57
55,Ahmad Brooks,30,LOLB,13,13,259,6-3,Virginia,3/14/1984,8,6,Cincinnati Bengals / 3rd / 1st pick /2006Supp,SFO,2014,2025-08-15 14:30:57
95,Tank Carradine,24,DE,9,0,267,6-4,Florida St.,2/18/1990,1,1,San Francisco 49ers / 2nd / 40th pick /2013,SFO,2014,2025-08-15 14:30:57
46,Derek Carrier,24,TE,11,1,240,6-3,Beloit,7/25/1990,1,1,,SFO,2014,2025-08-15 14:30:57
88,Garrett Celek,26,TE,3,1,252,6-5,Michigan St.,5/29/1988,2,0,,SFO,2014,2025-08-15 14:30:57
45,Asante Cleveland,22,TE,6,0,260,6-5,Miami (FL),3/21/1992,Rook,0,,SFO,2014,2025-08-15 14:30:57
22,Chris Cook,27,DB,6,0,200,6-2,Virginia,2/15/1987,4,0,Minnesota Vikings / 2nd / 34th pick /2010,SFO,2014,2025-08-15 14:30:57
20,Perrish Cox,27,LCB,15,14,189,5-11,Oklahoma St.,1/10/1987,4,7,Denver Broncos / 5th / 137th pick /2010,SFO,2014,2025-08-15 14:30:57
15,Michael Crabtree,27,WR,16,16,215,6-1,Texas Tech,9/14/1987,5,5,San Francisco 49ers / 1st / 10th pick /2009,SFO,2014,2025-08-15 14:30:57
47,Marcus Cromartie,24,DB,3,0,195,6-0,Wisconsin,12/3/1990,Rook,0,,SFO,2014,2025-08-15 14:30:57
29,Chris Culliver,26,RCB,14,14,199,6-0,South Carolina,8/17/1988,3,7,San Francisco 49ers / 3rd / 80th pick /2011,SFO,2014,2025-08-15 14:30:57
43,Craig Dahl,29,DB,16,1,207,6-1,North Dakota St.,6/17/1985,7,2,,SFO,2014,2025-08-15 14:30:57
76,Anthony Davis,25,RT,7,7,323,6-5,Rutgers,10/11/1989,4,3,San Francisco 49ers / 1st / 11th pick /2010,SFO,2014,2025-08-15 14:30:57
85,Vernon Davis,30,TE,14,14,248,6-3,Maryland,1/31/1984,8,2,San Francisco 49ers / 1st / 6th pick /2006,SFO,2014,2025-08-15 14:30:57
9,Phil Dawson,39,K,16,0,200,5-11,Texas,1/23/1975,15,3,,SFO,2014,2025-08-15 14:30:57
92,Quinton Dial,24,NT,14,6,318,6-5,"East Mississippi CC,Alabama",7/21/1990,1,4,San Francisco 49ers / 5th / 157th pick /2013,SFO,2014,2025-08-15 14:30:57
83,Demarcus Dobbs,27,DE,6,0,275,6-6,Georgia,11/30/1987,3,1,,SFO,2014,2025-08-15 14:30:57
10,Bruce Ellington,23,WR,13,0,200,5-9,South Carolina,8/22/1991,Rook,1,San Francisco 49ers / 4th / 106th pick /2014,SFO,2014,2025-08-15 14:30:57
56,Dillon Farrell,24,G/C,8,0,303,6-5,New Mexico,9/7/1990,Rook,1,,SFO,2014,2025-08-15 14:30:57
2,Blaine Gabbert,25,QB,1,0,233,6-4,Missouri,10/15/1989,3,0,Jacksonville Jaguars / 1st / 10th pick /2011,SFO,2014,2025-08-15 14:30:57
21,Frank Gore,31,RB,16,16,212,5-9,Miami (FL),5/14/1983,9,7,San Francisco 49ers / 3rd / 65th pick /2005,SFO,2014,2025-08-15 14:30:57
19,Trindon Holliday,28,WR,1,0,162,5-5,LSU,4/27/1986,3,0,Houston Texans / 6th / 197th pick /2010,SFO,2014,2025-08-15 14:30:57
28,Carlos Hyde,24,RB,14,0,229,6-0,Ohio St.,9/20/1990,Rook,2,San Francisco 49ers / 2nd / 57th pick /2014,SFO,2014,2025-08-15 14:30:57
77,Mike Iupati,27,LG,15,15,331,6-5,Idaho,5/12/1987,4,9,San Francisco 49ers / 1st / 17th pick /2010,SFO,2014,2025-08-15 14:30:57
23,LaMichael James,25,RB,1,0,190,5-8,Oregon,10/22/1989,2,0,San Francisco 49ers / 2nd / 61st pick /2012,SFO,2014,2025-08-15 14:30:57
63,Tony Jerod-Eddie,24,DE,16,2,303,6-4,Texas A&M,3/29/1990,2,2,,SFO,2014,2025-08-15 14:30:57
36,Dontae Johnson,23,DB,16,3,200,6-2,North Carolina St.,12/1/1991,Rook,3,San Francisco 49ers / 4th / 129th pick /2014,SFO,2014,2025-08-15 14:30:57
13,Stevie Johnson,28,WR,13,1,210,6-2,"Chabot,Kentucky",11/28/1986,6,3,Buffalo Bills / 7th / 224th pick /2008,SFO,2014,2025-08-15 14:30:57
7,Colin Kaepernick,27,QB,16,16,225,6-4,Nevada,11/3/1987,3,12,San Francisco 49ers / 2nd / 36th pick /2011,SFO,2014,2025-08-15 14:30:57
