No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
53,Tyrell Adams,29,LB,5,0,230,6-2,West Georgia,4/11/1992,5,0,,SFO,2021,2025-08-15 14:31:48
11,Brandon Aiyuk,23,WR,17,16,200,6-0,Arizona St.,3/17/1998,1,7,San Francisco 49ers / 1st / 25th pick /2020,SFO,2021,2025-08-15 14:31:48
51,Azeez Al-Shaair,24,LLB,13,13,228,6-2,Florida Atlantic,8/4/1997,2,7,,SFO,2021,2025-08-15 14:31:48
91,Arik Armstead,28,LDT/LDE,17,17,290,6-7,Oregon,11/15/1993,6,8,San Francisco 49ers / 1st / 17th pick /2015,SFO,2021,2025-08-15 14:31:48
62,Aaron Banks,24,G,9,0,325,6-5,Notre Dame,9/3/1997,Rook,1,San Francisco 49ers / 2nd / 48th pick /2021,SFO,2021,2025-08-15 14:31:48
17,Travis Benjamin,32,WR,10,0,175,5-10,Miami (FL),12/29/1989,9,0,Cleveland Browns / 4th / 100th pick /2012,SFO,2021,2025-08-15 14:31:48
97,Nick Bosa,24,RDE/LDE,17,17,266,6-4,Ohio St.,10/23/1997,2,12,San Francisco 49ers / 1st / 2nd pick /2019,SFO,2021,2025-08-15 14:31:48
64,Jake Brendel,29,C,16,0,299,6-4,UCLA,9/10/1992,5,1,,SFO,2021,2025-08-15 14:31:48
60,Daniel Brunskill,27,RG,17,17,300,6-5,San Diego St.,1/27/1994,2,7,,SFO,2021,2025-08-15 14:31:48
40,Trenton Cannon,27,RB,11,0,185,5-11,Virginia St.,7/23/1994,3,0,New York Jets / 6th / 204th pick /2018,SFO,2021,2025-08-15 14:31:48
66,Tom Compton,32,RT,17,7,315,6-6,South Dakota,5/10/1989,8,4,Washington Redskins / 6th / 193rd pick /2012,SFO,2021,2025-08-15 14:31:48
13,River Cracraft,27,WR,6,0,198,6-0,Washington St.,11/1/1994,3,0,,SFO,2021,2025-08-15 14:31:48
