No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
91,Arik Armstead,23,DE,8,4,290,6-7,Oregon,11/15/1993,1,2,San Francisco 49ers / 1st / 17th pick /2015,SFO,2016,2025-08-15 14:31:13
54,Ray-Ray Armstrong,25,DB,2,0,220,6-3,Miami (FL),3/5/1991,3,1,,SFO,2016,2025-08-15 14:31:13
75,Alex Balducci,22,G,2,0,310,6-4,Oregon,3/1/1994,Rook,0,,SFO,2016,2025-08-15 14:31:13
46,Marcus Ball,29,DB,5,0,209,6-1,"Florida St.,Pearl River CC,Memphis",7/21/1987,2,0,,SFO,2016,2025-08-15 14:31:13
68,Zane Beadles,30,LG,16,16,305,6-4,Utah,11/19/1986,6,7,Denver Broncos / 2nd / 45th pick /2010,SFO,2016,2025-08-15 14:31:13
84,Blake Bell,25,TE,13,0,252,6-6,Oklahoma,8/7/1991,1,1,San Francisco 49ers / 4th / 117th pick /2015,SFO,2016,2025-08-15 14:31:13
50,Nick Bellore,27,LILB,14,10,250,6-1,Central Michigan,5/12/1989,5,5,,SFO,2016,2025-08-15 14:31:13
41,Antoine Bethea,32,SS,16,16,206,5-11,Howard,7/27/1984,10,6,Indianapolis Colts / 6th / 207th pick /2006,SFO,2016,2025-08-15 14:31:13
98,Ronald Blair,23,DE,16,0,270,6-4,Appalachian St.,1/21/1993,Rook,1,San Francisco 49ers / 5th / 142nd pick /2016,SFO,2016,2025-08-15 14:31:13
53,NaVorro Bowman,28,LB,4,4,230,6-1,Penn St.,5/28/1988,6,2,San Francisco 49ers / 3rd / 91st pick /2010,SFO,2016,2025-08-15 14:31:13
45,Carl Bradford,24,LB,2,0,250,6-1,Arizona St.,8/15/1992,Rook,0,Green Bay Packers / 4th / 121st pick /2014,SFO,2016,2025-08-15 14:31:13
26,Tramaine Brock,28,LCB,16,16,188,6-0,"Mississippi Gulf Coast CC,Minnesota,Belhaven",8/20/1988,6,6,,SFO,2016,2025-08-15 14:31:13
55,Ahmad Brooks,32,LOLB,16,16,259,6-3,Virginia,3/14/1984,10,6,Cincinnati Bengals / 3rd / 1st pick /2006Supp,SFO,2016,2025-08-15 14:31:13
77,Trent Brown,23,RT,16,16,380,6-8,"Georgia Military,Florida",4/13/1993,1,7,San Francisco 49ers / 7th / 244th pick /2015,SFO,2016,2025-08-15 14:31:13
99,DeForest Buckner,22,LDE,15,15,295,6-7,Oregon,3/17/1994,Rook,7,San Francisco 49ers / 1st / 7th pick /2016,SFO,2016,2025-08-15 14:31:13
13,Aaron Burbridge,23,WR,16,3,208,6-1,Michigan St.,12/23/1993,Rook,1,San Francisco 49ers / 6th / 213th pick /2016,SFO,2016,2025-08-15 14:31:13
95,Tank Carradine,26,DE,13,0,267,6-4,Florida St.,2/18/1990,2,1,San Francisco 49ers / 2nd / 40th pick /2013,SFO,2016,2025-08-15 14:31:13
88,Garrett Celek,28,TE,16,6,252,6-5,Michigan St.,5/29/1988,4,3,,SFO,2016,2025-08-15 14:31:13
20,Marcus Cromartie,26,DB,10,0,195,6-0,Wisconsin,12/3/1990,2,1,,SFO,2016,2025-08-15 14:31:13
76,Anthony Davis,27,T,1,0,323,6-5,Rutgers,10/11/1989,6,0,San Francisco 49ers / 1st / 11th pick /2010,SFO,2016,2025-08-15 14:31:13
43,Chris Davis,26,DB,4,0,205,5-11,Auburn,11/4/1990,2,0,,SFO,2016,2025-08-15 14:31:13
22,Mike Davis,23,RB,8,1,220,5-9,South Carolina,2/19/1993,1,0,San Francisco 49ers / 4th / 126th pick /2015,SFO,2016,2025-08-15 14:31:13
4,Phil Dawson,41,K,16,0,200,5-11,Texas,1/23/1975,17,4,,SFO,2016,2025-08-15 14:31:13
92,Quinton Dial,26,RDE,14,11,318,6-5,"East Mississippi CC,Alabama",7/21/1990,3,4,San Francisco 49ers / 5th / 157th pick /2013,SFO,2016,2025-08-15 14:31:13
90,Glenn Dorsey,31,NT,12,7,316,6-2,LSU,8/1/1985,8,3,Kansas City Chiefs / 1st / 5th pick /2008,SFO,2016,2025-08-15 14:31:13
24,Shaun Draughn,29,RB,16,1,205,6-0,North Carolina,12/7/1987,5,3,,SFO,2016,2025-08-15 14:31:13
49,Jim Dray,30,TE,2,1,253,6-5,Stanford,12/31/1986,6,0,Arizona Cardinals / 7th / 233rd pick /2010,SFO,2016,2025-08-15 14:31:13
2,Blaine Gabbert,27,QB,6,5,233,6-4,Missouri,10/15/1989,5,0,Jacksonville Jaguars / 1st / 10th pick /2011,SFO,2016,2025-08-15 14:31:13
62,Andrew Gardner,30,T,1,1,304,6-7,Georgia Tech,4/4/1986,7,1,Miami Dolphins / 6th / 181st pick /2009,SFO,2016,2025-08-15 14:31:13
65,Joshua Garnett,22,RG,15,11,305,6-5,Stanford,2/21/1994,Rook,5,San Francisco 49ers / 1st / 28th pick /2016,SFO,2016,2025-08-15 14:31:13
85,Je'Ron Hamm,24,TE,5,0,236,6-3,La-Monroe,6/15/1992,1,0,,SFO,2016,2025-08-15 14:31:13
